Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
0.623331875,	,124.51411443498644,	,210,	,16.457678227961551,	,0.27443956142860026
0.623331875,	,124.51411443498644,	,210,	,16.295964213094564,	,0.27443956142860026
0.623331875,	,124.51411443498644,	,210,	,16.132860459598547,	,0.27443956142860026
0.623331875,	,124.51411443498644,	,210,	,15.968368577242572,	,0.27443956142860026
0.6313628125,	,124.51411443498644,	,216,	,15.802490189493554,	,0.27443956142860026
0.6313628125,	,126.42685615253642,	,216,	,13.722485215955587,	,0.27443956142860026
0.6313628125,	,126.42685615253642,	,216,	,13.553838742548564,	,0.27443956142860026
0.6313628125,	,126.42685615253642,	,216,	,13.383810716195583,	,0.27443956142860026
0.6313628125,	,126.42685615253642,	,216,	,13.212402815003585,	,0.27443956142860026
0.6313628125,	,126.42685615253642,	,216,	,13.039616730701582,	,0.27443956142860026
0.6313628125,	,126.42685615253642,	,216,	,12.86545416861658,	,0.28458213836795204
0.6313628125,	,126.42685615253642,	,216,	,12.689916847662587,	,0.28458213836795204
0.6393240625,	,126.42685615253642,	,223,	,12.513006500323584,	,0.28458213836795204
0.6393240625,	,129.32254889435856,	,223,	,9.4390321308104319,	,0.28458213836795204
0.6393240625,	,129.32254889435856,	,223,	,9.2593809823344486,	,0.28458213836795204
0.6393240625,	,129.32254889435856,	,223,	,9.0783620861584495,	,0.28458213836795204
0.6393240625,	,129.32254889435856,	,223,	,8.8959772288664283,	,0.28458213836795204
0.6393240625,	,129.32254889435856,	,223,	,8.7122282105224258,	,0.28458213836795204
0.6393240625,	,129.32254889435856,	,223,	,8.5271168446544436,	,0.28458213836795204
0.6393240625,	,129.32254889435856,	,223,	,8.3406449582384425,	,0.28458213836795204
0.6473940625,	,129.32254889435856,	,230,	,8.1528143916764293,	,0.28458213836795204
0.6473940625,	,132.154983551166,	,230,	,5.1311923419720245,	,-0.21400805799182188
0.6473940625,	,132.154983551166,	,230,	,4.9406499899430116,	,-0.21400805799182188
0.6473940625,	,132.154983551166,	,230,	,4.7487545593589857,	,-0.21400805799182188
0.6473940625,	,132.154983551166,	,230,	,4.5555079441510031,	,-0.21400805799182188
0.6473940625,	,132.154983551166,	,230,	,4.360912051583,	,-0.21400805799182188
0.6473940625,	,132.154983551166,	,230,	,4.1649688022399971,	,-0.21400805799182188
0.6473940625,	,132.154983551166,	,230,	,3.9676801300020088,	,-0.21400805799182188
0.6554309375,	,132.154983551166,	,236,	,3.76904798202699,	,-0.21400805799182188
0.6554309375,	,133.12265226626846,	,236,	,2.6014056036345323,	,-0.21400805799182188
0.6554309375,	,133.12265226626846,	,236,	,2.400092398686553,	,-0.21400805799182188
0.6554309375,	,133.12265226626846,	,236,	,2.1974416389615499,	,-0.21400805799182188
0.6554309375,	,133.12265226626846,	,236,	,1.993455324541543,	,0.14229823498194094
0.6554309375,	,133.12265226626846,	,236,	,1.7881354686875284,	,0.14229823498194094
0.6554309375,	,133.12265226626846,	,236,	,1.5814840978235338,	,0.14229823498194094
0.6554309375,	,133.12265226626846,	,236,	,1.3735032515165244,	,0.14229823498194094
0.66337,	,133.12265226626846,	,243,	,1.1641949824535516,	,0.14229823498194094
0.66337,	,136.02858047302493,	,243,	,-1.9523668503349541,	,0.14229823498194094
0.66337,	,136.02858047302493,	,243,	,-2.1643237544669205,	,0.14229823498194094
0.66337,	,136.02858047302493,	,243,	,-2.377601844769913,	,0.14229823498194094
0.66337,	,136.02858047302493,	,243,	,-2.5921990162739235,	,0.14229823498194094
0.66337,	,136.02858047302493,	,243,	,-2.8081131509929378,	,0.14229823498194094
0.66337,	,136.02858047302493,	,243,	,-3.025342117941932,	,0.14229823498194094
0.66337,	,136.02858047302493,	,243,	,-3.2438837731569379,	,-0.1549234893322658
0.67222,	,136.02858047302493,	,250,	,-3.4637359597209354,	,-0.1549234893322658
0.67222,	,137.28643873397664,	,250,	,-4.9427547687336357,	,-0.1549234893322658
0.67222,	,137.28643873397664,	,250,	,-5.1652214955256284,	,-0.1549234893322658
0.67222,	,137.28643873397664,	,250,	,-5.3889922053936345,	,-0.1549234893322658
0.67222,	,137.28643873397664,	,250,	,-5.6140646898086288,	,-0.1549234893322658
0.67222,	,137.28643873397664,	,250,	,-5.8404367273966216,	,-0.1549234893322658
0.67222,	,137.28643873397664,	,250,	,-6.0681060839586394,	,-0.1549234893322658
0.679471875,	,137.28643873397664,	,256,	,-6.2970705124886308,	,-0.1549234893322658
0.679471875,	,138.82607370579936,	,256,	,-8.0669627250233589,	,-0.25755367131591766
0.679471875,	,138.82607370579936,	,256,	,-8.2985105053703592,	,-0.25755367131591766
0.679471875,	,138.82607370579936,	,256,	,-8.5313465400703592,	,-0.25755367131591766
0.679471875,	,138.82607370579936,	,256,	,-8.7654685311253502,	,-0.25755367131591766
0.679471875,	,138.82607370579936,	,256,	,-9.0008741678463764,	,-0.25755367131591766
0.679471875,	,138.82607370579936,	,256,	,-9.2375611268743683,	,-0.25755367131591766
0.679471875,	,138.82607370579936,	,256,	,-9.4755270722033629,	,-0.25755367131591766
0.6874528125,	,138.82607370579936,	,263,	,-9.7147696552073626,	,-0.25755367131591766
0.6874528125,	,140.74024670391583,	,263,	,-11.869459512774824,	,-0.25755367131591766
0.6874528125,	,140.74024670391583,	,263,	,-12.111248274867819,	,-0.25755367131591766
0.6874528125,	,140.74024670391583,	,263,	,-12.354306553245834,	,-0.29092688255233246
0.6874528125,	,140.74024670391583,	,263,	,-12.598631949021808,	,-0.29092688255233246
0.6874528125,	,140.74024670391583,	,263,	,-12.844222050801832,	,-0.29092688255233246
0.6874528125,	,140.74024670391583,	,263,	,-13.091074434711828,	,-0.29092688255233246
0.6874528125,	,140.74024670391583,	,263,	,-13.339186664417824,	,-0.29092688255233246
0.6954540625,	,140.74024670391583,	,269,	,-13.588556291153836,	,-0.29092688255233246
0.6954540625,	,142.35469924846163,	,269,	,-15.453633398285632,	,-0.29092688255233246
0.6954540625,	,142.35469924846163,	,269,	,-15.705510423159637,	,-0.29092688255233246
0.6954540625,	,142.35469924846163,	,269,	,-15.958637424396628,	,-0.29092688255233246
0.6954540625,	,142.35469924846163,	,269,	,-16.213011903736628,	,-0.29092688255233246
0.6954540625,	,142.35469924846163,	,269,	,-16.468631350604625,	,-0.29092688255233246
0.6954540625,	,142.35469924846163,	,269,	,-16.725493242140644,	,-0.34898954320791703
0.6954540625,	,142.35469924846163,	,269,	,-16.983595043220632,	,-0.34898954320791703
0.7034549999999999,	,142.35469924846163,	,276,	,-17.242934206485629,	,-0.34898954320791703
0.7034549999999999,	,143.67844667206305,	,276,	,-18.827255595964047,	,-0.34898954320791703
0.7034549999999999,	,143.67844667206305,	,276,	,-19.089061792691041,	,-0.34898954320791703
0.7034549999999999,	,143.67844667206305,	,276,	,-19.352097636349043,	,-0.34898954320791703
0.7034549999999999,	,143.67844667206305,	,276,	,-19.616360530879035,	,-0.34898954320791703
0.7034549999999999,	,143.67844667206305,	,276,	,-19.881847868113041,	,-0.34898954320791703
0.7034549999999999,	,143.67844667206305,	,276,	,-20.148557027799058,	,-0.34898954320791703
0.7034549999999999,	,143.67844667206305,	,276,	,-20.416485377624056,	,-0.34898954320791703
0.711465,	,143.67844667206305,	,282,	,-20.685630273245053,	,-0.42877548138803961
0.711465,	,144.69311765377216,	,282,	,-21.97066004001816,	,-0.42877548138803961
0.711465,	,144.69311765377216,	,282,	,-22.242230046194166,	,-0.42877548138803961
0.711465,	,144.69311765377216,	,282,	,-22.515008593196157,	,-0.42877548138803961
0.711465,	,144.69311765377216,	,282,	,-22.788992988808161,	,-0.42877548138803961
0.711465,	,144.69311765377216,	,282,	,-23.064180528916168,	,-0.42877548138803961
0.711465,	,144.69311765377216,	,282,	,-23.340568497530157,	,-0.42877548138803961
0.711465,	,144.69311765377216,	,282,	,-23.618154166812175,	,-0.42877548138803961
0.7193859375,	,144.69311765377216,	,288,	,-23.896934797104166,	,-0.42877548138803961
0.7193859375,	,145.5859321567146,	,288,	,-25.069722139895589,	,-0.42877548138803961
0.7193859375,	,145.5859321567146,	,288,	,-25.350884426082587,	,-0.42877548138803961
0.7193859375,	,145.5859321567146,	,288,	,-25.633233383650591,	,-0.58436575498725518
0.7193859375,	,145.5859321567146,	,288,	,-25.916766225928598,	,-0.58436575498725518
0.7193859375,	,145.5859321567146,	,288,	,-26.201480154562589,	,-0.58436575498725518
0.7193859375,	,145.5859321567146,	,288,	,-26.487372359539577,	,-0.58436575498725518
0.7193859375,	,145.5859321567146,	,288,	,-26.774440019219583,	,-0.58436575498725518
0.72741,	,145.5859321567146,	,295,	,-27.062680300360583,	,-0.58436575498725518
0.72741,	,146.7104819451397,	,295,	,-28.476640146573686,	,-0.58436575498725518
0.72741,	,146.7104819451397,	,295,	,-28.767217124646692,	,-0.58436575498725518
0.72741,	,146.7104819451397,	,295,	,-29.058958155127698,	,-0.58436575498725518
0.72741,	,146.7104819451397,	,295,	,-29.351860358651692,	,-0.58436575498725518
0.72741,	,146.7104819451397,	,295,	,-29.645920844390687,	,-0.58436575498725518
0.72741,	,146.7104819451397,	,295,	,-29.941136710085701,	,-0.61566236257872253
0.72741,	,146.7104819451397,	,295,	,-30.237505042077686,	,-0.61566236257872253
0.735451875,	,146.7104819451397,	,301,	,-30.535022915329677,	,-0.61566236257872253
0.735451875,	,147.52190320610654,	,301,	,-31.645108654426551,	,-0.61566236257872253
0.735451875,	,147.52190320610654,	,301,	,-31.944916789738542,	,-0.61566236257872253
0.735451875,	,147.52190320610654,	,301,	,-32.245865623244541,	,-0.61566236257872253
0.735451875,	,147.52190320610654,	,301,	,-32.547952184704542,	,-0.61566236257872253
0.735451875,	,147.52190320610654,	,301,	,-32.851173492642545,	,-0.61566236257872253
0.735451875,	,147.52190320610654,	,301,	,-33.155526554389553,	,-0.61566236257872253
0.735451875,	,147.52190320610654,	,301,	,-33.461008366101552,	,-0.61566236257872253
0.7434528125,	,147.52190320610654,	,307,	,-33.767615912798547,	,-0.61566236257872253
0.7434528125,	,147.51494266712442,	,307,	,-34.068385629403409,	,-0.68552353401425559
0.7434528125,	,147.51494266712442,	,307,	,-34.377235556708428,	,-0.68552353401425559
0.7434528125,	,147.51494266712442,	,307,	,-34.687202107507417,	,-0.68552353401425559
0.7434528125,	,147.51494266712442,	,307,	,-34.998282222555417,	,-0.68552353401425559
0.7434528125,	,147.51494266712442,	,307,	,-35.310472831617417,	,-0.68552353401425559
0.7434528125,	,147.51494266712442,	,307,	,-35.623770853497419,	,-0.68552353401425559
0.7434528125,	,147.51494266712442,	,307,	,-35.938173196070409,	,-0.68552353401425559
0.7514378125,	,147.51494266712442,	,313,	,-36.253676756313411,	,-0.68552353401425559
0.7514378125,	,147.60187649738575,	,313,	,-36.657212250594739,	,-0.68552353401425559
0.7514378125,	,147.60187649738575,	,313,	,-36.974908893659745,	,-0.68552353401425559
0.7514378125,	,147.60187649738575,	,313,	,-37.293697380233738,	,-0.68552353401425559
0.7514378125,	,147.60187649738575,	,313,	,-37.613574564001752,	,-0.70765796874236653
0.7514378125,	,147.60187649738575,	,313,	,-37.934537287905741,	,-0.70765796874236653
0.7514378125,	,147.60187649738575,	,313,	,-38.256582384173754,	,-0.70765796874236653
0.7514378125,	,147.60187649738575,	,313,	,-38.57970667435076,	,-0.70765796874236653
0.75945375,	,147.60187649738575,	,319,	,-38.903906969328744,	,-0.70765796874236653
0.75945375,	,147.59803195388864,	,319,	,-39.225335525886635,	,-0.70765796874236653
0.75945375,	,147.59803195388864,	,319,	,-39.551678220702641,	,-0.70765796874236653
0.75945375,	,147.59803195388864,	,319,	,-39.879087289410634,	,-0.70765796874236653
0.75945375,	,147.59803195388864,	,319,	,-40.207559500613641,	,-0.70765796874236653
0.75945375,	,147.59803195388864,	,319,	,-40.537091612425641,	,-0.70765796874236653
0.75945375,	,147.59803195388864,	,319,	,-40.867680372495641,	,-0.70765796874236653
0.75945375,	,147.59803195388864,	,319,	,-41.199322518047623,	,-0.78759203058821847
0.767453125,	,147.59803195388864,	,325,	,-41.532014775906632,	,-0.78759203058821847
0.767453125,	,147.5163827247469,	,325,	,-41.7841046333929,	,-0.78759203058821847
0.767453125,	,147.5163827247469,	,325,	,-42.118887254919898,	,-0.78759203058821847
0.767453125,	,147.5163827247469,	,325,	,-42.454710107175913,	,-0.78759203058821847
0.767453125,	,147.5163827247469,	,325,	,-42.791569875725912,	,-0.78759203058821847
0.767453125,	,147.5163827247469,	,325,	,-43.129463235899891,	,-0.78759203058821847
0.767453125,	,147.5163827247469,	,325,	,-43.468386852825901,	,-0.78759203058821847
0.767453125,	,147.5163827247469,	,325,	,-43.808337381465904,	,-0.78759203058821847
0.7753259375,	,147.5163827247469,	,330,	,-44.149311466644903,	,-0.78759203058821847
0.7753259375,	,146.61114251917246,	,330,	,-43.586065537511459,	,-0.78759203058821847
0.7753259375,	,146.61114251917246,	,330,	,-43.929076629869456,	,-0.76922217108442414
0.7753259375,	,146.61114251917246,	,330,	,-44.273101152763459,	,-0.76922217108442414
0.7753259375,	,146.61114251917246,	,330,	,-44.618135710809469,	,-0.76922217108442414
0.7753259375,	,146.61114251917246,	,330,	,-44.964176898657456,	,-0.76922217108442414
0.7753259375,	,146.61114251917246,	,330,	,-45.311221301018463,	,-0.76922217108442414
0.7753259375,	,146.61114251917246,	,330,	,-45.659265492706453,	,-0.76922217108442414
0.783453125,	,146.61114251917246,	,336,	,-46.008306038664458,	,-0.76922217108442414
0.783453125,	,146.5047885138318,	,336,	,-46.251985488662825,	,-0.76922217108442414
0.783453125,	,146.5047885138318,	,336,	,-46.603008398694001,	,-0.76922217108442414
0.783453125,	,146.5047885138318,	,336,	,-46.955017298963014,	,-0.76922217108442414
0.783453125,	,146.5047885138318,	,336,	,-47.308008715284004,	,-0.76922217108442414
0.783453125,	,146.5047885138318,	,336,	,-47.661979163774205,	,-0.94029023277135382
0.783453125,	,146.5047885138318,	,336,	,-48.016925150888312,	,-0.94029023277135382
0.783453125,	,146.5047885138318,	,336,	,-48.372843173452608,	,-0.94029023277135382
0.7914528125,	,146.5047885138318,	,342,	,-48.729729718700014,	,-0.94029023277135382
0.7914528125,	,146.5369645819795,	,342,	,-49.119757332451911,	,-0.94029023277135382
0.7914528125,	,146.5369645819795,	,342,	,-49.478570346562904,	,-0.94029023277135382
0.7914528125,	,146.5369645819795,	,342,	,-49.838341287840805,	,-0.94029023277135382
0.7914528125,	,146.5369645819795,	,342,	,-50.199066605491808,	,-0.94029023277135382
0.7914528125,	,146.5369645819795,	,342,	,-50.560742739302711,	,-0.94029023277135382
0.7914528125,	,146.5369645819795,	,342,	,-50.923366119676004,	,-0.94029023277135382
0.7914528125,	,146.5369645819795,	,342,	,-51.28693316766541,	,-0.94029023277135382
0.7994640625,	,146.5369645819795,	,347,	,-51.651440295010801,	,-1.0490921094827452
0.7994640625,	,144.55381747659268,	,347,	,-50.033736798787274,	,-1.0490921094827452
0.7994640625,	,144.55381747659268,	,347,	,-50.40011328298759,	,-1.0490921094827452
0.7994640625,	,144.55381747659268,	,347,	,-50.767419026236894,	,-1.0490921094827452
0.7994640625,	,144.55381747659268,	,347,	,-51.135650403375763,	,-1.0490921094827452
0.7994640625,	,144.55381747659268,	,347,	,-51.504803780109285,	,-1.0490921094827452
0.7994640625,	,144.55381747659268,	,347,	,-51.874875513042596,	,-1.0490921094827452
0.7994640625,	,144.55381747659268,	,347,	,-52.245861949716982,	,-1.0490921094827452
0.807325,	,144.55381747659268,	,352,	,-52.617759428646195,	,-1.0490921094827452
0.807325,	,143.7046368193824,	,352,	,-52.141383622141973,	,-1.0490921094827452
0.807325,	,143.7046368193824,	,352,	,-52.515092165191604,	,-0.79529319683661703
0.807325,	,143.7046368193824,	,352,	,-52.88970071223217,	,-0.79529319683661703
0.807325,	,143.7046368193824,	,352,	,-53.265205566028683,	,-0.79529319683661703
0.807325,	,143.7046368193824,	,352,	,-53.641603020499787,	,-0.79529319683661703
0.807325,	,143.7046368193824,	,352,	,-54.018889360754585,	,-0.79529319683661703
0.807325,	,143.7046368193824,	,352,	,-54.397060863129184,	,-0.79529319683661703
0.8153809375,	,143.7046368193824,	,357,	,-54.776113795223495,	,-0.79529319683661703
0.8153809375,	,141.74618645806834,	,357,	,-53.197594054624147,	,-0.79529319683661703
0.8153809375,	,141.74618645806834,	,357,	,-53.57839861419734,	,-0.79529319683661703
0.8153809375,	,141.74618645806834,	,357,	,-53.960073354241828,	,-0.79529319683661703
0.8153809375,	,141.74618645806834,	,357,	,-54.342614507781931,	,-0.79529319683661703
0.8153809375,	,141.74618645806834,	,357,	,-54.726018299290928,	,-0.96016506055077722
0.8153809375,	,141.74618645806834,	,357,	,-55.110280944728132,	,-0.96016506055077722
0.8153809375,	,141.74618645806834,	,357,	,-55.495398651576537,	,-0.96016506055077722
0.8235290625,	,141.74618645806834,	,363,	,-55.881367618879736,	,-0.96016506055077722
0.8235290625,	,141.65974629895842,	,363,	,-56.181743878169826,	,-0.96016506055077722
0.8235290625,	,141.65974629895842,	,363,	,-56.569403929944926,	,-0.96016506055077722
0.8235290625,	,141.65974629895842,	,363,	,-56.957903789046824,	,-0.96016506055077722
0.8235290625,	,141.65974629895842,	,363,	,-57.347239621138826,	,-0.96016506055077722
0.8235290625,	,141.65974629895842,	,363,	,-57.737407583633328,	,-0.96016506055077722
0.8235290625,	,141.65974629895842,	,363,	,-58.128403825730217,	,-0.96016506055077722
0.8235290625,	,141.65974629895842,	,363,	,-58.520224488454332,	,-0.96016506055077722
0.8315190625,	,141.65974629895842,	,368,	,-58.912865704693928,	,-1.2300172777584093
0.8315190625,	,139.71150056896303,	,368,	,-57.358077869243232,	,-1.2300172777584093
0.8315190625,	,139.71150056896303,	,368,	,-57.752348558822618,	,-1.2300172777584093
0.8315190625,	,139.71150056896303,	,368,	,-58.14742815214413,	,-1.2300172777584093
0.8315190625,	,139.71150056896303,	,368,	,-58.543312749931616,	,-1.2300172777584093
0.8315190625,	,139.71150056896303,	,368,	,-58.939998444964033,	,-1.2300172777584093
0.8315190625,	,139.71150056896303,	,368,	,-59.337481322113533,	,-1.2300172777584093
0.8315190625,	,139.71150056896303,	,368,	,-59.735757458384739,	,-1.2300172777584093
0.83953,	,139.71150056896303,	,372,	,-60.134822922952935,	,-1.2300172777584093
0.83953,	,136.86297648661534,	,372,	,-57.68614969485543,	,-1.2300172777584093
0.83953,	,136.86297648661534,	,372,	,-58.086781992421038,	,-0.75607892819203038
0.83953,	,136.86297648661534,	,372,	,-58.48819177922303,	,-0.75607892819203038
0.83953,	,136.86297648661534,	,372,	,-58.890375093508936,	,-0.75607892819203038
0.83953,	,136.86297648661534,	,372,	,-59.293327965891748,	,-0.75607892819203038
0.83953,	,136.86297648661534,	,372,	,-59.697046419389437,	,-0.75607892819203038
0.83953,	,136.86297648661534,	,372,	,-60.101526469463636,	,-0.75607892819203038
0.8474087499999999,	,136.86297648661534,	,377,	,-60.506764124059629,	,-0.75607892819203038
0.8474087499999999,	,136.01108779750842,	,377,	,-60.060866694538518,	,-0.75607892819203038
0.8474087499999999,	,136.01108779750842,	,377,	,-60.467607552144329,	,-0.75607892819203038
0.8474087499999999,	,136.01108779750842,	,377,	,-60.875093993401919,	,-0.75607892819203038
0.8474087499999999,	,136.01108779750842,	,377,	,-61.283321996584831,	,-0.75607892819203038
0.8474087499999999,	,136.01108779750842,	,377,	,-61.692287532647228,	,-1.2453444302897636
0.8474087499999999,	,136.01108779750842,	,377,	,-62.101986565264724,	,-1.2453444302897636
0.8474087499999999,	,136.01108779750842,	,377,	,-62.512415050872917,	,-1.2453444302897636
0.8554828125,	,136.01108779750842,	,382,	,-62.923568938708513,	,-1.2453444302897636
0.8554828125,	,133.98763156799208,	,382,	,-61.31198794133239,	,-1.2453444302897636
0.8554828125,	,133.98763156799208,	,382,	,-61.724580452734784,	,-1.2453444302897636
0.8554828125,	,133.98763156799208,	,382,	,-62.137886171277884,	,-1.2453444302897636
0.8554828125,	,133.98763156799208,	,382,	,-62.551901017801171,	,-1.2453444302897636
0.8554828125,	,133.98763156799208,	,382,	,-62.96662090614528,	,-1.2453444302897636
0.8554828125,	,133.98763156799208,	,382,	,-63.382041743192175,	,-1.2453444302897636
0.8554828125,	,133.98763156799208,	,382,	,-63.798159428906089,	,-1.2453444302897636
0.863498125,	,133.98763156799208,	,386,	,-64.214969856373287,	,-1.2044295668374116
0.863498125,	,131.6678798748429,	,386,	,-62.312717218694104,	,-1.2044295668374116
0.863498125,	,131.6678798748429,	,386,	,-62.730900781619695,	,-1.2044295668374116
0.863498125,	,131.6678798748429,	,386,	,-63.149764724697903,	,-1.2044295668374116
0.863498125,	,131.6678798748429,	,386,	,-63.569304913910898,	,-1.2044295668374116
0.863498125,	,131.6678798748429,	,386,	,-63.989517208566099,	,-1.2044295668374116
0.863498125,	,131.6678798748429,	,386,	,-64.410397461337993,	,-1.2044295668374116
0.863498125,	,131.6678798748429,	,386,	,-64.831941518308398,	,-1.2044295668374116
0.8714878125,	,131.6678798748429,	,391,	,-65.254145219007697,	,-1.2044295668374116
0.8714878125,	,130.1975259215137,	,391,	,-64.206650443126392,	,-1.2044295668374116
0.8714878125,	,130.1975259215137,	,391,	,-64.630160923873788,	,-1.031350687744212
0.8714878125,	,130.1975259215137,	,391,	,-65.054318528042984,	,-1.031350687744212
0.8714878125,	,130.1975259215137,	,391,	,-65.479119069369787,	,-1.031350687744212
0.8714878125,	,130.1975259215137,	,391,	,-65.90455835524439,	,-1.031350687744212
0.8714878125,	,130.1975259215137,	,391,	,-66.330632186752794,	,-1.031350687744212
0.8714878125,	,130.1975259215137,	,391,	,-66.757336358718192,	,-1.031350687744212
0.8793959375,	,130.1975259215137,	,395,	,-67.184666659742689,	,-1.031350687744212
0.8793959375,	,127.35253968822506,	,395,	,-64.767632638960265,	,-1.031350687744212
0.8793959375,	,127.35253968822506,	,395,	,-65.19620253923236,	,-1.031350687744212
0.8793959375,	,127.35253968822506,	,395,	,-65.62538589745877,	,-1.031350687744212
0.8793959375,	,127.35253968822506,	,395,	,-66.055178477772671,	,-1.031350687744212
0.8793959375,	,127.35253968822506,	,395,	,-66.485576038295065,	,-1.2030811957110334
0.8793959375,	,127.35253968822506,	,395,	,-66.916574331175667,	,-1.2030811957110334
0.8793959375,	,127.35253968822506,	,395,	,-67.348169102635268,	,-1.2030811957110334
0.887495,	,127.35253968822506,	,400,	,-67.780356093007953,	,-1.2030811957110334
0.887495,	,126.32337445894451,	,400,	,-67.183965807501806,	,-1.2030811957110334
0.887495,	,126.32337445894451,	,400,	,-67.617324433364118,	,-1.2030811957110334
0.887495,	,126.32337445894451,	,400,	,-68.051262464239613,	,-1.2030811957110334
0.887495,	,126.32337445894451,	,400,	,-68.485775617335008,	,-1.2030811957110334
0.887495,	,126.32337445894451,	,400,	,-68.920859604181018,	,-1.2030811957110334
0.887495,	,126.32337445894451,	,400,	,-69.356510130674309,	,-1.2030811957110334
0.887495,	,126.32337445894451,	,400,	,-69.792722897120115,	,-1.2030811957110334
0.8954940625,	,126.32337445894451,	,404,	,-70.229493598274416,	,-1.4572364500965749
0.8954940625,	,123.43167788430391,	,404,	,-67.775121348746211,	,-1.4572364500965749
0.8954940625,	,123.43167788430391,	,404,	,-68.212994981602208,	,-1.4572364500965749
0.8954940625,	,123.43167788430391,	,404,	,-68.651413600565704,	,-1.4572364500965749
0.8954940625,	,123.43167788430391,	,404,	,-69.09037287862202,	,-1.4572364500965749
0.8954940625,	,123.43167788430391,	,404,	,-69.529868483420302,	,-1.4572364500965749
0.8954940625,	,123.43167788430391,	,404,	,-69.969896077316307,	,-1.4572364500965749
0.8954940625,	,123.43167788430391,	,404,	,-70.410451317415308,	,-1.4572364500965749
0.903466875,	,123.43167788430391,	,408,	,-70.851529855615013,	,-1.4572364500965749
0.903466875,	,121.5265909946626,	,408,	,-69.388040449006994,	,-1.4572364500965749
0.903466875,	,121.5265909946626,	,408,	,-69.830152518484994,	,-1.0759516624801118
0.903466875,	,121.5265909946626,	,408,	,-70.272774810940092,	,-1.0759516624801118
0.903466875,	,121.5265909946626,	,408,	,-70.715902957868906,	,-1.0759516624801118
0.903466875,	,121.5265909946626,	,408,	,-71.159532585775509,	,-1.0759516624801118
0.903466875,	,121.5265909946626,	,408,	,-71.603659316214589,	,-1.0759516624801118
0.903466875,	,121.5265909946626,	,408,	,-72.048278765834709,	,-1.0759516624801118
0.911531875,	,121.5265909946626,	,412,	,-72.493386546421192,	,-1.0759516624801118
0.911531875,	,119.50792851377855,	,412,	,-70.920315784056157,	,-1.0759516624801118
0.911531875,	,119.50792851377855,	,412,	,-71.366387042697056,	,-1.0759516624801118
0.911531875,	,119.50792851377855,	,412,	,-71.812933438916957,	,-1.0759516624801118
0.911531875,	,119.50792851377855,	,412,	,-72.259950565482853,	,-1.0759516624801118
0.911531875,	,119.50792851377855,	,412,	,-72.707434010516351,	,-1.4430203699652382
0.911531875,	,119.50792851377855,	,412,	,-73.155379357536447,	,-1.4430203699652382
0.911531875,	,119.50792851377855,	,412,	,-73.603782185503462,	,-1.4430203699652382
0.919516875,	,119.50792851377855,	,416,	,-74.05263806886245,	,-1.4430203699652382
0.919516875,	,116.64032017285903,	,416,	,-71.634334236667542,	,-1.4430203699652382
0.919516875,	,116.64032017285903,	,416,	,-72.08408293630383,	,-1.4430203699652382
0.919516875,	,116.64032017285903,	,416,	,-72.534271388013437,	,-1.4430203699652382
0.919516875,	,116.64032017285903,	,416,	,-72.984895148618236,	,-1.4430203699652382
0.919516875,	,116.64032017285903,	,416,	,-73.435949770643646,	,-1.4430203699652382
0.919516875,	,116.64032017285903,	,416,	,-73.887430802362644,	,-1.4430203699652382
0.919516875,	,116.64032017285903,	,416,	,-74.339333787839635,	,-1.4430203699652382
0.927546875,	,116.64032017285903,	,419,	,-74.791654266974632,	,-1.4208278177060822
0.927546875,	,113.75544314975326,	,419,	,-72.359510752441366,	,-1.4208278177060822
0.927546875,	,113.75544314975326,	,419,	,-72.812652822154462,	,-1.4208278177060822
0.927546875,	,113.75544314975326,	,419,	,-73.266198980678865,	,-1.4208278177060822
0.927546875,	,113.75544314975326,	,419,	,-73.720144751696864,	,-1.4208278177060822
0.927546875,	,113.75544314975326,	,419,	,-74.174485654947361,	,-1.4208278177060822
0.927546875,	,113.75544314975326,	,419,	,-74.629217206268663,	,-1.4208278177060822
0.927546875,	,113.75544314975326,	,419,	,-75.08433491764427,	,-1.4208278177060822
0.9355409375,	,113.75544314975326,	,423,	,-75.53983429724596,	,-1.4208278177060822
0.9355409375,	,111.83138719002791,	,423,	,-74.071654889753404,	,-1.4208278177060822
0.9355409375,	,111.83138719002791,	,423,	,-74.527904115299705,	,-1.2071454049384411
0.9355409375,	,111.83138719002791,	,423,	,-74.984521511164019,	,-1.2071454049384411
0.9355409375,	,111.83138719002791,	,423,	,-75.441502570716807,	,-1.2071454049384411
0.9355409375,	,111.83138719002791,	,423,	,-75.89884278373961,	,-1.2071454049384411
0.9355409375,	,111.83138719002791,	,423,	,-76.356537636469199,	,-1.2071454049384411
0.9355409375,	,111.83138719002791,	,423,	,-76.814582611642109,	,-1.2071454049384411
0.9433940625,	,111.83138719002791,	,426,	,-77.272973188539311,	,-1.2071454049384411
0.9433940625,	,109.01403796920354,	,426,	,-74.914355622206543,	,-1.2071454049384411
0.9433940625,	,109.01403796920354,	,426,	,-75.373423826796341,	,-1.2071454049384411
0.9433940625,	,109.01403796920354,	,426,	,-75.832824050666432,	,-1.2071454049384411
0.9433940625,	,109.01403796920354,	,426,	,-76.292551759722144,	,-1.4528858206829103
0.9433940625,	,109.01403796920354,	,426,	,-76.752602416636535,	,-1.4528858206829103
0.9433940625,	,109.01403796920354,	,426,	,-77.212971480895334,	,-1.4528858206829103
