Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
4.3110571875,	,-5.7958855732800965,	,29,	,55.274691503412697,	,0.91419715913569854
4.3110571875,	,-4.822577959685418,	,29,	,54.345649244518022,	,0.91419715913569854
4.3110571875,	,-4.822577959685418,	,29,	,54.387959513160709,	,0.91419715913569854
4.3110571875,	,-4.822577959685418,	,29,	,54.428313025409317,	,0.91419715913569854
4.3110571875,	,-4.822577959685418,	,29,	,54.466708188176121,	,1.0909312175859753
4.3110571875,	,-4.822577959685418,	,29,	,54.503143485685811,	,1.0909312175859753
4.3110571875,	,-4.822577959685418,	,29,	,54.537617479535321,	,1.0909312175859753
4.3187490625,	,-4.822577959685418,	,29,	,54.570128808750418,	,1.0909312175859753
4.3187490625,	,-3.8582821613590266,	,29,	,53.636380391513029,	,1.0909312175859753
4.3187490625,	,-3.8582821613590266,	,29,	,53.664962618517634,	,1.0909312175859753
4.3187490625,	,-3.8582821613590266,	,29,	,53.691578563060524,	,1.0909312175859753
4.3187490625,	,-3.8582821613590266,	,29,	,53.716227174389729,	,1.0909312175859753
4.3187490625,	,-3.8582821613590266,	,29,	,53.73890747942032,	,1.0909312175859753
4.3187490625,	,-3.8582821613590266,	,29,	,53.759618582772632,	,1.0909312175859753
4.3187490625,	,-3.8582821613590266,	,29,	,53.778359666807731,	,1.0909312175859753
4.3187490625,	,-3.8582821613590266,	,29,	,53.79512999165992,	,1.0626803603108774
4.3267578125,	,-2.8981270310662914,	,29,	,52.849773764972497,	,1.0626803603108774
4.3267578125,	,-2.8981270310662914,	,29,	,52.86260066309579,	,1.0626803603108774
4.3267578125,	,-2.8981270310662914,	,29,	,52.873455049352899,	,1.0626803603108774
4.3267578125,	,-2.8981270310662914,	,29,	,52.882336495231286,	,1.0626803603108774
4.3267578125,	,-2.8981270310662914,	,29,	,52.889244650106789,	,1.0626803603108774
4.3267578125,	,-2.8981270310662914,	,29,	,52.894179241257092,	,1.0626803603108774
4.3267578125,	,-2.8981270310662914,	,29,	,52.897140073873189,	,1.0626803603108774
4.3267578125,	,-2.8981270310662914,	,29,	,52.898127031066295,	,1.0626803603108774
4.3350590625,	,-2.8981270310662914,	,29,	,52.897140073873189,	,1.0626803603108774
4.3350590625,	,-1.9292133053983243,	,29,	,51.925265515589132,	,0.90458850724416362
4.3350590625,	,-1.9292133053983243,	,29,	,51.920330924438829,	,0.90458850724416362
4.3350590625,	,-1.9292133053983243,	,29,	,51.913422769563326,	,0.90458850724416362
4.3350590625,	,-1.9292133053983243,	,29,	,51.904541323684924,	,0.90458850724416362
4.3350590625,	,-1.9292133053983243,	,29,	,51.893686937427816,	,0.90458850724416362
4.3350590625,	,-1.9292133053983243,	,29,	,51.880860039304523,	,0.90458850724416362
4.3427971875,	,-1.9292133053983243,	,29,	,51.866061135699212,	,0.90458850724416362
4.3427971875,	,-0.9658549742195197,	,29,	,50.88593247966832,	,0.90458850724416362
4.3427971875,	,-0.9658549742195197,	,29,	,50.867191395633121,	,0.90458850724416362
4.3427971875,	,-0.9658549742195197,	,29,	,50.846480292280809,	,0.90458850724416362
4.3427971875,	,-0.9658549742195197,	,29,	,50.823799987250219,	,0.90458850724416362
4.3427971875,	,-0.9658549742195197,	,29,	,50.799151375921014,	,0.97221646401079853
4.3427971875,	,-0.9658549742195197,	,29,	,50.772535431378124,	,0.97221646401079853
4.3427971875,	,-0.9658549742195197,	,29,	,50.743953204373518,	,0.97221646401079853
4.3427971875,	,-0.9658549742195197,	,29,	,50.713405823284518,	,0.97221646401079853
4.3510371875,	,-1.0079082370103776,	,30,	,50.722947756860279,	,0.97221646401079853
4.3510371875,	,0.0,	,30,	,49.680565526000393,	,0.97221646401079853
4.3510371875,	,0.0,	,30,	,49.644130228490702,	,0.97221646401079853
4.3510371875,	,0.0,	,30,	,49.605735065723898,	,0.97221646401079853
4.3510371875,	,0.0,	,30,	,49.565381553475291,	,0.97221646401079853
4.3510371875,	,0.0,	,30,	,49.523071284832604,	,0.97221646401079853
4.3510371875,	,0.0,	,30,	,49.478805930132602,	,0.97221646401079853
4.358793125,	,0.0,	,30,	,49.432587236895706,	,0.92846110469988319
4.358793125,	,0.9643853107481527,	,30,	,48.42003171900874,	,0.92846110469988319
4.358793125,	,0.9643853107481527,	,30,	,48.369911899645246,	,0.92846110469988319
4.358793125,	,0.9643853107481527,	,30,	,48.317844446701734,	,0.92846110469988319
4.358793125,	,0.9643853107481527,	,30,	,48.26383141571214,	,0.92846110469988319
4.358793125,	,0.9643853107481527,	,30,	,48.207874939018346,	,0.92846110469988319
4.358793125,	,0.9643853107481527,	,30,	,48.149977225686243,	,0.92846110469988319
4.358793125,	,0.9643853107481527,	,30,	,48.090140561418544,	,0.92846110469988319
4.3667809375,	,0.9643853107481527,	,31,	,48.02836730846424,	,0.92846110469988319
4.3667809375,	,1.928149323114142,	,31,	,47.000895893159459,	,0.92846110469988319
4.3667809375,	,1.928149323114142,	,31,	,46.935256855295556,	,0.75774380538645514
4.3667809375,	,1.928149323114142,	,31,	,46.867688773823261,	,0.75774380538645514
4.3667809375,	,1.928149323114142,	,31,	,46.798194316214655,	,0.75774380538645514
4.3667809375,	,1.928149323114142,	,31,	,46.726776225992253,	,0.75774380538645514
4.3667809375,	,1.928149323114142,	,31,	,46.65343732261956,	,0.75774380538645514
4.3667809375,	,1.928149323114142,	,31,	,46.578180501391159,	,0.75774380538645514
4.3748,	,1.928149323114142,	,32,	,46.501008733317455,	,0.75774380538645514
4.3748,	,3.8544299837072034,	,32,	,44.495644404414492,	,0.75774380538645514
4.3748,	,3.8544299837072034,	,32,	,44.414651957956501,	,0.75774380538645514
4.3748,	,3.8544299837072034,	,32,	,44.331753930793298,	,0.75774380538645514
4.3748,	,3.8544299837072034,	,32,	,44.246953595597091,	,0.75774380538645514
4.3748,	,3.8544299837072034,	,32,	,44.160254300139989,	,0.70449137418698138
4.3748,	,3.8544299837072034,	,32,	,44.071659467161588,	,0.70449137418698138
4.3748,	,3.8544299837072034,	,32,	,43.981172594234394,	,0.70449137418698138
4.3748,	,3.8544299837072034,	,32,	,43.888797253624993,	,0.70449137418698138
4.383058125,	,3.8544299837072034,	,32,	,43.794537092153696,	,0.70449137418698138
4.383058125,	,3.857999574173297,	,32,	,43.694826240584405,	,0.70449137418698138
4.383058125,	,3.857999574173297,	,32,	,43.596807675341502,	,0.70449137418698138
4.383058125,	,3.857999574173297,	,32,	,43.496915675563905,	,0.70449137418698138
4.383058125,	,3.857999574173297,	,32,	,43.395154184816995,	,0.70449137418698138
4.383058125,	,3.857999574173297,	,32,	,43.291527220469902,	,0.70449137418698138
4.383058125,	,3.857999574173297,	,32,	,43.186038873537996,	,0.84424444818968203
4.383058125,	,3.857999574173297,	,32,	,43.0786933085204,	,0.84424444818968203
4.3910603125,	,3.857999574173297,	,33,	,42.969494763236305,	,0.84424444818968203
4.3910603125,	,4.813396066324265,	,33,	,41.903051056506335,	,0.84424444818968203
4.3910603125,	,4.813396066324265,	,33,	,41.790159556586339,	,0.84424444818968203
4.3910603125,	,4.813396066324265,	,33,	,41.675428228088229,	,0.84424444818968203
4.3910603125,	,4.813396066324265,	,33,	,41.558861600408839,	,0.84424444818968203
4.3910603125,	,4.813396066324265,	,33,	,41.440464275398632,	,0.84424444818968203
4.3910603125,	,4.813396066324265,	,33,	,41.32024092718153,	,0.84424444818968203
4.39875,	,4.813396066324265,	,34,	,41.19819630196924,	,0.84424444818968203
4.39875,	,5.794430972392434,	,34,	,40.093300311806672,	,0.84424444818968203
4.39875,	,5.794430972392434,	,34,	,39.967627658653569,	,0.58903684216764784
4.39875,	,5.794430972392434,	,34,	,39.84014839778277,	,0.58903684216764784
4.39875,	,5.794430972392434,	,34,	,39.71086756185727,	,0.58903684216764784
4.39875,	,5.794430972392434,	,34,	,39.579790254663472,	,0.58903684216764784
4.39875,	,5.794430972392434,	,34,	,39.446921650908465,	,0.58903684216764784
4.39875,	,5.794430972392434,	,34,	,39.312266996017769,	,0.58903684216764784
4.39875,	,5.794430972392434,	,34,	,39.175831605926064,	,0.58903684216764784
4.4070571875,	,5.794430972392434,	,35,	,39.037620866869368,	,0.58903684216764784
4.4070571875,	,6.751499254803269,	,35,	,37.940571952760024,	,0.58903684216764784
4.4070571875,	,6.751499254803269,	,35,	,37.79882695461513,	,0.58903684216764784
4.4070571875,	,6.751499254803269,	,35,	,37.655323185873932,	,0.60805658372699756
4.4070571875,	,6.751499254803269,	,35,	,37.510066311819529,	,0.60805658372699756
4.4070571875,	,6.751499254803269,	,35,	,37.36306206694433,	,0.60805658372699756
4.4070571875,	,6.751499254803269,	,35,	,37.214316254724629,	,0.60805658372699756
4.414785,	,6.751499254803269,	,37,	,37.063834747389933,	,0.60805658372699756
4.414785,	,8.69292146271443,	,37,	,34.970201277781563,	,0.60805658372699756
4.414785,	,8.69292146271443,	,37,	,34.816266270761972,	,0.60805658372699756
4.414785,	,8.69292146271443,	,37,	,34.660613595510064,	,0.60805658372699756
4.414785,	,8.69292146271443,	,37,	,34.503249396927274,	,0.60805658372699756
4.414785,	,8.69292146271443,	,37,	,34.344179887482767,	,0.60805658372699756
4.414785,	,8.69292146271443,	,37,	,34.183411346968171,	,0.60805658372699756
4.414785,	,8.69292146271443,	,37,	,34.020950122250362,	,0.43975419222453399
4.414785,	,8.69292146271443,	,37,	,33.856802627020173,	,0.43975419222453399
4.42282125,	,9.65681840184001,	,38,	,32.727078402414094,	,0.43975419222453399
4.42282125,	,9.65681840184001,	,38,	,32.559577873260793,	,0.43975419222453399
4.42282125,	,9.65681840184001,	,38,	,32.390410713068391,	,0.43975419222453399
4.42282125,	,9.65681840184001,	,38,	,32.219583600266986,	,0.43975419222453399
4.42282125,	,9.65681840184001,	,38,	,32.047103278818597,	,0.43975419222453399
4.42282125,	,9.65681840184001,	,38,	,31.87297655795059,	,0.43975419222453399
4.42282125,	,9.65681840184001,	,38,	,31.697210311888096,	,0.43975419222453399
4.4307840625,	,9.65681840184001,	,40,	,31.519811479581389,	,0.43975419222453399
4.4307840625,	,11.563289951121611,	,40,	,29.434315515150992,	,0.43975419222453399
4.4307840625,	,11.563289951121611,	,40,	,29.253672584737686,	,0.24473702377257989
4.4307840625,	,11.563289951121611,	,40,	,29.071418270533087,	,0.24473702377257989
4.4307840625,	,11.563289951121611,	,40,	,28.887559767625788,	,0.24473702377257989
4.4307840625,	,11.563289951121611,	,40,	,28.702104334434487,	,0.24473702377257989
4.4307840625,	,11.563289951121611,	,40,	,28.515059292422187,	,0.24473702377257989
4.4307840625,	,11.563289951121611,	,40,	,28.326432025807094,	,0.24473702377257989
4.4307840625,	,11.563289951121611,	,40,	,28.136229981270183,	,0.24473702377257989
4.4390590625,	,11.563289951121611,	,41,	,27.944460667662888,	,0.24473702377257989
4.4390590625,	,12.520647028513364,	,41,	,26.793774578317638,	,0.24473702377257989
4.4390590625,	,12.520647028513364,	,41,	,26.598893500316031,	,0.24473702377257989
4.4390590625,	,12.520647028513364,	,41,	,26.402468049837836,	,0.33864259744774611
4.4390590625,	,12.520647028513364,	,41,	,26.204505981423431,	,0.33864259744774611
4.4390590625,	,12.520647028513364,	,41,	,26.005015110276133,	,0.33864259744774611
4.4390590625,	,12.520647028513364,	,41,	,25.804003311954233,	,0.33864259744774611
4.44679,	,12.520647028513364,	,43,	,25.601478522059033,	,0.33864259744774611
4.44679,	,14.487824613292794,	,43,	,23.430271151143209,	,0.33864259744774611
4.44679,	,14.487824613292794,	,43,	,23.224744423512412,	,0.33864259744774611
4.44679,	,14.487824613292794,	,43,	,23.017728868230101,	,0.33864259744774611
4.44679,	,14.487824613292794,	,43,	,22.809232657916411,	,0.33864259744774611
4.44679,	,14.487824613292794,	,43,	,22.599264023644203,	,0.33864259744774611
4.44679,	,14.487824613292794,	,43,	,22.387831254615911,	,0.33864259744774611
4.44679,	,14.487824613292794,	,43,	,22.174942697835306,	,0.15726796604366006
4.45477,	,14.487824613292794,	,45,	,21.960606757777803,	,0.15726796604366006
4.45477,	,16.38729639913863,	,45,	,19.845360110213573,	,0.15726796604366006
4.45477,	,16.38729639913863,	,45,	,19.62815484525677,	,0.15726796604366006
4.45477,	,16.38729639913863,	,45,	,19.409527751952968,	,0.15726796604366006
4.45477,	,16.38729639913863,	,45,	,19.189487461325665,	,0.15726796604366006
4.45477,	,16.38729639913863,	,45,	,18.968042660188875,	,0.15726796604366006
4.45477,	,16.38729639913863,	,45,	,18.745202090803769,	,0.15726796604366006
4.45477,	,16.38729639913863,	,45,	,18.520974550535069,	,0.15726796604366006
4.45477,	,16.38729639913863,	,45,	,18.295368891501571,	,0.15726796604366006
4.46307625,	,16.38729639913863,	,47,	,18.068394020228769,	,0.050812354304768104
4.46307625,	,18.288439125636945,	,47,	,15.938916170797452,	,0.050812354304768104
4.46307625,	,18.288439125636945,	,47,	,15.709229810484057,	,0.050812354304768104
4.46307625,	,18.288439125636945,	,47,	,15.478201280414449,	,0.050812354304768104
4.46307625,	,18.288439125636945,	,47,	,15.245839701199156,	,0.050812354304768104
4.46307625,	,18.288439125636945,	,47,	,15.012154246075557,	,0.050812354304768104
4.46307625,	,18.288439125636945,	,47,	,14.777154140545758,	,0.050812354304768104
4.470628125,	,18.288439125636945,	,49,	,14.540848662010855,	,0.050812354304768104
4.470628125,	,19.306998225747197,	,49,	,13.2846880392967,	,0.050812354304768104
4.470628125,	,19.306998225747197,	,49,	,13.045799852725001,	,0.050812354304768104
4.470628125,	,19.306998225747197,	,49,	,12.805634433082002,	,0.050812354304768104
4.470628125,	,19.306998225747197,	,49,	,12.564201261687405,	,-0.14797040937011896
4.470628125,	,19.306998225747197,	,49,	,12.321509869909104,	,-0.14797040937011896
4.470628125,	,19.306998225747197,	,49,	,12.077569838787699,	,-0.14797040937011896
4.470628125,	,19.306998225747197,	,49,	,11.832390798658501,	,-0.14797040937011896
4.4787159375,	,19.306998225747197,	,51,	,11.585982428769501,	,-0.14797040937011896
4.4787159375,	,21.256778013534767,	,51,	,9.3885746691140355,	,-0.14797040937011896
4.4787159375,	,21.256778013534767,	,51,	,9.1397368711956304,	,-0.14797040937011896
4.4787159375,	,21.256778013534767,	,51,	,8.8896990709164321,	,-0.14797040937011896
4.4787159375,	,21.256778013534767,	,51,	,8.638471139341334,	,-0.14797040937011896
4.4787159375,	,21.256778013534767,	,51,	,8.3860629945182339,	,-0.14797040937011896
4.4787159375,	,21.256778013534767,	,51,	,8.1324846010888372,	,-0.14797040937011896
4.4787159375,	,21.256778013534767,	,51,	,7.8777459698941321,	,-0.16629894901306636
4.4866290625,	,21.256778013534767,	,53,	,7.6218571575787344,	,-0.16629894901306636
4.4866290625,	,23.168888526875005,	,53,	,5.4527177528544932,	,-0.16629894901306636
4.4866290625,	,23.168888526875005,	,53,	,5.1945589294628967,	,-0.16629894901306636
4.4866290625,	,23.168888526875005,	,53,	,4.9352803657314972,	,-0.16629894901306636
4.4866290625,	,23.168888526875005,	,53,	,4.6748922975344946,	,-0.16629894901306636
4.4866290625,	,23.168888526875005,	,53,	,4.4134050045464939,	,-0.16629894901306636
4.4866290625,	,23.168888526875005,	,53,	,4.1508288098382948,	,-0.16629894901306636
4.4866290625,	,23.168888526875005,	,53,	,3.8871740794687923,	,-0.16629894901306636
4.4866290625,	,23.168888526875005,	,53,	,3.6224512220748935,	,-0.16629894901306636
4.495078125,	,23.168888526875005,	,55,	,3.3566706884615947,	,-0.28223099861712808
4.495078125,	,25.03868959055001,	,55,	,1.2200419075148901,	,-0.28223099861712808
4.495078125,	,25.03868959055001,	,55,	,0.95217754048539049,	,-0.28223099861712808
4.495078125,	,25.03868959055001,	,55,	,0.68328709852538694,	,-0.28223099861712808
4.495078125,	,25.03868959055001,	,55,	,0.4133811969685901,	,-0.28223099861712808
4.495078125,	,25.03868959055001,	,55,	,0.14247049123808964,	,-0.28223099861712808
4.495078125,	,25.03868959055001,	,55,	,-0.12943432357540985,	,-0.28223099861712808
4.495078125,	,25.03868959055001,	,55,	,-0.40232251313540601,	,-0.28223099861712808
4.5030590625,	,25.03868959055001,	,57,	,-0.67618330428351214,	,-0.28223099861712808
4.5030590625,	,27.00590910992502,	,57,	,-2.9182254048392196,	,-0.28223099861712808
4.5030590625,	,27.00590910992502,	,57,	,-3.1939989265281241,	,-0.28223099861712808
4.5030590625,	,27.00590910992502,	,57,	,-3.4707125016583227,	,-0.58823701890200419
4.5030590625,	,27.00590910992502,	,57,	,-3.7483552060521212,	,-0.58823701890200419
4.5030590625,	,27.00590910992502,	,57,	,-4.026916078850622,	,-0.58823701890200419
4.5030590625,	,27.00590910992502,	,57,	,-4.3063841229475202,	,-0.58823701890200419
4.5030590625,	,27.00590910992502,	,57,	,-4.5867483054234199,	,-0.58823701890200419
4.5107640625,	,28.93292480043515,	,59,	,-6.7950132484901502,	,-0.58823701890200419
4.5107640625,	,28.93292480043515,	,59,	,-7.0771364678884474,	,-0.58823701890200419
4.5107640625,	,28.93292480043515,	,59,	,-7.3601225163872499,	,-0.58823701890200419
4.5107640625,	,28.93292480043515,	,59,	,-7.6439602221814518,	,-0.58823701890200419
4.5107640625,	,28.93292480043515,	,59,	,-7.9286383798447524,	,-0.58823701890200419
4.5107640625,	,28.93292480043515,	,59,	,-8.2141457507709497,	,-0.53726725449004453
4.5107640625,	,28.93292480043515,	,59,	,-8.5004710636175496,	,-0.53726725449004453
4.5107640625,	,28.93292480043515,	,59,	,-8.7876030147520474,	,-0.53726725449004453
4.51873125,	,30.868468070880514,	,61,	,-11.011073539141616,	,-0.53726725449004453
4.51873125,	,30.868468070880514,	,61,	,-11.299784729020313,	,-0.53726725449004453
4.51873125,	,30.868468070880514,	,61,	,-11.589268457010817,	,-0.53726725449004453
4.51873125,	,30.868468070880514,	,61,	,-11.87951329479041,	,-0.53726725449004453
4.51873125,	,30.868468070880514,	,61,	,-12.170507783990413,	,-0.53726725449004453
4.51873125,	,30.868468070880514,	,61,	,-12.462240436646713,	,-0.53726725449004453
4.51873125,	,30.868468070880514,	,61,	,-12.754699735653116,	,-0.53726725449004453
4.51873125,	,30.868468070880514,	,61,	,-13.047874135218013,	,-0.53726725449004453
4.527056875,	,32.26359965863599,	,63,	,-14.736883649073189,	,-0.78785852677717338
4.527056875,	,32.79358350135523,	,63,	,-15.561437342629329,	,-0.78785852677717338
4.527056875,	,32.79358350135523,	,63,	,-15.856687489090628,	,-0.78785852677717338
4.527056875,	,32.79358350135523,	,63,	,-16.15260627520583,	,-0.78785852677717338
4.527056875,	,32.79358350135523,	,63,	,-16.449182018608031,	,-0.78785852677717338
4.527056875,	,32.79358350135523,	,63,	,-16.746403010994829,	,-0.78785852677717338
4.527056875,	,32.79358350135523,	,63,	,-17.044257518589831,	,-0.78785852677717338
4.527056875,	,32.79358350135523,	,63,	,-17.34273378260793,	,-0.78785852677717338
4.5350590625,	,32.79358350135523,	,65,	,-17.641820019716729,	,-0.78785852677717338
4.5350590625,	,34.674927968255105,	,65,	,-19.822848889403403,	,-0.78785852677717338
4.5350590625,	,34.674927968255105,	,65,	,-20.123119626841504,	,-0.78785852677717338
4.5350590625,	,34.674927968255105,	,65,	,-20.423964844756107,	,-0.82817837193912736
4.5350590625,	,34.674927968255105,	,65,	,-20.725372666293602,	,-0.82817837193912736
4.5350590625,	,34.674927968255105,	,65,	,-21.027331192388907,	,-0.82817837193912736
4.5350590625,	,34.674927968255105,	,65,	,-21.329828502236204,	,-0.82817837193912736
4.5350590625,	,34.674927968255105,	,65,	,-21.632852653760303,	,-0.82817837193912736
4.543056875,	,34.674927968255105,	,67,	,-21.936391684086004,	,-0.82817837193912736
4.543056875,	,35.68306948656945,	,67,	,-23.248575128326749,	,-0.82817837193912736
4.543056875,	,35.68306948656945,	,67,	,-23.553107946799052,	,-0.82817837193912736
4.543056875,	,35.68306948656945,	,67,	,-23.858119635383051,	,-0.82817837193912736
4.543056875,	,35.68306948656945,	,67,	,-24.163598152739851,	,-0.82817837193912736
4.543056875,	,35.68306948656945,	,67,	,-24.46953143910055,	,-0.82817837193912736
4.543056875,	,35.68306948656945,	,67,	,-24.77590741674225,	,-0.79649904333050425
4.543056875,	,35.68306948656945,	,67,	,-25.08271399046675,	,-0.79649904333050425
4.551058125,	,35.68306948656945,	,69,	,-25.389939048075451,	,-0.79649904333050425
4.551058125,	,37.56389474018788,	,69,	,-27.578395714467387,	,-0.79649904333050425
4.551058125,	,37.56389474018788,	,69,	,-27.886421337644876,	,-0.79649904333050425
4.551058125,	,37.56389474018788,	,69,	,-28.194829010901465,	,-0.79649904333050425
4.551058125,	,37.56389474018788,	,69,	,-28.503606558830988,	,-0.79649904333050425
4.551058125,	,37.56389474018788,	,69,	,-28.812741791424209,	,-0.79649904333050425
4.551058125,	,37.56389474018788,	,69,	,-29.122222504551125,	,-0.79649904333050425
4.551058125,	,37.56389474018788,	,69,	,-29.432036480443614,	,-0.79649904333050425
4.5586340625,	,38.60978239164677,	,71,	,-30.788059139635298,	,-1.125034595886895
4.5586340625,	,38.60978239164677,	,71,	,-31.098502935608799,	,-1.125034595886895
4.5586340625,	,38.60978239164677,	,71,	,-31.409243264034195,	,-1.125034595886895
4.5586340625,	,38.60978239164677,	,71,	,-31.720267857414708,	,-1.125034595886895
4.5586340625,	,38.60978239164677,	,71,	,-32.031564437032635,	,-1.125034595886895
4.5586340625,	,38.60978239164677,	,71,	,-32.343120713431709,	,-1.125034595886895
4.5586340625,	,38.60978239164677,	,71,	,-32.65492438690324,	,-1.125034595886895
4.5586340625,	,38.60978239164677,	,71,	,-32.966963147972628,	,-1.125034595886895
4.567058125,	,38.60978239164677,	,73,	,-33.279224677883697,	,-1.125034595886895
4.567058125,	,39.49166045696427,	,73,	,-34.473574714403426,	,-1.125034595886895
4.567058125,	,39.49166045696427,	,73,	,-34.786244791038612,	,-1.125034595886895
4.567058125,	,39.49166045696427,	,73,	,-35.099100629426971,	,-1.0062181605385208
4.567058125,	,39.49166045696427,	,73,	,-35.412129878556406,	,-1.0062181605385208
4.567058125,	,39.49166045696427,	,73,	,-35.725320180567635,	,-1.0062181605385208
4.567058125,	,39.49166045696427,	,73,	,-36.038659171243957,	,-1.0062181605385208
4.567058125,	,39.49166045696427,	,73,	,-36.352134480498556,	,-1.0062181605385208
4.575063125,	,39.49166045696427,	,74,	,-36.665733732862812,	,-1.0062181605385208
4.575063125,	,40.5082043581041,	,74,	,-37.995988449115551,	,-1.0062181605385208
4.575063125,	,40.5082043581041,	,74,	,-38.309798442210941,	,-1.0062181605385208
4.575063125,	,40.5082043581041,	,74,	,-38.62369522460726,	,-1.0062181605385208
4.575063125,	,40.5082043581041,	,74,	,-38.937666404197735,	,-1.0062181605385208
4.575063125,	,40.5082043581041,	,74,	,-39.251699585937253,	,-1.0062181605385208
4.575063125,	,40.5082043581041,	,74,	,-39.565782372333516,	,-1.1139512565932419
4.575063125,	,40.5082043581041,	,74,	,-39.879902363936459,	,-1.1139512565932419
4.5830628125,	,40.5082043581041,	,76,	,-40.194047159825942,	,-1.1139512565932419
4.5830628125,	,41.473225416142824,	,76,	,-41.473225416142768,	,-1.1139512565932419
4.5830628125,	,41.473225416142824,	,76,	,-41.787382614420878,	,-1.1139512565932419
4.5830628125,	,41.473225416142824,	,76,	,-42.101527410310361,	,-1.1139512565932419
4.5830628125,	,41.473225416142824,	,76,	,-42.415647401913297,	,-1.1139512565932419
4.5830628125,	,41.473225416142824,	,76,	,-42.729730188309745,	,-1.1139512565932419
4.5830628125,	,41.473225416142824,	,76,	,-43.043763370049085,	,-1.1139512565932419
4.5830628125,	,41.473225416142824,	,76,	,-43.357734549639552,	,-1.1139512565932419
4.591083125,	,41.473225416142824,	,78,	,-43.671631332035872,	,-1.2046653378200713
4.591083125,	,42.36476762985132,	,78,	,-44.87698353883976,	,-1.2046653378200713
4.591083125,	,42.36476762985132,	,78,	,-45.190694353952672,	,-1.2046653378200713
4.591083125,	,42.36476762985132,	,78,	,-45.504293606316921,	,-1.2046653378200713
4.591083125,	,42.36476762985132,	,78,	,-45.81776891557152,	,-1.2046653378200713
4.591083125,	,42.36476762985132,	,78,	,-46.131107906248019,	,-1.2046653378200713
4.591083125,	,42.36476762985132,	,78,	,-46.44429820825907,	,-1.2046653378200713
4.591083125,	,42.36476762985132,	,78,	,-46.757327457388513,	,-1.2046653378200713
4.5990478125,	,43.270872960301936,	,79,	,-47.976288626227486,	,-1.2046653378200713
4.5990478125,	,42.44034388735465,	,79,	,-47.458429629915379,	,-1.2046653378200713
4.5990478125,	,42.44034388735465,	,79,	,-47.770901601117608,	,-1.2046653378200713
4.5990478125,	,42.44034388735465,	,79,	,-48.083163131028684,	,-1.289236463490304
4.5990478125,	,42.44034388735465,	,79,	,-48.395201892098072,	,-1.289236463490304
4.5990478125,	,42.44034388735465,	,79,	,-48.707005565569951,	,-1.289236463490304
4.5990478125,	,42.44034388735465,	,79,	,-49.018561841968669,	,-1.289236463490304
4.5990478125,	,42.44034388735465,	,79,	,-49.3298584215866,	,-1.289236463490304
4.6070640625,	,42.44034388735465,	,80,	,-49.640883014967109,	,-1.289236463490304
4.6070640625,	,41.413572853065915,	,80,	,-48.924852309103777,	,-1.289236463490304
4.6070640625,	,41.413572853065915,	,80,	,-49.235296105077445,	,-1.289236463490304
4.6070640625,	,41.413572853065915,	,80,	,-49.545431112810064,	,-1.289236463490304
4.6070640625,	,41.413572853065915,	,80,	,-49.855245088702567,	,-1.289236463490304
4.6070640625,	,41.413572853065915,	,80,	,-50.164725801829825,	,-1.289236463490304
4.6070640625,	,41.413572853065915,	,80,	,-50.473861034422697,	,-1.1585886055291854
4.6070640625,	,41.413572853065915,	,80,	,-50.78263858235222,	,-1.1585886055291854
4.6147709375,	,42.44939522575752,	,82,	,-52.126868628300414,	,-1.1585886055291854
4.6147709375,	,42.44939522575752,	,82,	,-52.4348942514779,	,-1.1585886055291854
4.6147709375,	,42.44939522575752,	,82,	,-52.742525664251616,	,-1.1585886055291854
4.6147709375,	,42.44939522575752,	,82,	,-53.049750721860121,	,-1.1585886055291854
4.6147709375,	,42.44939522575752,	,82,	,-53.356557295584622,	,-1.1585886055291854
4.6147709375,	,42.44939522575752,	,82,	,-53.66293327322672,	,-1.1585886055291854
4.6147709375,	,42.44939522575752,	,82,	,-53.968866559587021,	,-1.1585886055291854
4.6147709375,	,42.44939522575752,	,82,	,-54.274345076943824,	,-1.1585886055291854
4.623076875,	,42.44939522575752,	,83,	,-54.57935676552782,	,-1.4391706139514309
4.623076875,	,41.410611553476365,	,83,	,-53.84510591171896,	,-1.4391706139514309
4.623076875,	,41.410611553476365,	,83,	,-54.149147837645465,	,-1.4391706139514309
4.623076875,	,41.410611553476365,	,83,	,-54.45268686797106,	,-1.4391706139514309
4.623076875,	,41.410611553476365,	,83,	,-54.755711019495166,	,-1.4391706139514309
4.623076875,	,41.410611553476365,	,83,	,-55.058208329342762,	,-1.4391706139514309
4.623076875,	,41.410611553476365,	,83,	,-55.360166855437768,	,-1.4391706139514309
4.623076875,	,41.410611553476365,	,83,	,-55.661574676975263,	,-1.4391706139514309
4.631058125,	,42.26643971098058,	,84,	,-56.818248052394075,	,-1.4391706139514309
4.631058125,	,41.473967941707855,	,84,	,-56.326047020559457,	,-1.4391706139514309
4.631058125,	,41.473967941707855,	,84,	,-56.625731423346657,	,-1.4391706139514309
4.631058125,	,41.473967941707855,	,84,	,-56.924817660455055,	,-1.2952985974715931
4.631058125,	,41.473967941707855,	,84,	,-57.223293924473154,	,-1.2952985974715931
4.631058125,	,41.473967941707855,	,84,	,-57.521148432068458,	,-1.2952985974715931
4.631058125,	,41.473967941707855,	,84,	,-57.818369424454957,	,-1.2952985974715931
4.631058125,	,41.473967941707855,	,84,	,-58.114945167857158,	,-1.2952985974715931
