Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
0.758068125,	,94.47870201206497,	,207,	,13.526994978314036,	,0.37231153311261883
0.758068125,	,96.44276875133737,	,207,	,11.704571170242644,	,0.37231153311261883
0.758068125,	,96.44276875133737,	,207,	,11.846171406586635,	,0.37231153311261883
0.758068125,	,96.44276875133737,	,207,	,11.987728892171631,	,0.37231153311261883
0.758068125,	,96.44276875133737,	,207,	,12.129243571113633,	,0.37231153311261883
0.758068125,	,96.44276875133737,	,207,	,12.270715387544641,	,0.37231153311261883
0.758068125,	,96.44276875133737,	,207,	,12.412144285613635,	,0.37231153311261883
0.758068125,	,96.44276875133737,	,207,	,12.553530209486624,	,0.37231153311261883
0.766049375,	,96.44276875133737,	,211,	,12.694873103347632,	,0.37231153311261883
0.766049375,	,97.41956315042329,	,211,	,11.859378512309718,	,0.37231153311261883
0.766049375,	,97.41956315042329,	,211,	,12.000635178762721,	,0.35323825589851426
0.766049375,	,97.41956315042329,	,211,	,12.141848647853706,	,0.35323825589851426
0.766049375,	,97.41956315042329,	,211,	,12.283018863834712,	,0.35323825589851426
0.766049375,	,97.41956315042329,	,211,	,12.424145770973709,	,0.35323825589851426
0.766049375,	,97.41956315042329,	,211,	,12.565229313555704,	,0.35323825589851426
0.766049375,	,97.41956315042329,	,211,	,12.706269435883712,	,0.35323825589851426
0.774053125,	,97.41956315042329,	,216,	,12.847266082276718,	,0.35323825589851426
0.774053125,	,99.34575275808045,	,216,	,11.06202958941455,	,0.35323825589851426
0.774053125,	,99.34575275808045,	,216,	,11.202939116966547,	,0.35323825589851426
0.774053125,	,99.34575275808045,	,216,	,11.343805001644554,	,0.35323825589851426
0.774053125,	,99.34575275808045,	,216,	,11.484627187839536,	,0.35780793638673303
0.774053125,	,99.34575275808045,	,216,	,11.625405619954535,	,0.35780793638673303
0.774053125,	,99.34575275808045,	,216,	,11.766140242414551,	,0.35780793638673303
0.774053125,	,99.34575275808045,	,216,	,11.906830999657544,	,0.35780793638673303
0.782069375,	,99.34575275808045,	,221,	,12.047477836143543,	,0.35780793638673303
0.782069375,	,100.3027648601801,	,221,	,11.231068594245897,	,0.35780793638673303
0.782069375,	,100.3027648601801,	,221,	,11.371627422657895,	,0.35780793638673303
0.782069375,	,100.3027648601801,	,221,	,11.512142163787885,	,0.35780793638673303
0.782069375,	,100.3027648601801,	,221,	,11.652612762162903,	,0.35780793638673303
0.782069375,	,100.3027648601801,	,221,	,11.793039162327887,	,0.35780793638673303
0.782069375,	,100.3027648601801,	,221,	,11.933421308844899,	,0.35780793638673303
0.782069375,	,100.3027648601801,	,221,	,12.0737591462929,	,0.37686970137077697
0.7900503125,	,100.3027648601801,	,225,	,12.214052619269893,	,0.37686970137077697
0.7900503125,	,101.27677459515512,	,225,	,11.380291937412878,	,0.37686970137077697
0.7900503125,	,101.27677459515512,	,225,	,11.520496515305894,	,0.37686970137077697
0.7900503125,	,101.27677459515512,	,225,	,11.660656562622876,	,0.37686970137077697
0.7900503125,	,101.27677459515512,	,225,	,11.800772024029897,	,0.37686970137077697
0.7900503125,	,101.27677459515512,	,225,	,11.940842844212881,	,0.37686970137077697
0.7900503125,	,101.27677459515512,	,225,	,12.080868967873883,	,0.37686970137077697
0.7900503125,	,101.27677459515512,	,225,	,12.220850339731896,	,0.37686970137077697
0.79812125,	,101.27677459515512,	,230,	,12.360786904524886,	,0.37686970137077697
0.79812125,	,102.20405207730339,	,230,	,11.5734011248596,	,0.36381829353088257
0.79812125,	,102.20405207730339,	,230,	,11.713247909806611,	,0.36381829353088257
0.79812125,	,102.20405207730339,	,230,	,11.853049722007626,	,0.36381829353088257
0.79812125,	,102.20405207730339,	,230,	,11.99280650627162,	,0.36381829353088257
0.79812125,	,102.20405207730339,	,230,	,12.132518207423615,	,0.36381829353088257
0.79812125,	,102.20405207730339,	,230,	,12.272184770308613,	,0.36381829353088257
0.79812125,	,102.20405207730339,	,230,	,12.411806139788609,	,0.36381829353088257
0.8061153125,	,102.20405207730339,	,234,	,12.551382260742614,	,0.36381829353088257
0.8061153125,	,103.16991989386035,	,234,	,11.725045261511653,	,0.36381829353088257
0.8061153125,	,103.16991989386035,	,234,	,11.864530720124648,	,0.36381829353088257
0.8061153125,	,103.16991989386035,	,234,	,12.003970764958652,	,0.37968236073732414
0.8061153125,	,103.16991989386035,	,234,	,12.14336534096465,	,0.37968236073732414
0.8061153125,	,103.16991989386035,	,234,	,12.282714393111661,	,0.37968236073732414
0.8061153125,	,103.16991989386035,	,234,	,12.422017866387634,	,0.37968236073732414
0.8140421875,	,103.16991989386035,	,239,	,12.561275705796646,	,0.37968236073732414
0.8140421875,	,104.17497489220331,	,239,	,11.6954328580197,	,0.37968236073732414
0.8140421875,	,104.17497489220331,	,239,	,11.834599264783691,	,0.37968236073732414
0.8140421875,	,104.17497489220331,	,239,	,11.973719872804679,	,0.37968236073732414
0.8140421875,	,104.17497489220331,	,239,	,12.112794627161691,	,0.37968236073732414
0.8140421875,	,104.17497489220331,	,239,	,12.251823472947692,	,0.37968236073732414
0.8140421875,	,104.17497489220331,	,239,	,12.390806355277689,	,0.38598243143756789
0.8140421875,	,104.17497489220331,	,239,	,12.529743219283702,	,0.38598243143756789
0.8220653125,	,104.17497489220331,	,243,	,12.668634010114687,	,0.38598243143756789
0.8220653125,	,104.16327593502815,	,243,	,12.819177630114837,	,0.38598243143756789
0.8220653125,	,104.16327593502815,	,243,	,12.957976110119844,	,0.38598243143756789
0.8220653125,	,104.16327593502815,	,243,	,13.096728352509842,	,0.38598243143756789
0.8220653125,	,104.16327593502815,	,243,	,13.235434302506846,	,0.38598243143756789
0.8220653125,	,104.16327593502815,	,243,	,13.374093905351842,	,0.38598243143756789
0.8220653125,	,104.16327593502815,	,243,	,13.512707106304859,	,0.38598243143756789
0.8220653125,	,104.16327593502815,	,243,	,13.651273850643847,	,0.38598243143756789
0.8302934375,	,105.00265396616217,	,248,	,12.950416052529832,	,0.39564690499103289
0.8302934375,	,105.00265396616217,	,248,	,13.088889719545833,	,0.39564690499103289
0.8302934375,	,105.00265396616217,	,248,	,13.227316765890819,	,0.39564690499103289
0.8302934375,	,105.00265396616217,	,248,	,13.365697136915827,	,0.39564690499103289
0.8302934375,	,105.00265396616217,	,248,	,13.504030777990835,	,0.39564690499103289
0.8302934375,	,105.00265396616217,	,248,	,13.642317634502831,	,0.39564690499103289
0.8302934375,	,105.00265396616217,	,248,	,13.780557651858828,	,0.39564690499103289
0.8380671875,	,105.00265396616217,	,252,	,13.918750775483829,	,0.39564690499103289
0.8380671875,	,105.12621082760188,	,252,	,13.933340089383123,	,0.39564690499103289
0.8380671875,	,105.12621082760188,	,252,	,14.071439261896131,	,0.39564690499103289
0.8380671875,	,105.12621082760188,	,252,	,14.20949137706512,	,0.39564690499103289
0.8380671875,	,105.12621082760188,	,252,	,14.347496380388122,	,0.42038882868309302
0.8380671875,	,105.12621082760188,	,252,	,14.485454217384117,	,0.42038882868309302
0.8380671875,	,105.12621082760188,	,252,	,14.623364833588113,	,0.42038882868309302
0.8380671875,	,105.12621082760188,	,252,	,14.761228174557118,	,0.42038882868309302
0.8460684375,	,105.12621082760188,	,257,	,14.899044185863119,	,0.42038882868309302
0.8460684375,	,106.08946283288282,	,257,	,14.073560807819177,	,0.42038882868309302
0.8460684375,	,106.08946283288282,	,257,	,14.211281996597179,	,0.42038882868309302
0.8460684375,	,106.08946283288282,	,257,	,14.348955692546184,	,0.42038882868309302
0.8460684375,	,106.08946283288282,	,257,	,14.486581841315186,	,0.42038882868309302
0.8460684375,	,106.08946283288282,	,257,	,14.624160388570189,	,0.42038882868309302
0.8460684375,	,106.08946283288282,	,257,	,14.761691280000178,	,0.41892299812494838
0.8460684375,	,106.08946283288282,	,257,	,14.899174461307183,	,0.41892299812494838
0.854068125,	,106.08946283288282,	,261,	,15.036609878217192,	,0.41892299812494838
0.854068125,	,106.09412489918799,	,261,	,15.169335410166013,	,0.41892299812494838
0.854068125,	,106.09412489918799,	,261,	,15.306675135526007,	,0.41892299812494838
0.854068125,	,106.09412489918799,	,261,	,15.443966933774007,	,0.41892299812494838
0.854068125,	,106.09412489918799,	,261,	,15.581210750707015,	,0.41892299812494838
0.854068125,	,106.09412489918799,	,261,	,15.718406532145025,	,0.41892299812494838
0.854068125,	,106.09412489918799,	,261,	,15.855554223925012,	,0.41892299812494838
0.854068125,	,106.09412489918799,	,261,	,15.992653771901999,	,0.41892299812494838
0.8619034375,	,106.17845811624815,	,266,	,16.045371904892846,	,0.44281750586893048
0.8619034375,	,106.17845811624815,	,266,	,16.182375002911854,	,0.44281750586893048
0.8619034375,	,106.17845811624815,	,266,	,16.319329794810841,	,0.44281750586893048
0.8619034375,	,106.17845811624815,	,266,	,16.456236226523856,	,0.44281750586893048
0.8619034375,	,106.17845811624815,	,266,	,16.593094244000852,	,0.44281750586893048
0.8619034375,	,106.17845811624815,	,266,	,16.729903793213836,	,0.44281750586893048
0.8619034375,	,106.17845811624815,	,266,	,16.866664820152849,	,0.44281750586893048
0.870068125,	,106.17845811624815,	,271,	,17.003377270824856,	,0.44281750586893048
0.870068125,	,107.07308135709343,	,271,	,16.245417850413574,	,0.44281750586893048
0.870068125,	,107.07308135709343,	,271,	,16.382032986657563,	,0.44281750586893048
0.870068125,	,107.07308135709343,	,271,	,16.518599384778582,	,0.44281750586893048
0.870068125,	,107.07308135709343,	,271,	,16.655116990859568,	,0.44645248027659018
0.870068125,	,107.07308135709343,	,271,	,16.791585751008569,	,0.44645248027659018
0.870068125,	,107.07308135709343,	,271,	,16.928005611348567,	,0.44645248027659018
0.870068125,	,107.07308135709343,	,271,	,17.06437651802257,	,0.44645248027659018
0.8780471875,	,107.07308135709343,	,275,	,17.200698417194573,	,0.44645248027659018
0.8780471875,	,107.06401885773543,	,275,	,17.346033754403564,	,0.44645248027659018
0.8780471875,	,107.06401885773543,	,275,	,17.48225747713758,	,0.44645248027659018
0.8780471875,	,107.06401885773543,	,275,	,17.618432030973565,	,0.44645248027659018
0.8780471875,	,107.06401885773543,	,275,	,17.754557362151573,	,0.44645248027659018
0.8780471875,	,107.06401885773543,	,275,	,17.890633416933568,	,0.44645248027659018
0.8780471875,	,107.06401885773543,	,275,	,18.02666014159756,	,0.44645248027659018
0.8780471875,	,107.06401885773543,	,275,	,18.162637482441568,	,0.47369456456087033
0.8860490625,	,107.06401885773543,	,280,	,18.29856538578656,	,0.47369456456087033
0.8860490625,	,107.06976988138226,	,280,	,18.428692774320737,	,0.47369456456087033
0.8860490625,	,107.06976988138226,	,280,	,18.564521641695748,	,0.47369456456087033
0.8860490625,	,107.06976988138226,	,280,	,18.700300910642738,	,0.47369456456087033
0.8860490625,	,107.06976988138226,	,280,	,18.836030527557739,	,0.47369456456087033
0.8860490625,	,107.06976988138226,	,280,	,18.971710438856732,	,0.47369456456087033
0.8860490625,	,107.06976988138226,	,280,	,19.107340590975738,	,0.47369456456087033
0.8860490625,	,107.06976988138226,	,280,	,19.24292093036874,	,0.47369456456087033
0.8940653125,	,107.06976988138226,	,285,	,19.378451403512742,	,0.47369456456087033
0.8940653125,	,107.06123070501631,	,285,	,19.522471133266691,	,0.47369456456087033
0.8940653125,	,107.06123070501631,	,285,	,19.657901713414688,	,0.49284726869478285
0.8940653125,	,107.06123070501631,	,285,	,19.793282266855698,	,0.49284726869478285
0.8940653125,	,107.06123070501631,	,285,	,19.928612740143691,	,0.49284726869478285
0.8940653125,	,107.06123070501631,	,285,	,20.06389307985269,	,0.49284726869478285
0.8940653125,	,107.06123070501631,	,285,	,20.199123232576682,	,0.49284726869478285
0.8940653125,	,107.06123070501631,	,285,	,20.334303144927688,	,0.49284726869478285
0.9020684375,	,107.06123070501631,	,290,	,20.469432763539686,	,0.49284726869478285
0.9020684375,	,108.03190051805277,	,290,	,19.63384222202923,	,0.49284726869478285
0.9020684375,	,108.03190051805277,	,290,	,19.768871093141229,	,0.49284726869478285
0.9020684375,	,108.03190051805277,	,290,	,19.903849510533234,	,0.49284726869478285
0.9020684375,	,108.03190051805277,	,290,	,20.038777420917228,	,0.49284726869478285
0.9020684375,	,108.03190051805277,	,290,	,20.173654771025241,	,0.49354330727716056
0.9020684375,	,108.03190051805277,	,290,	,20.308481507611248,	,0.49354330727716056
0.9020684375,	,108.03190051805277,	,290,	,20.443257577446246,	,0.49354330727716056
0.91006625,	,108.03190051805277,	,295,	,20.577982927324229,	,0.49354330727716056
0.91006625,	,108.02574629695337,	,295,	,20.718811725155632,	,0.49354330727716056
0.91006625,	,108.02574629695337,	,295,	,20.853435475575623,	,0.49354330727716056
0.91006625,	,108.02574629695337,	,295,	,20.988008346534627,	,0.49354330727716056
0.91006625,	,108.02574629695337,	,295,	,21.12253028490764,	,0.49354330727716056
0.91006625,	,108.02574629695337,	,295,	,21.257001237585627,	,0.49354330727716056
0.91006625,	,108.02574629695337,	,295,	,21.391421151482632,	,0.49354330727716056
0.91006625,	,108.02574629695337,	,295,	,21.52578997353163,	,0.49354330727716056
0.918084375,	,108.02574629695337,	,299,	,21.660107650685632,	,0.52199435683381723
0.918084375,	,107.06558725745892,	,299,	,22.754533169413079,	,0.52199435683381723
0.918084375,	,107.06558725745892,	,299,	,22.888748397718089,	,0.52199435683381723
0.918084375,	,107.06558725745892,	,299,	,23.022912322110088,	,0.52199435683381723
0.918084375,	,107.06558725745892,	,299,	,23.157024889622065,	,0.52199435683381723
0.918084375,	,107.06558725745892,	,299,	,23.291086047309093,	,0.52199435683381723
0.918084375,	,107.06558725745892,	,299,	,23.425095742246086,	,0.52199435683381723
0.9257934375,	,107.06558725745892,	,305,	,23.559053921528104,	,0.52199435683381723
0.9257934375,	,108.17170205336087,	,305,	,22.586845736369114,	,0.52199435683381723
0.9257934375,	,108.17170205336087,	,305,	,22.720700725707118,	,0.52199435683381723
0.9257934375,	,108.17170205336087,	,305,	,22.854504040798119,	,0.52199435683381723
0.9257934375,	,108.17170205336087,	,305,	,22.988255628817129,	,0.53890091949904495
0.9257934375,	,108.17170205336087,	,305,	,23.12195543696312,	,0.53890091949904495
0.9257934375,	,108.17170205336087,	,305,	,23.255603412452146,	,0.53890091949904495
0.9257934375,	,108.17170205336087,	,305,	,23.389199502522146,	,0.53890091949904495
0.9257934375,	,108.17170205336087,	,305,	,23.522743654431125,	,0.53890091949904495
0.9340821875,	,108.17170205336087,	,310,	,23.656235815460107,	,0.53890091949904495
0.9340821875,	,108.97961924401658,	,310,	,22.98175874225042,	,0.53890091949904495
0.9340821875,	,108.97961924401658,	,310,	,23.11514676343343,	,0.53890091949904495
0.9340821875,	,108.97961924401658,	,310,	,23.248482635696419,	,0.53890091949904495
0.9340821875,	,108.97961924401658,	,310,	,23.381766306397438,	,0.53890091949904495
0.9340821875,	,108.97961924401658,	,310,	,23.514997722920427,	,0.54205930881265163
0.9340821875,	,108.97961924401658,	,310,	,23.648176832667431,	,0.54205930881265163
0.9340821875,	,108.97961924401658,	,310,	,23.781303583059426,	,0.54205930881265163
0.9420703125,	,108.97961924401658,	,315,	,23.914377921543419,	,0.54205930881265163
0.9420703125,	,108.97731361157388,	,315,	,24.049705428023131,	,0.54205930881265163
0.9420703125,	,108.97731361157388,	,315,	,24.182674785100133,	,0.54205930881265163
0.9420703125,	,108.97731361157388,	,315,	,24.315591572723136,	,0.54205930881265163
0.9420703125,	,108.97731361157388,	,315,	,24.448455738418133,	,0.54205930881265163
0.9420703125,	,108.97731361157388,	,315,	,24.58126722973212,	,0.54205930881265163
0.9420703125,	,108.97731361157388,	,315,	,24.714025994233126,	,0.54205930881265163
0.9420703125,	,108.97731361157388,	,315,	,24.846731979511119,	,0.54205930881265163
0.95006125,	,108.97731361157388,	,321,	,24.979385133175114,	,0.57024287065806933
0.95006125,	,109.95764098902558,	,321,	,24.13165802540442,	,0.57024287065806933
0.95006125,	,109.95764098902558,	,321,	,24.264205358753429,	,0.57024287065806933
0.95006125,	,109.95764098902558,	,321,	,24.396699703443431,	,0.57024287065806933
0.95006125,	,109.95764098902558,	,321,	,24.529141007167425,	,0.57024287065806933
0.95006125,	,109.95764098902558,	,321,	,24.661529217639412,	,0.57024287065806933
0.95006125,	,109.95764098902558,	,321,	,24.793864282595422,	,0.57024287065806933
0.95006125,	,109.95764098902558,	,321,	,24.926146149790412,	,0.57024287065806933
0.957754375,	,111.08889333244463,	,326,	,23.927122423584365,	,0.57024287065806933
0.957754375,	,111.08889333244463,	,326,	,24.059297738612372,	,0.57024287065806933
0.957754375,	,111.08889333244463,	,326,	,24.191419699274377,	,0.57024287065806933
0.957754375,	,111.08889333244463,	,326,	,24.323488253411369,	,0.54975898197548545
0.957754375,	,111.08889333244463,	,326,	,24.455503348884378,	,0.54975898197548545
0.957754375,	,111.08889333244463,	,326,	,24.587464933577365,	,0.54975898197548545
0.957754375,	,111.08889333244463,	,326,	,24.719372955391378,	,0.54975898197548545
0.957754375,	,111.08889333244463,	,326,	,24.851227362253383,	,0.54975898197548545
0.966083125,	,111.08889333244463,	,332,	,24.983028102108364,	,0.54975898197548545
0.966083125,	,111.86523710608488,	,332,	,24.338431349284107,	,0.54975898197548545
0.966083125,	,111.86523710608488,	,332,	,24.470124599048134,	,0.54975898197548545
0.966083125,	,111.86523710608488,	,332,	,24.601764025771118,	,0.54975898197548545
0.966083125,	,111.86523710608488,	,332,	,24.733349577482144,	,0.54975898197548545
0.966083125,	,111.86523710608488,	,332,	,24.864881202235139,	,0.57152414719962641
0.966083125,	,111.86523710608488,	,332,	,24.996358848103128,	,0.57152414719962641
0.966083125,	,111.86523710608488,	,332,	,25.127782463180139,	,0.57152414719962641
0.9740834375,	,111.86523710608488,	,337,	,25.25915199558311,	,0.57152414719962641
0.9740834375,	,111.87452211465752,	,337,	,25.381182384875487,	,0.57152414719962641
0.9740834375,	,111.87452211465752,	,337,	,25.512443596362473,	,0.57152414719962641
0.9740834375,	,111.87452211465752,	,337,	,25.643650569650461,	,0.57152414719962641
0.9740834375,	,111.87452211465752,	,337,	,25.774803252942476,	,0.57152414719962641
0.9740834375,	,111.87452211465752,	,337,	,25.905901594461469,	,0.57152414719962641
0.9740834375,	,111.87452211465752,	,337,	,26.036945542450482,	,0.57152414719962641
0.9740834375,	,111.87452211465752,	,337,	,26.167935045175469,	,0.57152414719962641
0.9817203125,	,114.00767909350368,	,343,	,24.165713072079328,	,0.55807897660038597
0.9817203125,	,114.00767909350368,	,343,	,24.296593529162308,	,0.55807897660038597
0.9817203125,	,114.00767909350368,	,343,	,24.427419385908323,	,0.55807897660038597
0.9817203125,	,114.00767909350368,	,343,	,24.558190590670321,	,0.55807897660038597
0.9817203125,	,114.00767909350368,	,343,	,24.688907091820326,	,0.55807897660038597
0.9817203125,	,114.00767909350368,	,343,	,24.819568837755313,	,0.55807897660038597
0.9817203125,	,114.00767909350368,	,343,	,24.950175776892323,	,0.55807897660038597
0.9817203125,	,114.00767909350368,	,343,	,25.080727857668322,	,0.55807897660038597
0.990089375,	,114.00767909350368,	,349,	,25.211225028543325,	,0.55807897660038597
0.990089375,	,114.79529238011278,	,349,	,24.554053951391211,	,0.55807897660038597
0.990089375,	,114.79529238011278,	,349,	,24.684441147933228,	,0.55807897660038597
0.990089375,	,114.79529238011278,	,349,	,24.814773280085205,	,0.58228601363000043
0.990089375,	,114.79529238011278,	,349,	,24.945050296394214,	,0.58228601363000043
0.990089375,	,114.79529238011278,	,349,	,25.07527214542921,	,0.58228601363000043
0.990089375,	,114.79529238011278,	,349,	,25.205438775780209,	,0.58228601363000043
0.990089375,	,114.79529238011278,	,349,	,25.335550136059226,	,0.58228601363000043
0.99806625,	,114.79529238011278,	,355,	,25.465606174902206,	,0.58228601363000043
0.99806625,	,116.73507667764011,	,355,	,23.655822543435875,	,0.58228601363000043
0.99806625,	,116.73507667764011,	,355,	,23.785767785392892,	,0.58228601363000043
0.99806625,	,116.73507667764011,	,355,	,23.915657551945884,	,0.58228601363000043
0.99806625,	,116.73507667764011,	,355,	,24.045491791816886,	,0.58228601363000043
0.99806625,	,116.73507667764011,	,355,	,24.175270453747885,	,0.56843547130808225
0.99806625,	,116.73507667764011,	,355,	,24.304993486506874,	,0.56843547130808225
0.99806625,	,116.73507667764011,	,355,	,24.434660838878898,	,0.56843547130808225
1.006084375,	,116.73507667764011,	,361,	,24.564272459674896,	,0.56843547130808225
1.006084375,	,117.64390359588354,	,361,	,23.785001379481471,	,0.56843547130808225
1.006084375,	,117.64390359588354,	,361,	,23.914501383640456,	,0.56843547130808225
1.006084375,	,117.64390359588354,	,361,	,24.043945502782449,	,0.56843547130808225
1.006084375,	,117.64390359588354,	,361,	,24.173333685805446,	,0.56843547130808225
1.006084375,	,117.64390359588354,	,361,	,24.302665881629466,	,0.56843547130808225
1.006084375,	,117.64390359588354,	,361,	,24.431942039195448,	,0.56843547130808225
1.006084375,	,117.64390359588354,	,361,	,24.561162107468462,	,0.56843547130808225
1.0137153125,	,119.81718217043026,	,367,	,22.517047460885735,	,0.5481175838452188
1.0137153125,	,119.81718217043026,	,367,	,22.646155197550726,	,0.5481175838452188
1.0137153125,	,119.81718217043026,	,367,	,22.775206691945741,	,0.5481175838452188
1.0137153125,	,119.81718217043026,	,367,	,22.904201893124721,	,0.5481175838452188
1.0137153125,	,119.81718217043026,	,367,	,23.03314075016074,	,0.5481175838452188
1.0137153125,	,119.81718217043026,	,367,	,23.162023212151738,	,0.5481175838452188
1.0137153125,	,119.81718217043026,	,367,	,23.290849228217738,	,0.5481175838452188
1.0137153125,	,119.81718217043026,	,367,	,23.419618747498745,	,0.5481175838452188
1.0217671875,	,121.86178697253976,	,374,	,21.503726917049249,	,0.5481175838452188
1.0217671875,	,121.86178697253976,	,374,	,21.632383290275243,	,0.5481175838452188
1.0217671875,	,121.86178697253976,	,374,	,21.76098301427524,	,0.55243794484478392
1.0217671875,	,121.86178697253976,	,374,	,21.889526038280252,	,0.55243794484478392
1.0217671875,	,121.86178697253976,	,374,	,22.018012311543231,	,0.55243794484478392
1.0217671875,	,121.86178697253976,	,374,	,22.146441783340236,	,0.55243794484478392
1.0217671875,	,121.86178697253976,	,374,	,22.274814402969241,	,0.55243794484478392
1.0217671875,	,121.86178697253976,	,374,	,22.403130119750244,	,0.55243794484478392
1.029709375,	,123.68729460314528,	,380,	,20.705881252421719,	,0.55243794484478392
1.029709375,	,123.68729460314528,	,380,	,20.834083011559741,	,0.55243794484478392
1.029709375,	,123.68729460314528,	,380,	,20.96222771594573,	,0.55243794484478392
1.029709375,	,123.68729460314528,	,380,	,21.090315314991713,	,0.55243794484478392
1.029709375,	,123.68729460314528,	,380,	,21.218345758130724,	,0.55243794484478392
1.029709375,	,123.68729460314528,	,380,	,21.346318994816713,	,0.55676567487199347
1.029709375,	,123.68729460314528,	,380,	,21.474234974529722,	,0.55676567487199347
1.029709375,	,123.68729460314528,	,380,	,21.602093646769745,	,0.55676567487199347
1.0378453125,	,124.56605567740577,	,386,	,20.851133886799218,	,0.55676567487199347
1.0378453125,	,124.56605567740577,	,386,	,20.97887779268622,	,0.55676567487199347
1.0378453125,	,124.56605567740577,	,386,	,21.106564239738233,	,0.55676567487199347
1.0378453125,	,124.56605567740577,	,386,	,21.234193177547226,	,0.55676567487199347
1.0378453125,	,124.56605567740577,	,386,	,21.361764555726225,	,0.55676567487199347
1.0378453125,	,124.56605567740577,	,386,	,21.48927832391324,	,0.55676567487199347
1.0378453125,	,124.56605567740577,	,386,	,21.616734431768222,	,0.55676567487199347
1.0378453125,	,124.56605567740577,	,386,	,21.744132828972241,	,0.55676567487199347
1.046098125,	,124.56605567740577,	,393,	,21.87147346523021,	,0.57537580909313224
1.046098125,	,127.29492498278624,	,393,	,19.269886984890761,	,0.57537580909313224
1.046098125,	,127.29492498278624,	,393,	,19.397111948465763,	,0.57537580909313224
1.046098125,	,127.29492498278624,	,393,	,19.524279000346738,	,0.57537580909313224
1.046098125,	,127.29492498278624,	,393,	,19.651388090331764,	,0.57537580909313224
1.046098125,	,127.29492498278624,	,393,	,19.778439168239757,	,0.57537580909313224
1.046098125,	,127.29492498278624,	,393,	,19.905432183912765,	,0.57537580909313224
1.046098125,	,127.29492498278624,	,393,	,20.032367087215775,	,0.57537580909313224
1.05408625,	,127.29492498278624,	,400,	,20.159243828036765,	,0.57537580909313224
1.05408625,	,129.12088491167657,	,400,	,18.46010242739743,	,0.57537580909313224
1.05408625,	,129.12088491167657,	,400,	,18.586862693011426,	,0.51197933647346161
1.05408625,	,129.12088491167657,	,400,	,18.713564645945411,	,0.51197933647346161
1.05408625,	,129.12088491167657,	,400,	,18.840208236180416,	,0.51197933647346161
1.05408625,	,129.12088491167657,	,400,	,18.966793413719444,	,0.51197933647346161
1.05408625,	,129.12088491167657,	,400,	,19.093320128588431,	,0.51197933647346161
1.0620853125,	,129.12088491167657,	,406,	,19.219788330836451,	,0.51197933647346161
1.0620853125,	,130.1966783572434,	,406,	,18.270404524968598,	,0.51197933647346161
1.0620853125,	,130.1966783572434,	,406,	,18.396755552214614,	,0.51197933647346161
1.0620853125,	,130.1966783572434,	,406,	,18.523047917126604,	,0.51197933647346161
1.0620853125,	,130.1966783572434,	,406,	,18.649281569845613,	,0.51197933647346161
1.0620853125,	,130.1966783572434,	,406,	,18.775456460536589,	,0.51197933647346161
1.0620853125,	,130.1966783572434,	,406,	,18.90157253938861,	,0.55201138146574402
1.0697703125,	,130.1966783572434,	,413,	,19.027629756611589,	,0.55201138146574402
1.0697703125,	,133.29406953676326,	,413,	,16.056236882921752,	,0.55201138146574402
1.0697703125,	,133.29406953676326,	,413,	,16.182176227616736,	,0.55201138146574402
1.0697703125,	,133.29406953676326,	,413,	,16.308056561455743,	,0.55201138146574402
1.0697703125,	,133.29406953676326,	,413,	,16.433877834745743,	,0.55201138146574402
1.0697703125,	,133.29406953676326,	,413,	,16.559639997812724,	,0.55201138146574402
1.0697703125,	,133.29406953676326,	,413,	,16.685343001008761,	,0.55201138146574402
1.0697703125,	,133.29406953676326,	,413,	,16.81098679470773,	,0.55201138146574402
1.0697703125,	,133.29406953676326,	,413,	,16.936571329307725,	,0.55201138146574402
1.0781003125,	,133.29406953676326,	,419,	,17.062096555229743,	,0.51578024563753788
1.0781003125,	,134.03058163245873,	,419,	,16.451050327223271,	,0.51578024563753788
1.0781003125,	,134.03058163245873,	,419,	,16.576456787147265,	,0.51578024563753788
1.0781003125,	,134.03058163245873,	,419,	,16.701803789797253,	,0.51578024563753788
1.0781003125,	,134.03058163245873,	,419,	,16.827091285689278,	,0.51578024563753788
1.0781003125,	,134.03058163245873,	,419,	,16.95231922536027,	,0.51578024563753788
1.0781003125,	,134.03058163245873,	,419,	,17.077487559374276,	,0.51578024563753788
1.0781003125,	,134.03058163245873,	,419,	,17.202596238314271,	,0.51578024563753788
1.0860503125,	,134.03058163245873,	,426,	,17.327645212791253,	,0.51578024563753788
1.0860503125,	,136.00599583879526,	,426,	,15.477220227101753,	,0.51578024563753788
1.0860503125,	,136.00599583879526,	,426,	,15.602149644572734,	,0.51578024563753788
1.0860503125,	,136.00599583879526,	,426,	,15.727019209549724,	,0.51213556245859759
1.0860503125,	,136.00599583879526,	,426,	,15.851828872734728,	,0.51213556245859759
1.0860503125,	,136.00599583879526,	,426,	,15.976578584855758,	,0.51213556245859759
1.0860503125,	,136.00599583879526,	,426,	,16.101268296663733,	,0.51213556245859759
1.0937571875,	,136.00599583879526,	,433,	,16.225897958932734,	,0.51213556245859759
1.0937571875,	,138.14833411705945,	,433,	,14.208129244196556,	,0.51213556245859759
1.0937571875,	,138.14833411705945,	,433,	,14.332638659805554,	,0.51213556245859759
1.0937571875,	,138.14833411705945,	,433,	,14.457087878341554,	,0.51213556245859759
