Time,	,Position,	,AnalogVolt,	,Error
1.5767190625,	,127,	,0.08396407628059388,	,-7
1.5767190625,	,127,	,0.08396407628059388,	,-7
1.5767190625,	,127,	,0.08396407628059388,	,-7
1.5851859375,	,128,	,0.08404110407829286,	,-7
1.5851859375,	,128,	,0.08404110407829286,	,-6
1.5851859375,	,128,	,0.08404110407829286,	,-6
1.5851859375,	,128,	,0.08404110407829286,	,-6
1.5851859375,	,128,	,0.08404110407829286,	,-6
1.5851859375,	,128,	,0.08404110407829286,	,-6
1.5851859375,	,128,	,0.08404110407829286,	,-7
1.5851859375,	,128,	,0.08404110407829286,	,-7
1.5931509375,	,128,	,0.08404110407829286,	,-7
1.5931509375,	,128,	,0.08404110407829286,	,-7
1.5931509375,	,128,	,0.08404110407829286,	,-7
1.5931509375,	,128,	,0.0841180901527405,	,-7
1.5931509375,	,128,	,0.0841180901527405,	,-7
1.5931509375,	,128,	,0.0841180901527405,	,-7
1.5931509375,	,128,	,0.0841180901527405,	,-7
1.5931509375,	,128,	,0.0841180901527405,	,-7
1.6011390625,	,129,	,0.0841180901527405,	,-7
1.6011390625,	,129,	,0.0841180901527405,	,-6
1.6011390625,	,129,	,0.0841180901527405,	,-6
1.6011390625,	,129,	,0.0841180901527405,	,-6
1.6011390625,	,129,	,0.0841180901527405,	,-6
1.6011390625,	,129,	,0.0841180901527405,	,-6
1.6011390625,	,129,	,0.0650881482767612,	,-6
1.6086059375,	,129,	,0.0650881482767612,	,-6
1.6086059375,	,129,	,0.0650881482767612,	,-7
1.6086059375,	,129,	,0.0650881482767612,	,-7
1.6086059375,	,129,	,0.0650881482767612,	,-7
1.6086059375,	,129,	,0.0650881482767612,	,-7
1.6086059375,	,129,	,0.0650881482767612,	,-7
1.6086059375,	,129,	,0.0650881482767612,	,-7
1.6086059375,	,129,	,0.0650881482767612,	,-7
1.6167159375,	,130,	,0.0650881482767612,	,-7
1.6167159375,	,130,	,0.07424407815933227,	,-6
1.6167159375,	,130,	,0.07424407815933227,	,-6
1.6167159375,	,130,	,0.07424407815933227,	,-6
1.6167159375,	,130,	,0.07424407815933227,	,-6
1.6167159375,	,130,	,0.07424407815933227,	,-6
1.6167159375,	,130,	,0.07424407815933227,	,-6
1.6246790625,	,130,	,0.07424407815933227,	,-6
1.6246790625,	,130,	,0.07424407815933227,	,-6
1.6246790625,	,130,	,0.07424407815933227,	,-6
1.6246790625,	,130,	,0.07424407815933227,	,-6
1.6246790625,	,130,	,0.07431006622314454,	,-6
1.6246790625,	,130,	,0.07431006622314454,	,-7
1.6246790625,	,130,	,0.07431006622314454,	,-7
1.6246790625,	,130,	,0.07431006622314454,	,-7
1.632725,	,131,	,0.07431006622314454,	,-7
1.632725,	,131,	,0.07431006622314454,	,-6
1.632725,	,131,	,0.07431006622314454,	,-6
1.632725,	,131,	,0.07431006622314454,	,-6
1.632725,	,131,	,0.07431006622314454,	,-6
1.632725,	,131,	,0.07431006622314454,	,-6
1.632725,	,131,	,0.07431006622314454,	,-6
1.632725,	,131,	,0.07437608432769775,	,-6
1.640683125,	,131,	,0.07437608432769775,	,-6
1.640683125,	,131,	,0.07437608432769775,	,-6
1.640683125,	,131,	,0.07437608432769775,	,-6
1.640683125,	,131,	,0.07437608432769775,	,-6
1.640683125,	,131,	,0.07437608432769775,	,-6
1.640683125,	,131,	,0.07437608432769775,	,-6
1.640683125,	,131,	,0.07437608432769775,	,-6
1.640683125,	,131,	,0.07437608432769775,	,-7
1.640683125,	,131,	,0.07437608432769775,	,-7
1.64918,	,131,	,0.0944451468882187,	,-7
1.64918,	,131,	,0.0944451468882187,	,-7
1.64918,	,131,	,0.0944451468882187,	,-7
1.64918,	,131,	,0.0944451468882187,	,-7
1.64918,	,131,	,0.0944451468882187,	,-7
1.64918,	,131,	,0.0944451468882187,	,-7
1.64918,	,131,	,0.0944451468882187,	,-7
1.64918,	,131,	,0.0944451468882187,	,-7
1.6569128125,	,132,	,0.0944451468882187,	,-6
1.6569128125,	,132,	,0.0944451468882187,	,-6
1.6569128125,	,132,	,0.06541535424298008,	,-6
1.6569128125,	,132,	,0.06541535424298008,	,-6
1.6569128125,	,132,	,0.06541535424298008,	,-6
1.6569128125,	,132,	,0.06541535424298008,	,-6
1.6647409375,	,132,	,0.06541535424298008,	,-6
1.6647409375,	,132,	,0.06541535424298008,	,-6
1.6647409375,	,132,	,0.06541535424298008,	,-6
1.6647409375,	,132,	,0.06541535424298008,	,-7
1.6647409375,	,132,	,0.06541535424298008,	,-7
1.6647409375,	,132,	,0.06541535424298008,	,-7
1.6647409375,	,132,	,0.09457803532007654,	,-7
1.6647409375,	,132,	,0.09457803532007654,	,-7
1.6727359375,	,133,	,0.09457803532007654,	,-7
1.6727359375,	,133,	,0.09457803532007654,	,-6
1.6727359375,	,133,	,0.09457803532007654,	,-6
1.6727359375,	,133,	,0.09457803532007654,	,-6
1.6727359375,	,133,	,0.09457803532007654,	,-6
1.6727359375,	,133,	,0.09457803532007654,	,-6
1.6727359375,	,133,	,0.09457803532007654,	,-6
1.6727359375,	,133,	,0.09457803532007654,	,-6
1.6807259375,	,133,	,0.09457803532007654,	,-6
1.6807259375,	,133,	,0.06555868741496128,	,-6
1.6807259375,	,133,	,0.06555868741496128,	,-6
1.6807259375,	,133,	,0.06555868741496128,	,-6
1.6807259375,	,133,	,0.06555868741496128,	,-6
1.6807259375,	,133,	,0.06555868741496128,	,-6
1.6807259375,	,133,	,0.06555868741496128,	,-7
1.6807259375,	,133,	,0.06555868741496128,	,-7
1.68874,	,134,	,0.06555868741496128,	,-7
1.68874,	,134,	,0.06555868741496128,	,-6
1.68874,	,134,	,0.06555868741496128,	,-6
1.68874,	,134,	,0.06555868741496128,	,-6
1.68874,	,134,	,0.07471405911445618,	,-6
1.68874,	,134,	,0.07471405911445618,	,-6
1.68874,	,134,	,0.07471405911445618,	,-6
1.68874,	,134,	,0.07471405911445618,	,-6
1.6966159375,	,134,	,0.07471405911445618,	,-6
1.6966159375,	,134,	,0.07471405911445618,	,-6
1.6966159375,	,134,	,0.07471405911445618,	,-6
1.6966159375,	,134,	,0.07471405911445618,	,-6
1.6966159375,	,134,	,0.07471405911445618,	,-6
1.6966159375,	,134,	,0.07477407622337341,	,-6
1.6966159375,	,134,	,0.07477407622337341,	,-6
1.704733125,	,135,	,0.07477407622337341,	,-6
1.704733125,	,135,	,0.07477407622337341,	,-5
1.704733125,	,135,	,0.07477407622337341,	,-5
1.704733125,	,135,	,0.07477407622337341,	,-6
1.704733125,	,135,	,0.07477407622337341,	,-6
1.704733125,	,135,	,0.07477407622337341,	,-6
1.704733125,	,135,	,0.07477407622337341,	,-6
1.704733125,	,135,	,0.07477407622337341,	,-6
1.704733125,	,135,	,0.07477407622337341,	,-6
1.7132109375,	,135,	,0.07484027457237244,	,-6
1.7132109375,	,135,	,0.07484027457237244,	,-6
1.7132109375,	,135,	,0.07484027457237244,	,-6
1.7132109375,	,135,	,0.07484027457237244,	,-6
1.7132109375,	,135,	,0.07484027457237244,	,-6
1.7132109375,	,135,	,0.07484027457237244,	,-6
1.7132109375,	,135,	,0.07484027457237244,	,-6
1.7206578125,	,135,	,0.07484027457237244,	,-6
1.7206578125,	,135,	,0.07484027457237244,	,-6
1.7206578125,	,135,	,0.07484027457237244,	,-6
1.7206578125,	,135,	,0.07484027457237244,	,-6
1.7206578125,	,135,	,0.0749060881137848,	,-6
1.7206578125,	,135,	,0.0749060881137848,	,-6
1.7206578125,	,135,	,0.0749060881137848,	,-6
1.7206578125,	,135,	,0.0749060881137848,	,-7
1.7206578125,	,135,	,0.0749060881137848,	,-7
1.7288959375,	,136,	,0.0749060881137848,	,-6
1.7288959375,	,136,	,0.0749060881137848,	,-6
1.7288959375,	,136,	,0.0749060881137848,	,-6
1.7288959375,	,136,	,0.0749060881137848,	,-6
1.7288959375,	,136,	,0.0749060881137848,	,-6
1.7288959375,	,136,	,0.0749060881137848,	,-6
1.7288959375,	,136,	,0.07497207045555115,	,-6
1.7366209375,	,136,	,0.07497207045555115,	,-6
1.7366209375,	,136,	,0.07497207045555115,	,-6
1.7366209375,	,136,	,0.07497207045555115,	,-6
1.7366209375,	,136,	,0.07497207045555115,	,-6
1.7366209375,	,136,	,0.07497207045555115,	,-6
1.7366209375,	,136,	,0.07497207045555115,	,-6
1.7366209375,	,136,	,0.07497207045555115,	,-6
1.7366209375,	,136,	,0.07497207045555115,	,-6
1.74470375,	,137,	,0.07497207045555115,	,-6
1.74470375,	,137,	,0.07497207045555115,	,-5
1.74470375,	,137,	,0.05593787694298927,	,-5
1.74470375,	,137,	,0.05593787694298927,	,-5
1.74470375,	,137,	,0.05593787694298927,	,-6
1.74470375,	,137,	,0.05593787694298927,	,-6
1.74470375,	,137,	,0.05593787694298927,	,-6
1.74470375,	,137,	,0.05593787694298927,	,-6
1.752666875,	,137,	,0.05593787694298927,	,-6
1.752666875,	,137,	,0.05593787694298927,	,-6
1.752666875,	,137,	,0.05593787694298927,	,-6
1.752666875,	,137,	,0.05593787694298927,	,-6
1.752666875,	,137,	,0.05593787694298927,	,-6
1.752666875,	,137,	,0.0841848396740752,	,-6
1.752666875,	,137,	,0.0841848396740752,	,-6
1.752666875,	,137,	,0.0841848396740752,	,-6
1.752666875,	,137,	,0.0841848396740752,	,-6
1.7611440625,	,137,	,0.0841848396740752,	,-6
1.7611440625,	,137,	,0.0841848396740752,	,-6
1.7611440625,	,137,	,0.0841848396740752,	,-6
1.7611440625,	,137,	,0.0841848396740752,	,-6
1.7611440625,	,137,	,0.0841848396740752,	,-6
1.7611440625,	,137,	,0.0841848396740752,	,-6
1.7611440625,	,137,	,0.0841848396740752,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.768663125,	,138,	,0.07515906834602357,	,-6
1.7771040625,	,138,	,0.07515906834602357,	,-6
1.7771040625,	,138,	,0.07515906834602357,	,-6
1.7771040625,	,138,	,0.07522505068778992,	,-6
1.7771040625,	,138,	,0.07522505068778992,	,-6
1.7771040625,	,138,	,0.07522505068778992,	,-6
1.7771040625,	,138,	,0.07522505068778992,	,-6
1.7771040625,	,138,	,0.07522505068778992,	,-6
1.7771040625,	,138,	,0.07522505068778992,	,-6
1.784916875,	,139,	,0.07522505068778992,	,-5
1.784916875,	,139,	,0.07522505068778992,	,-5
1.784916875,	,139,	,0.07522505068778992,	,-5
1.784916875,	,139,	,0.055278155087642764,	,-5
1.784916875,	,139,	,0.055278155087642764,	,-5
1.784916875,	,139,	,0.055278155087642764,	,-5
1.784916875,	,139,	,0.055278155087642764,	,-6
1.7936559375,	,139,	,0.055278155087642764,	,-6
1.7936559375,	,139,	,0.055278155087642764,	,-6
1.7936559375,	,139,	,0.055278155087642764,	,-6
1.7936559375,	,139,	,0.055278155087642764,	,-6
1.7936559375,	,139,	,0.055278155087642764,	,-6
1.7936559375,	,139,	,0.055278155087642764,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8007078125,	,139,	,0.0844320425184433,	,-6
1.8090259375,	,140,	,0.055394170045070745,	,-5
1.8090259375,	,140,	,0.055394170045070745,	,-5
1.8090259375,	,140,	,0.055394170045070745,	,-5
1.8090259375,	,140,	,0.055394170045070745,	,-5
1.8090259375,	,140,	,0.055394170045070745,	,-5
1.8090259375,	,140,	,0.055394170045070745,	,-5
1.8090259375,	,140,	,0.055394170045070745,	,-6
1.8171378125,	,140,	,0.055394170045070745,	,-6
1.8171378125,	,140,	,0.055394170045070745,	,-6
1.8171378125,	,140,	,0.055394170045070745,	,-6
1.8171378125,	,140,	,0.055394170045070745,	,-6
1.8171378125,	,140,	,0.08454883999450977,	,-6
1.8171378125,	,140,	,0.08454883999450977,	,-6
1.8171378125,	,140,	,0.08454883999450977,	,-6
1.8171378125,	,140,	,0.08454883999450977,	,-6
1.8247990625,	,140,	,0.08454883999450977,	,-6
1.8247990625,	,140,	,0.08454883999450977,	,-6
1.8247990625,	,140,	,0.08454883999450977,	,-6
1.8247990625,	,140,	,0.08454883999450977,	,-6
1.8247990625,	,140,	,0.08454883999450977,	,-6
1.8247990625,	,140,	,0.08454883999450977,	,-6
1.8247990625,	,140,	,0.08454883999450977,	,-6
1.8247990625,	,140,	,0.07552305006980897,	,-6
1.8327628125,	,141,	,0.07552305006980897,	,-5
1.8327628125,	,141,	,0.07552305006980897,	,-5
1.8327628125,	,141,	,0.07552305006980897,	,-5
1.8327628125,	,141,	,0.07552305006980897,	,-5
1.8327628125,	,141,	,0.07552305006980897,	,-5
1.8327628125,	,141,	,0.07552305006980897,	,-5
1.8327628125,	,141,	,0.07552305006980897,	,-6
1.8406390625,	,141,	,0.07552305006980897,	,-6
1.8406390625,	,141,	,0.07552305006980897,	,-6
1.8406390625,	,141,	,0.0755830557346344,	,-6
1.8406390625,	,141,	,0.0755830557346344,	,-6
1.8406390625,	,141,	,0.0755830557346344,	,-6
1.8406390625,	,141,	,0.0755830557346344,	,-6
1.8406390625,	,141,	,0.0755830557346344,	,-6
1.8406390625,	,141,	,0.0755830557346344,	,-6
1.8487709375,	,141,	,0.0755830557346344,	,-6
1.8487709375,	,141,	,0.0755830557346344,	,-6
1.8487709375,	,141,	,0.0755830557346344,	,-6
1.8487709375,	,141,	,0.0755830557346344,	,-6
1.8487709375,	,141,	,0.07564305710792542,	,-6
1.8487709375,	,141,	,0.07564305710792542,	,-6
1.8487709375,	,141,	,0.07564305710792542,	,-6
1.8487709375,	,141,	,0.07564305710792542,	,-6
1.8567340625,	,142,	,0.07564305710792542,	,-6
1.8567340625,	,142,	,0.07564305710792542,	,-5
1.8567340625,	,142,	,0.07564305710792542,	,-5
1.8567340625,	,142,	,0.07564305710792542,	,-5
1.8567340625,	,142,	,0.07564305710792542,	,-5
1.8567340625,	,142,	,0.07564305710792542,	,-5
1.8567340625,	,142,	,0.07564305710792542,	,-5
1.8567340625,	,142,	,0.0757090437412262,	,-6
1.8647759375,	,142,	,0.0757090437412262,	,-6
1.8647759375,	,142,	,0.0757090437412262,	,-6
1.8647759375,	,142,	,0.0757090437412262,	,-6
1.8647759375,	,142,	,0.0757090437412262,	,-6
1.8647759375,	,142,	,0.0757090437412262,	,-6
1.8647759375,	,142,	,0.0757090437412262,	,-6
1.8647759375,	,142,	,0.0757090437412262,	,-6
1.8647759375,	,142,	,0.0757090437412262,	,-6
1.872728125,	,142,	,0.0757090437412262,	,-6
1.872728125,	,142,	,0.07576905083656311,	,-6
1.872728125,	,142,	,0.07576905083656311,	,-6
1.872728125,	,142,	,0.07576905083656311,	,-6
1.872728125,	,142,	,0.07576905083656311,	,-6
1.872728125,	,142,	,0.07576905083656311,	,-6
1.872728125,	,142,	,0.07576905083656311,	,-6
1.872728125,	,142,	,0.07576905083656311,	,-6
1.8806209375,	,143,	,0.07576905083656311,	,-6
1.8806209375,	,143,	,0.07576905083656311,	,-5
1.8806209375,	,143,	,0.07576905083656311,	,-5
1.8806209375,	,143,	,0.05581999960569306,	,-5
1.8806209375,	,143,	,0.05581999960569306,	,-5
1.8806209375,	,143,	,0.05581999960569306,	,-5
1.8806209375,	,143,	,0.05581999960569306,	,-5
1.8806209375,	,143,	,0.05581999960569306,	,-5
1.8887309375,	,143,	,0.05581999960569306,	,-6
1.8887309375,	,143,	,0.05581999960569306,	,-6
1.8887309375,	,143,	,0.05581999960569306,	,-6
1.8887309375,	,143,	,0.05581999960569306,	,-6
1.8887309375,	,143,	,0.05581999960569306,	,-6
1.8887309375,	,143,	,0.08587716949233333,	,-6
1.8887309375,	,143,	,0.08587716949233333,	,-6
1.8887309375,	,143,	,0.08587716949233333,	,-6
1.896808125,	,143,	,0.08587716949233333,	,-6
1.896808125,	,143,	,0.08587716949233333,	,-6
1.896808125,	,143,	,0.08587716949233333,	,-6
1.896808125,	,143,	,0.08587716949233333,	,-6
1.896808125,	,143,	,0.08587716949233333,	,-6
1.896808125,	,143,	,0.08587716949233333,	,-6
1.896808125,	,143,	,0.08587716949233333,	,-6
1.896808125,	,143,	,0.08587716949233333,	,-6
1.904703125,	,144,	,0.07594506788253785,	,-6
1.904703125,	,144,	,0.07594506788253785,	,-5
1.904703125,	,144,	,0.07594506788253785,	,-5
1.904703125,	,144,	,0.07594506788253785,	,-5
1.904703125,	,144,	,0.07594506788253785,	,-5
1.904703125,	,144,	,0.07594506788253785,	,-5
1.904703125,	,144,	,0.07594506788253785,	,-5
1.904703125,	,144,	,0.07594506788253785,	,-5
1.9126690625,	,144,	,0.07594506788253785,	,-5
1.9126690625,	,144,	,0.07594506788253785,	,-6
1.9126690625,	,144,	,0.07594506788253785,	,-6
1.9126690625,	,144,	,0.0760110731124878,	,-6
1.9126690625,	,144,	,0.0760110731124878,	,-6
1.9126690625,	,144,	,0.0760110731124878,	,-6
1.9126690625,	,144,	,0.0760110731124878,	,-6
1.9126690625,	,144,	,0.0760110731124878,	,-6
1.920688125,	,144,	,0.0760110731124878,	,-6
1.920688125,	,144,	,0.0760110731124878,	,-6
1.920688125,	,144,	,0.0760110731124878,	,-6
1.920688125,	,144,	,0.0760110731124878,	,-6
1.920688125,	,144,	,0.0760110731124878,	,-6
1.920688125,	,144,	,0.0760110731124878,	,-6
1.920688125,	,144,	,0.07607704401016235,	,-6
1.920688125,	,144,	,0.07607704401016235,	,-6
1.920688125,	,144,	,0.07607704401016235,	,-6
1.9291459375,	,145,	,0.07607704401016235,	,-6
1.9291459375,	,145,	,0.07607704401016235,	,-5
1.9291459375,	,145,	,0.07607704401016235,	,-5
1.9291459375,	,145,	,0.07607704401016235,	,-5
1.9291459375,	,145,	,0.07607704401016235,	,-5
1.9291459375,	,145,	,0.07607704401016235,	,-5
1.9291459375,	,145,	,0.07607704401016235,	,-5
1.9291459375,	,145,	,0.05613206375384056,	,-5
1.936846875,	,145,	,0.05613206375384056,	,-5
1.936846875,	,145,	,0.05613206375384056,	,-5
1.936846875,	,145,	,0.05613206375384056,	,-5
1.936846875,	,145,	,0.05613206375384056,	,-6
1.936846875,	,145,	,0.05613206375384056,	,-6
1.936846875,	,145,	,0.05613206375384056,	,-6
1.936846875,	,145,	,0.05613206375384056,	,-6
1.936846875,	,145,	,0.05613206375384056,	,-6
1.9451390625,	,146,	,0.05613206375384056,	,-6
1.9451390625,	,146,	,0.05613206375384056,	,-5
1.9451390625,	,146,	,0.06618205904960633,	,-5
1.9451390625,	,146,	,0.06618205904960633,	,-5
1.9451390625,	,146,	,0.06618205904960633,	,-5
1.9451390625,	,146,	,0.06618205904960633,	,-5
1.9451390625,	,146,	,0.06618205904960633,	,-5
1.952706875,	,146,	,0.06618205904960633,	,-5
1.952706875,	,146,	,0.06618205904960633,	,-5
1.952706875,	,146,	,0.06618205904960633,	,-5
1.952706875,	,146,	,0.06618205904960633,	,-5
1.952706875,	,146,	,0.06618205904960633,	,-5
1.952706875,	,146,	,0.06618205904960633,	,-5
1.952706875,	,146,	,0.06623705863952638,	,-5
1.952706875,	,146,	,0.06623705863952638,	,-5
1.96061375,	,146,	,0.06623705863952638,	,-5
1.96061375,	,146,	,0.06623705863952638,	,-5
1.96061375,	,146,	,0.06623705863952638,	,-5
1.96061375,	,146,	,0.06623705863952638,	,-5
1.96061375,	,146,	,0.06623705863952638,	,-5
1.96061375,	,146,	,0.06623705863952638,	,-5
1.96061375,	,146,	,0.06623705863952638,	,-5
1.96061375,	,146,	,0.06623705863952638,	,-6
1.96061375,	,146,	,0.06623705863952638,	,-6
1.9691959375,	,146,	,0.08538250872649739,	,-6
1.9691959375,	,146,	,0.08538250872649739,	,-6
1.9691959375,	,146,	,0.08538250872649739,	,-6
1.9691959375,	,146,	,0.08538250872649739,	,-6
1.9691959375,	,146,	,0.08538250872649739,	,-6
1.9691959375,	,146,	,0.08538250872649739,	,-6
1.9691959375,	,146,	,0.08538250872649739,	,-6
1.9766128125,	,147,	,0.08538250872649739,	,-6
1.9766128125,	,147,	,0.08538250872649739,	,-5
1.9766128125,	,147,	,0.08538250872649739,	,-5
1.9766128125,	,147,	,0.08538250872649739,	,-5
1.9766128125,	,147,	,0.05725465947392658,	,-5
1.9766128125,	,147,	,0.05725465947392658,	,-5
1.9766128125,	,147,	,0.05725465947392658,	,-5
1.9766128125,	,147,	,0.05725465947392658,	,-5
1.9846259375,	,147,	,0.05725465947392658,	,-5
1.9846259375,	,147,	,0.05725465947392658,	,-5
1.9846259375,	,147,	,0.05725465947392658,	,-5
1.9846259375,	,147,	,0.05725465947392658,	,-5
1.9846259375,	,147,	,0.05725465947392658,	,-5
1.9846259375,	,147,	,0.05725465947392658,	,-5
1.9846259375,	,147,	,0.06640807294845583,	,-5
1.9846259375,	,147,	,0.06640807294845583,	,-5
1.9926228125,	,147,	,0.06640807294845583,	,-5
1.9926228125,	,147,	,0.06640807294845583,	,-5
1.9926228125,	,147,	,0.06640807294845583,	,-5
1.9926228125,	,147,	,0.06640807294845583,	,-5
1.9926228125,	,147,	,0.06640807294845583,	,-6
1.9926228125,	,147,	,0.06640807294845583,	,-6
1.9926228125,	,147,	,0.06640807294845583,	,-6
1.9926228125,	,147,	,0.06640807294845583,	,-6
2.0006159375,	,147,	,0.06640807294845583,	,-6
2.0006159375,	,147,	,0.08556661450356423,	,-6
2.0006159375,	,147,	,0.08556661450356423,	,-6
2.0006159375,	,147,	,0.08556661450356423,	,-6
2.0006159375,	,147,	,0.08556661450356423,	,-6
2.0006159375,	,147,	,0.08556661450356423,	,-6
2.0006159375,	,147,	,0.08556661450356423,	,-6
2.0006159375,	,147,	,0.08556661450356423,	,-6
2.0087509375,	,148,	,0.08556661450356423,	,-6
2.0087509375,	,148,	,0.08556661450356423,	,-5
2.0087509375,	,148,	,0.08556661450356423,	,-5
2.0087509375,	,148,	,0.05653003815539322,	,-5
2.0087509375,	,148,	,0.05653003815539322,	,-5
2.0087509375,	,148,	,0.05653003815539322,	,-5
2.0087509375,	,148,	,0.05653003815539322,	,-5
2.0087509375,	,148,	,0.05653003815539322,	,-5
2.016725,	,148,	,0.05653003815539322,	,-5
2.016725,	,148,	,0.05653003815539322,	,-5
2.016725,	,148,	,0.05653003815539322,	,-5
2.016725,	,148,	,0.05653003815539322,	,-5
2.016725,	,148,	,0.05653003815539322,	,-5
2.016725,	,148,	,0.05653003815539322,	,-5
2.016725,	,148,	,0.06657906055450441,	,-5
2.016725,	,148,	,0.06657906055450441,	,-5
2.0248,	,148,	,0.06657906055450441,	,-5
2.0248,	,148,	,0.06657906055450441,	,-5
2.0248,	,148,	,0.06657906055450441,	,-5
2.0248,	,148,	,0.06657906055450441,	,-6
2.0248,	,148,	,0.06657906055450441,	,-6
2.0248,	,148,	,0.06657906055450441,	,-6
2.0248,	,148,	,0.06657906055450441,	,-6
2.0248,	,148,	,0.06657906055450441,	,-6
2.0248,	,148,	,0.08663717448958676,	,-6
2.032886875,	,148,	,0.08663717448958676,	,-6
2.032886875,	,148,	,0.08663717448958676,	,-6
2.032886875,	,148,	,0.08663717448958676,	,-6
2.032886875,	,148,	,0.08663717448958676,	,-6
2.032886875,	,148,	,0.08663717448958676,	,-6
2.032886875,	,148,	,0.08663717448958676,	,-6
2.04069375,	,149,	,0.08663717448958676,	,-6
2.04069375,	,149,	,0.08663717448958676,	,-5
2.04069375,	,149,	,0.056690260270481484,	,-5
2.04069375,	,149,	,0.056690260270481484,	,-5
2.04069375,	,149,	,0.056690260270481484,	,-5
2.04069375,	,149,	,0.056690260270481484,	,-5
2.04069375,	,149,	,0.056690260270481484,	,-5
2.04069375,	,149,	,0.056690260270481484,	,-5
2.0487309375,	,149,	,0.056690260270481484,	,-5
2.0487309375,	,149,	,0.056690260270481484,	,-5
2.0487309375,	,149,	,0.056690260270481484,	,-5
2.0487309375,	,149,	,0.056690260270481484,	,-5
2.0487309375,	,149,	,0.056690260270481484,	,-5
2.0487309375,	,149,	,0.06674408221244814,	,-5
2.0487309375,	,149,	,0.06674408221244814,	,-5
2.0487309375,	,149,	,0.06674408221244814,	,-5
2.056716875,	,149,	,0.06674408221244814,	,-5
2.056716875,	,149,	,0.06674408221244814,	,-5
2.056716875,	,149,	,0.06674408221244814,	,-5
2.056716875,	,149,	,0.06674408221244814,	,-5
2.056716875,	,149,	,0.06674408221244814,	,-5
2.056716875,	,149,	,0.06674408221244814,	,-6
2.056716875,	,149,	,0.06674408221244814,	,-6
2.056716875,	,149,	,0.06674408221244814,	,-6
2.0647678125,	,150,	,0.08590086298527347,	,-6
2.0647678125,	,150,	,0.08590086298527347,	,-5
2.0647678125,	,150,	,0.08590086298527347,	,-5
2.0647678125,	,150,	,0.08590086298527347,	,-5
2.0647678125,	,150,	,0.08590086298527347,	,-5
2.0647678125,	,150,	,0.08590086298527347,	,-5
2.0647678125,	,150,	,0.08590086298527347,	,-5
2.0647678125,	,150,	,0.08590086298527347,	,-5
2.07265875,	,150,	,0.08590086298527347,	,-5
2.07265875,	,150,	,0.08590086298527347,	,-5
2.07265875,	,150,	,0.08590086298527347,	,-5
2.07265875,	,150,	,0.05777331285850233,	,-5
2.07265875,	,150,	,0.05777331285850233,	,-5
2.07265875,	,150,	,0.05777331285850233,	,-5
2.07265875,	,150,	,0.05777331285850233,	,-5
2.07265875,	,150,	,0.05777331285850233,	,-5
2.0806090625,	,150,	,0.05777331285850233,	,-5
2.0806090625,	,150,	,0.05777331285850233,	,-5
2.0806090625,	,150,	,0.05777331285850233,	,-5
2.0806090625,	,150,	,0.05777331285850233,	,-5
2.0806090625,	,150,	,0.05777331285850233,	,-5
2.0806090625,	,150,	,0.05777331285850233,	,-5
2.0806090625,	,150,	,0.06692007756233218,	,-5
2.0806090625,	,150,	,0.06692007756233218,	,-5
2.088695,	,150,	,0.06692007756233218,	,-5
2.088695,	,150,	,0.06692007756233218,	,-5
2.088695,	,150,	,0.06692007756233218,	,-5
2.088695,	,150,	,0.06692007756233218,	,-5
2.088695,	,150,	,0.06692007756233218,	,-5
2.088695,	,150,	,0.06692007756233218,	,-5
2.088695,	,150,	,0.06692007756233218,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.09670375,	,151,	,0.06697008228302004,	,-5
2.1051478125,	,151,	,0.06697008228302004,	,-5
2.1051478125,	,151,	,0.06702009296417238,	,-5
2.1051478125,	,151,	,0.06702009296417238,	,-5
2.1051478125,	,151,	,0.06702009296417238,	,-5
2.1051478125,	,151,	,0.06702009296417238,	,-5
2.1051478125,	,151,	,0.06702009296417238,	,-5
2.1051478125,	,151,	,0.06702009296417238,	,-5
2.1051478125,	,151,	,0.06702009296417238,	,-5
2.113145,	,151,	,0.06702009296417238,	,-5
2.113145,	,151,	,0.06702009296417238,	,-5
2.113145,	,151,	,0.06702009296417238,	,-5
2.113145,	,151,	,0.06702009296417238,	,-5
