Time,	,Position,	,AnalogVolt,	,Error
1.7513909375,	,281,	,0.09458753156661988,	,-7
1.7513909375,	,281,	,0.09458753156661988,	,-7
1.7513909375,	,281,	,0.0946645109653473,	,-7
1.7513909375,	,281,	,0.0946645109653473,	,-7
1.75941,	,281,	,0.0946645109653473,	,-7
1.75941,	,281,	,0.0946645109653473,	,-7
1.75941,	,281,	,0.0946645109653473,	,-7
1.75941,	,281,	,0.0946645109653473,	,-7
1.75941,	,281,	,0.0946645109653473,	,-7
1.75941,	,281,	,0.0946645109653473,	,-8
1.75941,	,281,	,0.0946645109653473,	,-8
1.75941,	,281,	,0.0946645109653473,	,-8
1.7673778125,	,282,	,0.12474263042156372,	,-8
1.7673778125,	,282,	,0.12474263042156372,	,-7
1.7673778125,	,282,	,0.12474263042156372,	,-7
1.7673778125,	,282,	,0.12474263042156372,	,-7
1.7673778125,	,282,	,0.12474263042156372,	,-7
1.7673778125,	,282,	,0.12474263042156372,	,-7
1.7673778125,	,282,	,0.12474263042156372,	,-7
1.7673778125,	,282,	,0.12474263042156372,	,-7
1.77527375,	,283,	,0.12474263042156372,	,-8
1.77527375,	,283,	,0.12474263042156372,	,-7
1.77527375,	,283,	,0.0748207180484392,	,-7
1.77527375,	,283,	,0.0748207180484392,	,-7
1.77527375,	,283,	,0.0748207180484392,	,-7
1.77527375,	,283,	,0.0748207180484392,	,-7
1.77527375,	,283,	,0.0748207180484392,	,-7
1.77527375,	,283,	,0.0748207180484392,	,-7
1.77527375,	,283,	,0.0748207180484392,	,-7
1.7834259375,	,284,	,0.0748207180484392,	,-6
1.7834259375,	,284,	,0.0748207180484392,	,-6
1.7834259375,	,284,	,0.0748207180484392,	,-7
1.7834259375,	,284,	,0.0748207180484392,	,-7
1.7834259375,	,284,	,0.09489151120185853,	,-7
1.7834259375,	,284,	,0.09489151120185853,	,-7
1.7834259375,	,284,	,0.09489151120185853,	,-7
1.791356875,	,285,	,0.09489151120185853,	,-7
1.791356875,	,285,	,0.09489151120185853,	,-6
1.791356875,	,285,	,0.09489151120185853,	,-6
1.791356875,	,285,	,0.09489151120185853,	,-6
1.791356875,	,285,	,0.09489151120185853,	,-6
1.791356875,	,285,	,0.09489151120185853,	,-6
1.791356875,	,285,	,0.09489151120185853,	,-7
1.7992990625,	,285,	,0.09496852564811707,	,-7
1.7992990625,	,285,	,0.09496852564811707,	,-7
1.7992990625,	,285,	,0.09496852564811707,	,-7
1.7992990625,	,285,	,0.09496852564811707,	,-7
1.7992990625,	,285,	,0.09496852564811707,	,-7
1.7992990625,	,285,	,0.09496852564811707,	,-7
1.7992990625,	,285,	,0.09496852564811707,	,-7
1.7992990625,	,285,	,0.09496852564811707,	,-7
1.8073240625,	,286,	,0.09496852564811707,	,-7
1.8073240625,	,286,	,0.09496852564811707,	,-6
1.8073240625,	,286,	,0.06503041940982665,	,-6
1.8073240625,	,286,	,0.06503041940982665,	,-7
1.8073240625,	,286,	,0.06503041940982665,	,-7
1.8073240625,	,286,	,0.06503041940982665,	,-7
1.8073240625,	,286,	,0.06503041940982665,	,-7
1.8153159375,	,287,	,0.06503041940982665,	,-7
1.8153159375,	,287,	,0.06503041940982665,	,-6
1.8153159375,	,287,	,0.06503041940982665,	,-6
1.8153159375,	,287,	,0.06503041940982665,	,-6
1.8153159375,	,287,	,0.06503041940982665,	,-6
1.8153159375,	,287,	,0.08509456801414489,	,-6
1.8153159375,	,287,	,0.08509456801414489,	,-6
1.8153159375,	,287,	,0.08509456801414489,	,-7
1.82333,	,288,	,0.08509456801414489,	,-7
1.82333,	,288,	,0.08509456801414489,	,-6
1.82333,	,288,	,0.08509456801414489,	,-6
1.82333,	,288,	,0.08509456801414489,	,-6
1.82333,	,288,	,0.08509456801414489,	,-6
1.82333,	,288,	,0.08509456801414489,	,-6
1.82333,	,288,	,0.08509456801414489,	,-6
1.82333,	,288,	,0.08509456801414489,	,-6
1.8312309375,	,288,	,0.08516043019294739,	,-6
1.8312309375,	,288,	,0.08516043019294739,	,-6
1.8312309375,	,288,	,0.08516043019294739,	,-6
1.8312309375,	,288,	,0.08516043019294739,	,-7
1.8312309375,	,288,	,0.08516043019294739,	,-7
1.8312309375,	,288,	,0.08516043019294739,	,-7
1.8312309375,	,288,	,0.08516043019294739,	,-7
1.8312309375,	,288,	,0.08516043019294739,	,-7
1.8392196875,	,289,	,0.08516043019294739,	,-7
1.8392196875,	,289,	,0.08516043019294739,	,-6
1.8392196875,	,289,	,0.08516043019294739,	,-6
1.8392196875,	,289,	,0.08522642397880553,	,-6
1.8392196875,	,289,	,0.08522642397880553,	,-6
1.8392196875,	,289,	,0.08522642397880553,	,-6
1.8392196875,	,289,	,0.08522642397880553,	,-6
1.8392196875,	,289,	,0.08522642397880553,	,-7
1.847261875,	,290,	,0.08522642397880553,	,-7
1.847261875,	,290,	,0.08522642397880553,	,-6
1.847261875,	,290,	,0.08522642397880553,	,-6
1.847261875,	,290,	,0.08522642397880553,	,-6
1.847261875,	,290,	,0.08522642397880553,	,-6
1.847261875,	,290,	,0.08522642397880553,	,-6
1.847261875,	,290,	,0.0852924234867096,	,-6
1.847261875,	,290,	,0.0852924234867096,	,-6
1.8552059375,	,290,	,0.0852924234867096,	,-6
1.8552059375,	,290,	,0.0852924234867096,	,-6
1.8552059375,	,290,	,0.0852924234867096,	,-6
1.8552059375,	,290,	,0.0852924234867096,	,-7
1.8552059375,	,290,	,0.0852924234867096,	,-7
1.8552059375,	,290,	,0.0852924234867096,	,-7
1.8552059375,	,290,	,0.0852924234867096,	,-7
1.8552059375,	,290,	,0.0852924234867096,	,-7
1.86324875,	,291,	,0.0852924234867096,	,-7
1.86324875,	,291,	,0.08535841727256774,	,-6
1.86324875,	,291,	,0.08535841727256774,	,-6
1.86324875,	,291,	,0.08535841727256774,	,-6
1.86324875,	,291,	,0.08535841727256774,	,-6
1.86324875,	,291,	,0.08535841727256774,	,-6
1.86324875,	,291,	,0.08535841727256774,	,-6
1.86324875,	,291,	,0.08535841727256774,	,-6
1.8711596875,	,292,	,0.08535841727256774,	,-7
1.8711596875,	,292,	,0.08535841727256774,	,-6
1.8711596875,	,292,	,0.08535841727256774,	,-6
1.8711596875,	,292,	,0.08541842436790466,	,-6
1.8711596875,	,292,	,0.08541842436790466,	,-6
1.8711596875,	,292,	,0.08541842436790466,	,-6
1.8711596875,	,292,	,0.08541842436790466,	,-6
1.8711596875,	,292,	,0.08541842436790466,	,-6
1.879211875,	,292,	,0.08541842436790466,	,-6
1.879211875,	,292,	,0.08541842436790466,	,-6
1.879211875,	,292,	,0.08541842436790466,	,-6
1.879211875,	,292,	,0.08541842436790466,	,-6
1.879211875,	,292,	,0.08541842436790466,	,-7
1.879211875,	,292,	,0.08541842436790466,	,-7
1.879211875,	,292,	,0.11367737754024351,	,-7
1.879211875,	,292,	,0.11367737754024351,	,-7
1.88725,	,293,	,0.11367737754024351,	,-7
1.88725,	,293,	,0.11367737754024351,	,-6
1.88725,	,293,	,0.11367737754024351,	,-6
1.88725,	,293,	,0.11367737754024351,	,-6
1.88725,	,293,	,0.11367737754024351,	,-6
1.88725,	,293,	,0.11367737754024351,	,-6
1.88725,	,293,	,0.11367737754024351,	,-6
1.88725,	,293,	,0.11367737754024351,	,-6
1.89528,	,294,	,0.06555731755550231,	,-6
1.89528,	,294,	,0.06555731755550231,	,-6
1.89528,	,294,	,0.06555731755550231,	,-6
1.89528,	,294,	,0.06555731755550231,	,-6
1.89528,	,294,	,0.06555731755550231,	,-6
1.89528,	,294,	,0.06555731755550231,	,-6
1.89528,	,294,	,0.06555731755550231,	,-6
1.89528,	,294,	,0.06555731755550231,	,-6
1.9032728125,	,294,	,0.06555731755550231,	,-6
1.9032728125,	,294,	,0.06555731755550231,	,-6
1.9032728125,	,294,	,0.06555731755550231,	,-6
1.9032728125,	,294,	,0.08562141752243041,	,-6
1.9032728125,	,294,	,0.08562141752243041,	,-6
1.9032728125,	,294,	,0.08562141752243041,	,-6
1.9032728125,	,294,	,0.08562141752243041,	,-7
1.9032728125,	,294,	,0.08562141752243041,	,-7
1.9032728125,	,294,	,0.08562141752243041,	,-7
1.9112540625,	,295,	,0.08562141752243041,	,-6
1.9112540625,	,295,	,0.08562141752243041,	,-6
1.9112540625,	,295,	,0.08562141752243041,	,-6
1.9112540625,	,295,	,0.08562141752243041,	,-6
1.9112540625,	,295,	,0.08562141752243041,	,-6
1.9112540625,	,295,	,0.08568741130828857,	,-6
1.9112540625,	,295,	,0.08568741130828857,	,-6
1.9112540625,	,295,	,0.08568741130828857,	,-6
1.920048125,	,296,	,0.08568741130828857,	,-6
1.920048125,	,296,	,0.08568741130828857,	,-5
1.920048125,	,296,	,0.08568741130828857,	,-5
1.920048125,	,296,	,0.08568741130828857,	,-6
1.920048125,	,296,	,0.08568741130828857,	,-6
1.920048125,	,296,	,0.08568741130828857,	,-6
1.920048125,	,296,	,0.08568741130828857,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.92726,	,296,	,0.08574741840362549,	,-6
1.9352228125,	,297,	,0.08574741840362549,	,-6
1.9352228125,	,297,	,0.08574741840362549,	,-6
1.9352228125,	,297,	,0.08581342363357544,	,-6
1.9352228125,	,297,	,0.08581342363357544,	,-6
1.9352228125,	,297,	,0.08581342363357544,	,-6
1.9352228125,	,297,	,0.08581342363357544,	,-6
1.9352228125,	,297,	,0.08581342363357544,	,-6
1.9352228125,	,297,	,0.08581342363357544,	,-6
1.94328875,	,297,	,0.08581342363357544,	,-6
1.94328875,	,297,	,0.08581342363357544,	,-6
1.94328875,	,297,	,0.08581342363357544,	,-6
1.94328875,	,297,	,0.08581342363357544,	,-6
1.94328875,	,297,	,0.08581342363357544,	,-6
1.94328875,	,297,	,0.08587941169738769,	,-6
1.94328875,	,297,	,0.08587941169738769,	,-7
1.951293125,	,298,	,0.08587941169738769,	,-7
1.951293125,	,298,	,0.08587941169738769,	,-6
1.951293125,	,298,	,0.08587941169738769,	,-6
1.951293125,	,298,	,0.08587941169738769,	,-6
1.951293125,	,298,	,0.08587941169738769,	,-6
1.951293125,	,298,	,0.08587941169738769,	,-6
1.951293125,	,298,	,0.08587941169738769,	,-6
1.951293125,	,298,	,0.08587941169738769,	,-6
1.9592140625,	,299,	,0.08587941169738769,	,-6
1.9592140625,	,299,	,0.05775443371866642,	,-5
1.9592140625,	,299,	,0.05775443371866642,	,-5
1.9592140625,	,299,	,0.05775443371866642,	,-5
1.9592140625,	,299,	,0.05775443371866642,	,-5
1.9592140625,	,299,	,0.05775443371866642,	,-5
1.9592140625,	,299,	,0.05775443371866642,	,-6
1.9592140625,	,299,	,0.05775443371866642,	,-6
1.967235,	,299,	,0.05775443371866642,	,-6
1.967235,	,299,	,0.05775443371866642,	,-6
1.967235,	,299,	,0.05775443371866642,	,-6
1.967235,	,299,	,0.05775443371866642,	,-6
1.967235,	,299,	,0.10418394126144995,	,-6
1.967235,	,299,	,0.10418394126144995,	,-6
1.967235,	,299,	,0.10418394126144995,	,-6
1.967235,	,299,	,0.10418394126144995,	,-6
1.967235,	,299,	,0.10418394126144995,	,-6
1.97605,	,300,	,0.10418394126144995,	,-6
1.97605,	,300,	,0.10418394126144995,	,-5
1.97605,	,300,	,0.10418394126144995,	,-5
1.97605,	,300,	,0.10418394126144995,	,-6
1.97605,	,300,	,0.10418394126144995,	,-6
1.97605,	,300,	,0.08606041669845581,	,-6
1.97605,	,300,	,0.08606041669845581,	,-6
1.983213125,	,301,	,0.08606041669845581,	,-6
1.983213125,	,301,	,0.08606041669845581,	,-5
1.983213125,	,301,	,0.08606041669845581,	,-5
1.983213125,	,301,	,0.08606041669845581,	,-5
1.983213125,	,301,	,0.08606041669845581,	,-5
1.983213125,	,301,	,0.08606041669845581,	,-5
1.983213125,	,301,	,0.08606041669845581,	,-5
1.983213125,	,301,	,0.05611230951602784,	,-5
1.991463125,	,301,	,0.05611230951602784,	,-5
1.991463125,	,301,	,0.05611230951602784,	,-5
1.991463125,	,301,	,0.05611230951602784,	,-5
1.991463125,	,301,	,0.05611230951602784,	,-5
1.991463125,	,301,	,0.05611230951602784,	,-6
1.991463125,	,301,	,0.05611230951602784,	,-6
1.9992490625,	,302,	,0.05611230951602784,	,-6
1.9992490625,	,302,	,0.05611230951602784,	,-5
1.9992490625,	,302,	,0.07616042613983154,	,-5
1.9992490625,	,302,	,0.07616042613983154,	,-5
1.9992490625,	,302,	,0.07616042613983154,	,-5
1.9992490625,	,302,	,0.07616042613983154,	,-5
1.9992490625,	,302,	,0.07616042613983154,	,-5
1.9992490625,	,302,	,0.07616042613983154,	,-5
2.007318125,	,302,	,0.07616042613983154,	,-5
2.007318125,	,302,	,0.07616042613983154,	,-5
2.007318125,	,302,	,0.07616042613983154,	,-5
2.007318125,	,302,	,0.07616042613983154,	,-5
2.007318125,	,302,	,0.07616042613983154,	,-5
2.007318125,	,302,	,0.10290029566302017,	,-6
2.007318125,	,302,	,0.10290029566302017,	,-6
2.015361875,	,303,	,0.10290029566302017,	,-6
2.015361875,	,303,	,0.10290029566302017,	,-5
2.015361875,	,303,	,0.10290029566302017,	,-5
2.015361875,	,303,	,0.10290029566302017,	,-5
2.015361875,	,303,	,0.10290029566302017,	,-5
2.015361875,	,303,	,0.10290029566302017,	,-5
2.015361875,	,303,	,0.10290029566302017,	,-5
2.015361875,	,303,	,0.10290029566302017,	,-5
2.0233859375,	,303,	,0.10290029566302017,	,-5
2.0233859375,	,303,	,0.05810704774120245,	,-5
2.0233859375,	,303,	,0.05810704774120245,	,-5
2.0233859375,	,303,	,0.05810704774120245,	,-5
2.0233859375,	,303,	,0.05810704774120245,	,-5
2.0233859375,	,303,	,0.05810704774120245,	,-5
2.0233859375,	,303,	,0.05810704774120245,	,-6
2.03137,	,304,	,0.05810704774120245,	,-6
2.03137,	,304,	,0.05810704774120245,	,-5
2.03137,	,304,	,0.05810704774120245,	,-5
2.03137,	,304,	,0.07633751583099366,	,-5
2.03137,	,304,	,0.07633751583099366,	,-5
2.03137,	,304,	,0.07633751583099366,	,-5
2.03137,	,304,	,0.07633751583099366,	,-5
2.03137,	,304,	,0.07633751583099366,	,-5
2.03937,	,304,	,0.07633751583099366,	,-5
2.03937,	,304,	,0.07633751583099366,	,-5
2.03937,	,304,	,0.07633751583099366,	,-5
2.03937,	,304,	,0.07633751583099366,	,-5
2.03937,	,304,	,0.07633751583099366,	,-5
2.03937,	,304,	,0.07633751583099366,	,-5
2.03937,	,304,	,0.07639242124557495,	,-5
2.03937,	,304,	,0.07639242124557495,	,-5
2.04736,	,305,	,0.07639242124557495,	,-6
2.04736,	,305,	,0.07639242124557495,	,-5
2.04736,	,305,	,0.07639242124557495,	,-5
2.04736,	,305,	,0.07639242124557495,	,-5
2.04736,	,305,	,0.07639242124557495,	,-5
2.04736,	,305,	,0.07639242124557495,	,-5
2.04736,	,305,	,0.07639242124557495,	,-5
2.04736,	,305,	,0.07639242124557495,	,-5
2.04736,	,305,	,0.07639242124557495,	,-5
2.05566375,	,305,	,0.07644743633270264,	,-5
2.05566375,	,305,	,0.07644743633270264,	,-5
2.05566375,	,305,	,0.07644743633270264,	,-5
2.05566375,	,305,	,0.07644743633270264,	,-5
2.05566375,	,305,	,0.07644743633270264,	,-5
2.05566375,	,305,	,0.07644743633270264,	,-5
2.05566375,	,305,	,0.07644743633270264,	,-5
2.0633240625,	,306,	,0.07644743633270264,	,-5
2.0633240625,	,306,	,0.07644743633270264,	,-5
2.0633240625,	,306,	,0.07644743633270264,	,-5
2.0633240625,	,306,	,0.07649750065803528,	,-5
2.0633240625,	,306,	,0.07649750065803528,	,-5
2.0633240625,	,306,	,0.07649750065803528,	,-5
2.0633240625,	,306,	,0.07649750065803528,	,-5
2.0633240625,	,306,	,0.07649750065803528,	,-5
2.071378125,	,306,	,0.07649750065803528,	,-5
2.071378125,	,306,	,0.07649750065803528,	,-5
2.071378125,	,306,	,0.07649750065803528,	,-5
2.071378125,	,306,	,0.07649750065803528,	,-5
2.071378125,	,306,	,0.07649750065803528,	,-5
2.071378125,	,306,	,0.07649750065803528,	,-5
2.071378125,	,306,	,0.07655242037773133,	,-5
2.071378125,	,306,	,0.07655242037773133,	,-5
2.0793609375,	,307,	,0.07655242037773133,	,-5
2.0793609375,	,307,	,0.07655242037773133,	,-4
2.0793609375,	,307,	,0.07655242037773133,	,-4
2.0793609375,	,307,	,0.07655242037773133,	,-5
2.0793609375,	,307,	,0.07655242037773133,	,-5
2.0793609375,	,307,	,0.07655242037773133,	,-5
2.0793609375,	,307,	,0.07655242037773133,	,-5
2.0793609375,	,307,	,0.07660242629051209,	,-5
2.088028125,	,307,	,0.07660242629051209,	,-5
2.088028125,	,307,	,0.07660242629051209,	,-5
2.088028125,	,307,	,0.07660242629051209,	,-5
2.088028125,	,307,	,0.07660242629051209,	,-5
2.088028125,	,307,	,0.07660242629051209,	,-5
2.088028125,	,307,	,0.07660242629051209,	,-5
2.088028125,	,307,	,0.07660242629051209,	,-5
2.09534875,	,308,	,0.07660242629051209,	,-5
2.09534875,	,308,	,0.07660242629051209,	,-4
2.09534875,	,308,	,0.07660242629051209,	,-4
2.09534875,	,308,	,0.048464472215997326,	,-4
2.09534875,	,308,	,0.048464472215997326,	,-4
2.09534875,	,308,	,0.048464472215997326,	,-4
2.09534875,	,308,	,0.048464472215997326,	,-4
2.09534875,	,308,	,0.048464472215997326,	,-5
2.103296875,	,308,	,0.048464472215997326,	,-5
2.103296875,	,308,	,0.048464472215997326,	,-5
2.103296875,	,308,	,0.048464472215997326,	,-5
2.103296875,	,308,	,0.048464472215997326,	,-5
2.103296875,	,308,	,0.048464472215997326,	,-5
2.103296875,	,308,	,0.048464472215997326,	,-5
2.103296875,	,308,	,0.09488337929881896,	,-5
2.103296875,	,308,	,0.09488337929881896,	,-5
2.111361875,	,308,	,0.09488337929881896,	,-5
2.111361875,	,308,	,0.09488337929881896,	,-5
2.111361875,	,308,	,0.09488337929881896,	,-5
2.111361875,	,308,	,0.09488337929881896,	,-5
2.111361875,	,308,	,0.09488337929881896,	,-5
2.111361875,	,308,	,0.09488337929881896,	,-5
2.111361875,	,308,	,0.09488337929881896,	,-5
2.111361875,	,308,	,0.09488337929881896,	,-5
2.1192859375,	,309,	,0.09488337929881896,	,-5
2.1192859375,	,309,	,0.04856031061231737,	,-4
2.1192859375,	,309,	,0.04856031061231737,	,-5
2.1192859375,	,309,	,0.04856031061231737,	,-5
2.1192859375,	,309,	,0.04856031061231737,	,-5
2.1192859375,	,309,	,0.04856031061231737,	,-5
2.1192859375,	,309,	,0.04856031061231737,	,-5
2.1192859375,	,309,	,0.04856031061231737,	,-5
2.12735,	,309,	,0.04856031061231737,	,-5
2.12735,	,309,	,0.04856031061231737,	,-5
2.12735,	,309,	,0.04856031061231737,	,-5
2.12735,	,309,	,0.04856031061231737,	,-5
2.12735,	,309,	,0.09497883557630175,	,-5
2.12735,	,309,	,0.09497883557630175,	,-5
2.12735,	,309,	,0.09497883557630175,	,-5
2.12735,	,309,	,0.09497883557630175,	,-5
2.135315,	,310,	,0.09497883557630175,	,-5
2.135315,	,310,	,0.09497883557630175,	,-4
2.135315,	,310,	,0.09497883557630175,	,-4
2.135315,	,310,	,0.09497883557630175,	,-4
2.135315,	,310,	,0.09497883557630175,	,-4
2.135315,	,310,	,0.09497883557630175,	,-4
2.135315,	,310,	,0.09497883557630175,	,-5
2.135315,	,310,	,0.07685541796684266,	,-5
2.143231875,	,310,	,0.07685541796684266,	,-5
2.143231875,	,310,	,0.07685541796684266,	,-5
2.143231875,	,310,	,0.07685541796684266,	,-5
2.143231875,	,310,	,0.07685541796684266,	,-5
2.143231875,	,310,	,0.07685541796684266,	,-5
2.143231875,	,310,	,0.07685541796684266,	,-5
2.143231875,	,310,	,0.07685541796684266,	,-5
2.143231875,	,310,	,0.07685541796684266,	,-5
2.1512890625,	,311,	,0.07685541796684266,	,-5
2.1512890625,	,311,	,0.046899220461668195,	,-4
2.1512890625,	,311,	,0.046899220461668195,	,-4
2.1512890625,	,311,	,0.046899220461668195,	,-4
2.1512890625,	,311,	,0.046899220461668195,	,-4
2.1512890625,	,311,	,0.046899220461668195,	,-4
2.1512890625,	,311,	,0.046899220461668195,	,-4
2.1512890625,	,311,	,0.046899220461668195,	,-4
2.1592759375,	,311,	,0.046899220461668195,	,-4
2.1592759375,	,311,	,0.046899220461668195,	,-4
2.1592759375,	,311,	,0.046899220461668195,	,-4
2.1592759375,	,311,	,0.046899220461668195,	,-4
2.1592759375,	,311,	,0.0951335576535801,	,-5
2.1592759375,	,311,	,0.0951335576535801,	,-5
2.1592759375,	,311,	,0.0951335576535801,	,-5
2.1592759375,	,311,	,0.0951335576535801,	,-5
2.167385,	,312,	,0.0951335576535801,	,-5
2.167385,	,312,	,0.0951335576535801,	,-4
2.167385,	,312,	,0.0951335576535801,	,-4
2.167385,	,312,	,0.0951335576535801,	,-4
2.167385,	,312,	,0.0951335576535801,	,-4
2.167385,	,312,	,0.0951335576535801,	,-4
2.167385,	,312,	,0.04699422406655711,	,-4
2.167385,	,312,	,0.04699422406655711,	,-4
2.1762759375,	,312,	,0.04699422406655711,	,-4
2.1762759375,	,312,	,0.04699422406655711,	,-4
2.1762759375,	,312,	,0.04699422406655711,	,-4
2.1762759375,	,312,	,0.04699422406655711,	,-4
2.1762759375,	,312,	,0.04699422406655711,	,-4
2.1762759375,	,312,	,0.04699422406655711,	,-4
2.1762759375,	,312,	,0.04699422406655711,	,-4
2.183203125,	,313,	,0.06703043675422668,	,-4
2.183203125,	,313,	,0.06703043675422668,	,-3
2.183203125,	,313,	,0.06703043675422668,	,-3
2.183203125,	,313,	,0.06703043675422668,	,-3
2.183203125,	,313,	,0.06703043675422668,	,-4
2.183203125,	,313,	,0.06703043675422668,	,-4
2.183203125,	,313,	,0.06703043675422668,	,-4
2.183203125,	,313,	,0.06703043675422668,	,-4
2.1912809375,	,313,	,0.06703043675422668,	,-4
2.1912809375,	,313,	,0.06703043675422668,	,-4
2.1912809375,	,313,	,0.06707443737983704,	,-4
2.1912809375,	,313,	,0.06707443737983704,	,-4
2.1912809375,	,313,	,0.06707443737983704,	,-4
2.1912809375,	,313,	,0.06707443737983704,	,-4
2.1912809375,	,313,	,0.06707443737983704,	,-4
2.1992378125,	,313,	,0.06707443737983704,	,-4
2.1992378125,	,313,	,0.06707443737983704,	,-4
2.1992378125,	,313,	,0.06707443737983704,	,-4
2.1992378125,	,313,	,0.06707443737983704,	,-4
2.1992378125,	,313,	,0.06707443737983704,	,-4
2.1992378125,	,313,	,0.06711842083930969,	,-4
2.1992378125,	,313,	,0.06711842083930969,	,-4
2.2072240625,	,314,	,0.06711842083930969,	,-4
2.2072240625,	,314,	,0.06711842083930969,	,-3
2.2072240625,	,314,	,0.06711842083930969,	,-3
2.2072240625,	,314,	,0.06711842083930969,	,-3
2.2072240625,	,314,	,0.06711842083930969,	,-3
2.2072240625,	,314,	,0.06711842083930969,	,-3
2.2072240625,	,314,	,0.06711842083930969,	,-3
2.2072240625,	,314,	,0.06711842083930969,	,-4
2.2072240625,	,314,	,0.06711842083930969,	,-4
2.2160509375,	,314,	,0.06716242909431458,	,-4
2.2160509375,	,314,	,0.06716242909431458,	,-4
2.2160509375,	,314,	,0.06716242909431458,	,-4
2.2160509375,	,314,	,0.06716242909431458,	,-4
2.2160509375,	,314,	,0.06716242909431458,	,-4
2.2160509375,	,314,	,0.06716242909431458,	,-4
2.2160509375,	,314,	,0.06716242909431458,	,-4
2.2240359375,	,314,	,0.06716242909431458,	,-4
2.2240359375,	,314,	,0.06716242909431458,	,-4
2.2240359375,	,314,	,0.06716242909431458,	,-4
2.2240359375,	,314,	,0.06720641350746155,	,-4
2.2240359375,	,314,	,0.06720641350746155,	,-4
2.2240359375,	,314,	,0.06720641350746155,	,-4
2.2240359375,	,314,	,0.06720641350746155,	,-4
2.2320559375,	,315,	,0.06720641350746155,	,-4
2.2320559375,	,315,	,0.06720641350746155,	,-3
2.2320559375,	,315,	,0.06720641350746155,	,-3
2.2320559375,	,315,	,0.06720641350746155,	,-3
2.2320559375,	,315,	,0.06720641350746155,	,-3
2.2320559375,	,315,	,0.037266435209962284,	,-3
2.2320559375,	,315,	,0.037266435209962284,	,-3
2.2392290625,	,315,	,0.037266435209962284,	,-3
2.2392290625,	,315,	,0.037266435209962284,	,-3
2.2392290625,	,315,	,0.037266435209962284,	,-3
2.2392290625,	,315,	,0.037266435209962284,	,-3
2.2392290625,	,315,	,0.037266435209962284,	,-4
2.2392290625,	,315,	,0.037266435209962284,	,-4
2.2392290625,	,315,	,0.037266435209962284,	,-4
2.2392290625,	,315,	,0.037266435209962284,	,-4
2.248086875,	,315,	,0.08547736333759724,	,-4
2.248086875,	,315,	,0.08547736333759724,	,-4
2.248086875,	,315,	,0.08547736333759724,	,-4
2.248086875,	,315,	,0.08547736333759724,	,-4
2.248086875,	,315,	,0.08547736333759724,	,-4
2.248086875,	,315,	,0.08547736333759724,	,-4
2.2553128125,	,316,	,0.08547736333759724,	,-4
2.2553128125,	,316,	,0.08547736333759724,	,-3
2.2553128125,	,316,	,0.08547736333759724,	,-3
2.2553128125,	,316,	,0.08547736333759724,	,-3
2.2553128125,	,316,	,0.039125148969500846,	,-3
2.2553128125,	,316,	,0.039125148969500846,	,-3
2.2553128125,	,316,	,0.039125148969500846,	,-3
2.2553128125,	,316,	,0.039125148969500846,	,-3
2.263325,	,316,	,0.039125148969500846,	,-3
2.263325,	,316,	,0.039125148969500846,	,-3
2.263325,	,316,	,0.039125148969500846,	,-3
2.263325,	,316,	,0.039125148969500846,	,-3
2.263325,	,316,	,0.039125148969500846,	,-3
2.263325,	,316,	,0.039125148969500846,	,-3
2.263325,	,316,	,0.05734341311454773,	,-3
2.263325,	,316,	,0.05734341311454773,	,-3
2.2713778125,	,316,	,0.05734341311454773,	,-3
2.2713778125,	,316,	,0.05734341311454773,	,-3
2.2713778125,	,316,	,0.05734341311454773,	,-3
2.2713778125,	,316,	,0.05734341311454773,	,-4
2.2713778125,	,316,	,0.05734341311454773,	,-4
2.2713778125,	,316,	,0.05734341311454773,	,-4
2.2713778125,	,316,	,0.05734341311454773,	,-4
2.2713778125,	,316,	,0.05734341311454773,	,-4
2.2793859375,	,316,	,0.05734341311454773,	,-4
2.2793859375,	,316,	,0.08557093919960607,	,-4
2.2793859375,	,316,	,0.08557093919960607,	,-4
2.2793859375,	,316,	,0.08557093919960607,	,-4
2.2793859375,	,316,	,0.08557093919960607,	,-4
2.2793859375,	,316,	,0.08557093919960607,	,-4
2.2793859375,	,316,	,0.08557093919960607,	,-4
2.2793859375,	,316,	,0.08557093919960607,	,-4
2.2793859375,	,316,	,0.08557093919960607,	,-4
2.288056875,	,317,	,0.08557093919960607,	,-4
2.288056875,	,317,	,0.08557093919960607,	,-3
2.288056875,	,317,	,0.08557093919960607,	,-3
2.288056875,	,317,	,0.039236875636896006,	,-3
2.288056875,	,317,	,0.039236875636896006,	,-3
2.288056875,	,317,	,0.039236875636896006,	,-3
2.288056875,	,317,	,0.039236875636896006,	,-3
2.295251875,	,317,	,0.039236875636896006,	,-3
2.295251875,	,317,	,0.039236875636896006,	,-3
2.295251875,	,317,	,0.039236875636896006,	,-3
2.295251875,	,317,	,0.039236875636896006,	,-3
2.295251875,	,317,	,0.039236875636896006,	,-3
2.295251875,	,317,	,0.039236875636896006,	,-3
