Time,	,Position,	,AnalogVolt,	,Error
524611.0,	,-2,	,3,,
524680.0,	,-2,	,3,,
524787.0,	,-2,	,3,,
524870.0,	,-2,	,3,,
524991.0,	,-2,	,3,,
525079.0,	,-2,	,3,,
525191.0,	,-2,	,3,,
525304.0,	,-2,	,3,,
525403.0,	,-2,	,3,,
525485.0,	,-2,	,3,,
525580.0,	,-2,	,3,,
525682.0,	,-2,	,3,,
525784.0,	,-2,	,3,,
525892.0,	,-2,	,3,,
525989.0,	,-2,	,3,,
526070.0,	,-2,	,3,,
526193.0,	,-2,	,3,,
526282.0,	,-2,	,3,,
526392.0,	,-2,	,3,,
526476.0,	,-2,	,3,,
526592.0,	,-2,	,3,,
526688.0,	,-2,	,3,,
526790.0,	,-2,	,3,,
526877.0,	,-2,	,3,,
526982.0,	,-2,	,3,,
527092.0,	,-2,	,3,,
527188.0,	,-2,	,3,,
527277.0,	,-2,	,3,,
527390.0,	,-2,	,3,,
527494.0,	,-2,	,3,,
527589.0,	,-2,	,3,,
527670.0,	,-2,	,3,,
527769.0,	,-2,	,3,,
527887.0,	,-2,	,3,,
527993.0,	,-2,	,3,,
528072.0,	,-2,	,3,,
528185.0,	,-2,	,3,,
528281.0,	,-2,	,3,,
528391.0,	,-2,	,4,,
528477.0,	,-2,	,4,,
528580.0,	,-2,	,4,,
528693.0,	,-2,	,4,,
528780.0,	,-2,	,4,,
528881.0,	,-2,	,4,,
528980.0,	,-2,	,4,,
529085.0,	,-2,	,4,,
529198.0,	,-2,	,4,,
529275.0,	,-2,	,4,,
529385.0,	,-2,	,4,,
529480.0,	,-2,	,4,,
529608.0,	,-2,	,4,,
529670.0,	,-2,	,4,,
529785.0,	,-2,	,4,,
529882.0,	,-2,	,4,,
529990.0,	,-2,	,4,,
530088.0,	,-2,	,4,,
530202.0,	,-2,	,4,,
530287.0,	,-2,	,4,,
530380.0,	,-2,	,4,,
530483.0,	,-2,	,4,,
530581.0,	,-2,	,4,,
530682.0,	,-2,	,4,,
530790.0,	,-2,	,4,,
530861.0,	,-3,	,4,,
530971.0,	,-3,	,3,,
531090.0,	,-3,	,3,,
531182.0,	,-3,	,3,,
531280.0,	,-3,	,3,,
531379.0,	,-3,	,3,,
531494.0,	,-3,	,3,,
531590.0,	,-3,	,3,,
531675.0,	,-3,	,3,,
531807.0,	,-3,	,3,,
531880.0,	,-3,	,3,,
531993.0,	,-3,	,3,,
532071.0,	,-3,	,3,,
532185.0,	,-3,	,3,,
532280.0,	,-3,	,3,,
532391.0,	,-4,	,3,,
532480.0,	,-4,	,2,,
532581.0,	,-4,	,2,,
532681.0,	,-4,	,2,,
532780.0,	,-4,	,2,,
532877.0,	,-4,	,3,,
532987.0,	,-4,	,3,,
533088.0,	,-4,	,3,,
533190.0,	,-4,	,3,,
533269.0,	,-5,	,2,,
533369.0,	,-5,	,2,,
533481.0,	,-5,	,2,,
533585.0,	,-5,	,2,,
533676.0,	,-5,	,2,,
533785.0,	,-5,	,2,,
533886.0,	,-5,	,2,,
533997.0,	,-5,	,2,,
534065.0,	,-5,	,2,,
534192.0,	,-5,	,2,,
534292.0,	,-5,	,2,,
534398.0,	,-5,	,2,,
534480.0,	,-5,	,2,,
534592.0,	,-5,	,2,,
534684.0,	,-5,	,2,,
534791.0,	,-6,	,2,,
534879.0,	,-6,	,1,,
534992.0,	,-6,	,1,,
535091.0,	,-6,	,1,,
535192.0,	,-6,	,1,,
535279.0,	,-6,	,1,,
535385.0,	,-6,	,1,,
535493.0,	,-6,	,1,,
535605.0,	,-7,	,1,,
535676.0,	,-7,	,0,,
535791.0,	,-7,	,0,,
535892.0,	,-7,	,0,,
535991.0,	,-7,	,0,,
536076.0,	,-7,	,0,,
536185.0,	,-7,	,0,,
536292.0,	,-7,	,0,,
536390.0,	,-7,	,0,,
536462.0,	,-8,	,0,,
536572.0,	,-8,	,-1,,
536684.0,	,-8,	,-1,,
536784.0,	,-8,	,-1,,
536884.0,	,-8,	,-1,,
536984.0,	,-8,	,-1,,
537086.0,	,-8,	,-1,,
537189.0,	,-8,	,-1,,
537279.0,	,-8,	,-1,,
537386.0,	,-8,	,0,,
537484.0,	,-8,	,0,,
537587.0,	,-8,	,0,,
537680.0,	,-8,	,0,,
537792.0,	,-8,	,0,,
537881.0,	,-8,	,0,,
537999.0,	,-9,	,0,,
538068.0,	,-9,	,-1,,
538208.0,	,-9,	,-1,,
538286.0,	,-9,	,-1,,
538391.0,	,-9,	,-1,,
538499.0,	,-9,	,-1,,
538590.0,	,-9,	,-1,,
538691.0,	,-9,	,-1,,
538788.0,	,-9,	,-1,,
538877.0,	,-10,	,-2,,
538995.0,	,-10,	,-2,,
539095.0,	,-10,	,-2,,
539186.0,	,-10,	,-2,,
539279.0,	,-10,	,-2,,
539387.0,	,-10,	,-2,,
539493.0,	,-10,	,-2,,
539599.0,	,-11,	,-2,,
539676.0,	,-11,	,-3,,
539786.0,	,-11,	,-3,,
539894.0,	,-11,	,-3,,
539988.0,	,-11,	,-3,,
540085.0,	,-11,	,-3,,
540184.0,	,-11,	,-3,,
540283.0,	,-11,	,-3,,
540388.0,	,-11,	,-3,,
540478.0,	,-11,	,-3,,
540594.0,	,-11,	,-3,,
540670.0,	,-11,	,-3,,
540795.0,	,-11,	,-3,,
540877.0,	,-11,	,-3,,
540995.0,	,-11,	,-3,,
541084.0,	,-11,	,-3,,
541198.0,	,-12,	,-3,,
541283.0,	,-12,	,-4,,
541384.0,	,-12,	,-4,,
541484.0,	,-12,	,-4,,
541585.0,	,-12,	,-4,,
541676.0,	,-12,	,-4,,
541794.0,	,-12,	,-4,,
541885.0,	,-12,	,-4,,
541991.0,	,-13,	,-3,,
542087.0,	,-13,	,-4,,
542184.0,	,-13,	,-4,,
542294.0,	,-13,	,-4,,
542394.0,	,-13,	,-4,,
542481.0,	,-13,	,-4,,
542593.0,	,-13,	,-4,,
542682.0,	,-13,	,-4,,
542813.0,	,-13,	,-4,,
542884.0,	,-13,	,-4,,
542983.0,	,-13,	,-4,,
543084.0,	,-13,	,-4,,
543187.0,	,-13,	,-4,,
543276.0,	,-13,	,-4,,
543394.0,	,-13,	,-4,,
543488.0,	,-13,	,-4,,
543592.0,	,-14,	,-4,,
543689.0,	,-14,	,-5,,
543787.0,	,-14,	,-5,,
543886.0,	,-14,	,-5,,
543986.0,	,-14,	,-5,,
544076.0,	,-14,	,-5,,
544194.0,	,-14,	,-5,,
544286.0,	,-14,	,-5,,
544396.0,	,-14,	,-5,,
544486.0,	,-14,	,-5,,
544585.0,	,-14,	,-5,,
544692.0,	,-14,	,-5,,
544791.0,	,-14,	,-5,,
544874.0,	,-14,	,-5,,
544983.0,	,-14,	,-5,,
545087.0,	,-14,	,-5,,
545191.0,	,-15,	,-5,,
545271.0,	,-15,	,-6,,
545386.0,	,-15,	,-6,,
545493.0,	,-15,	,-6,,
545587.0,	,-15,	,-6,,
545663.0,	,-15,	,-6,,
545792.0,	,-15,	,-6,,
545885.0,	,-15,	,-6,,
545999.0,	,-15,	,-6,,
546081.0,	,-15,	,-6,,
546186.0,	,-15,	,-6,,
546287.0,	,-15,	,-6,,
546391.0,	,-15,	,-6,,
546474.0,	,-15,	,-5,,
546594.0,	,-15,	,-5,,
546687.0,	,-15,	,-5,,
546795.0,	,-15,	,-5,,
546885.0,	,-15,	,-5,,
546992.0,	,-15,	,-5,,
547091.0,	,-15,	,-5,,
547192.0,	,-15,	,-5,,
547289.0,	,-15,	,-5,,
547391.0,	,-15,	,-5,,
547491.0,	,-15,	,-5,,
547597.0,	,-15,	,-5,,
547674.0,	,-15,	,-5,,
547791.0,	,-15,	,-5,,
547892.0,	,-15,	,-5,,
547989.0,	,-15,	,-5,,
548086.0,	,-15,	,-5,,
548186.0,	,-15,	,-5,,
548310.0,	,-15,	,-5,,
548386.0,	,-15,	,-5,,
548482.0,	,-15,	,-5,,
548609.0,	,-15,	,-5,,
548710.0,	,-15,	,-5,,
548790.0,	,-15,	,-5,,
548881.0,	,-15,	,-5,,
548990.0,	,-15,	,-5,,
549084.0,	,-15,	,-5,,
549193.0,	,-15,	,-5,,
549284.0,	,-15,	,-5,,
549390.0,	,-15,	,-5,,
549490.0,	,-15,	,-5,,
549590.0,	,-15,	,-5,,
549674.0,	,-15,	,-5,,
549790.0,	,-15,	,-5,,
549890.0,	,-15,	,-5,,
549975.0,	,-15,	,-5,,
550068.0,	,-15,	,-5,,
550168.0,	,-15,	,-5,,
550271.0,	,-15,	,-5,,
550363.0,	,-15,	,-5,,
550483.0,	,-15,	,-5,,
550590.0,	,-15,	,-5,,
550681.0,	,-15,	,-5,,
550791.0,	,-15,	,-5,,
550876.0,	,-15,	,-5,,
550989.0,	,-15,	,-5,,
551098.0,	,-15,	,-5,,
551196.0,	,-15,	,-4,,
551283.0,	,-15,	,-4,,
551399.0,	,-15,	,-4,,
551488.0,	,-15,	,-4,,
551597.0,	,-15,	,-4,,
551676.0,	,-15,	,-4,,
551789.0,	,-15,	,-4,,
551889.0,	,-15,	,-4,,
551996.0,	,-15,	,-4,,
552075.0,	,-15,	,-4,,
552198.0,	,-15,	,-4,,
552297.0,	,-15,	,-4,,
552396.0,	,-15,	,-4,,
552476.0,	,-15,	,-4,,
552589.0,	,-15,	,-4,,
552686.0,	,-15,	,-4,,
552798.0,	,-15,	,-4,,
552881.0,	,-15,	,-4,,
552988.0,	,-15,	,-4,,
553087.0,	,-15,	,-4,,
553195.0,	,-15,	,-4,,
553276.0,	,-15,	,-4,,
553388.0,	,-15,	,-4,,
553487.0,	,-15,	,-4,,
553596.0,	,-15,	,-4,,
553681.0,	,-15,	,-4,,
553794.0,	,-15,	,-4,,
553895.0,	,-15,	,-4,,
553992.0,	,-15,	,-4,,
554081.0,	,-15,	,-4,,
554196.0,	,-15,	,-4,,
554296.0,	,-15,	,-4,,
554395.0,	,-15,	,-4,,
554485.0,	,-15,	,-4,,
554595.0,	,-15,	,-4,,
554694.0,	,-15,	,-4,,
554794.0,	,-15,	,-4,,
554886.0,	,-15,	,-4,,
554992.0,	,-15,	,-4,,
555089.0,	,-15,	,-4,,
555194.0,	,-15,	,-4,,
555280.0,	,-15,	,-4,,
555396.0,	,-15,	,-4,,
555497.0,	,-15,	,-4,,
555584.0,	,-15,	,-4,,
555677.0,	,-15,	,-4,,
555795.0,	,-15,	,-3,,
555896.0,	,-15,	,-3,,
555993.0,	,-15,	,-3,,
556085.0,	,-15,	,-3,,
556194.0,	,-15,	,-3,,
556296.0,	,-15,	,-3,,
556393.0,	,-15,	,-3,,
556480.0,	,-15,	,-3,,
556595.0,	,-15,	,-3,,
556686.0,	,-15,	,-3,,
556787.0,	,-15,	,-3,,
556873.0,	,-15,	,-3,,
557001.0,	,-15,	,-3,,
557086.0,	,-15,	,-3,,
557184.0,	,-15,	,-3,,
557281.0,	,-15,	,-3,,
557386.0,	,-15,	,-3,,
557501.0,	,-15,	,-3,,
557601.0,	,-15,	,-3,,
557680.0,	,-15,	,-3,,
557785.0,	,-15,	,-3,,
557896.0,	,-15,	,-3,,
557988.0,	,-15,	,-3,,
558085.0,	,-15,	,-3,,
558193.0,	,-15,	,-3,,
558295.0,	,-15,	,-3,,
558385.0,	,-15,	,-3,,
558480.0,	,-15,	,-3,,
558595.0,	,-15,	,-3,,
558693.0,	,-15,	,-3,,
558791.0,	,-15,	,-3,,
558880.0,	,-15,	,-3,,
558993.0,	,-15,	,-3,,
559095.0,	,-15,	,-3,,
559195.0,	,-15,	,-3,,
559280.0,	,-15,	,-3,,
559394.0,	,-15,	,-3,,
559496.0,	,-15,	,-3,,
559593.0,	,-14,	,-3,,
559681.0,	,-14,	,-2,,
559795.0,	,-14,	,-2,,
559877.0,	,-14,	,-2,,
559983.0,	,-14,	,-2,,
560091.0,	,-14,	,-2,,
560199.0,	,-14,	,-2,,
560299.0,	,-14,	,-2,,
560393.0,	,-14,	,-2,,
560491.0,	,-14,	,-2,,
560594.0,	,-14,	,-1,,
560694.0,	,-14,	,-1,,
560794.0,	,-14,	,-1,,
560890.0,	,-14,	,-1,,
560999.0,	,-14,	,-1,,
561094.0,	,-14,	,-1,,
561192.0,	,-14,	,-1,,
561282.0,	,-14,	,-1,,
561394.0,	,-14,	,-1,,
561493.0,	,-14,	,-1,,
561591.0,	,-14,	,-1,,
561681.0,	,-14,	,-1,,
561793.0,	,-14,	,-1,,
561893.0,	,-14,	,-1,,
561993.0,	,-14,	,-1,,
562079.0,	,-14,	,-1,,
562193.0,	,-14,	,-1,,
562299.0,	,-14,	,-1,,
562398.0,	,-14,	,-1,,
562480.0,	,-14,	,-1,,
562594.0,	,-14,	,-1,,
562692.0,	,-14,	,-1,,
562792.0,	,-14,	,-1,,
562885.0,	,-14,	,-1,,
562991.0,	,-14,	,-1,,
563094.0,	,-14,	,-1,,
563194.0,	,-14,	,-1,,
563274.0,	,-14,	,-1,,
563393.0,	,-14,	,-1,,
563498.0,	,-14,	,-1,,
563590.0,	,-14,	,-1,,
563684.0,	,-14,	,-1,,
563785.0,	,-14,	,-1,,
563892.0,	,-14,	,-1,,
563991.0,	,-14,	,-1,,
564078.0,	,-14,	,-1,,
564190.0,	,-14,	,-1,,
564293.0,	,-14,	,-1,,
564391.0,	,-14,	,-1,,
564482.0,	,-14,	,-1,,
564592.0,	,-14,	,-1,,
564693.0,	,-14,	,-1,,
564791.0,	,-14,	,-1,,
564881.0,	,-14,	,-1,,
564990.0,	,-14,	,-1,,
565090.0,	,-14,	,-1,,
565181.0,	,-14,	,-1,,
565275.0,	,-14,	,0,,
565377.0,	,-14,	,0,,
565477.0,	,-14,	,0,,
565587.0,	,-14,	,0,,
565685.0,	,-14,	,0,,
565787.0,	,-14,	,0,,
565888.0,	,-14,	,0,,
565981.0,	,-14,	,0,,
566074.0,	,-14,	,0,,
566187.0,	,-14,	,0,,
566285.0,	,-14,	,0,,
566387.0,	,-14,	,0,,
566475.0,	,-14,	,0,,
566586.0,	,-14,	,0,,
566691.0,	,-14,	,0,,
566780.0,	,-14,	,0,,
566875.0,	,-14,	,0,,
566987.0,	,-14,	,0,,
567086.0,	,-14,	,0,,
567190.0,	,-14,	,0,,
567274.0,	,-14,	,0,,
567390.0,	,-14,	,0,,
567490.0,	,-14,	,0,,
567580.0,	,-14,	,0,,
567667.0,	,-14,	,0,,
567785.0,	,-14,	,0,,
567885.0,	,-14,	,0,,
567984.0,	,-14,	,0,,
568067.0,	,-14,	,0,,
568176.0,	,-14,	,0,,
568290.0,	,-14,	,0,,
568377.0,	,-14,	,0,,
568467.0,	,-14,	,0,,
568586.0,	,-14,	,0,,
568684.0,	,-14,	,0,,
568788.0,	,-14,	,0,,
568868.0,	,-14,	,0,,
568990.0,	,-14,	,0,,
569090.0,	,-14,	,0,,
569176.0,	,-14,	,0,,
569275.0,	,-14,	,0,,
569389.0,	,-14,	,0,,
569489.0,	,-14,	,0,,
569590.0,	,-14,	,0,,
569675.0,	,-14,	,0,,
569790.0,	,-14,	,0,,
569885.0,	,-14,	,0,,
569980.0,	,-14,	,0,,
570067.0,	,-14,	,0,,
570185.0,	,-14,	,1,,
570284.0,	,-14,	,1,,
570384.0,	,-14,	,1,,
570477.0,	,-14,	,1,,
570591.0,	,-14,	,1,,
570686.0,	,-14,	,1,,
570783.0,	,-14,	,1,,
570874.0,	,-14,	,1,,
570988.0,	,-14,	,1,,
571088.0,	,-14,	,1,,
571188.0,	,-14,	,1,,
571275.0,	,-14,	,1,,
571383.0,	,-14,	,1,,
571493.0,	,-14,	,1,,
571585.0,	,-14,	,1,,
571682.0,	,-14,	,1,,
571793.0,	,-14,	,1,,
571894.0,	,-14,	,1,,
571993.0,	,-14,	,1,,
572085.0,	,-14,	,1,,
572188.0,	,-14,	,1,,
572288.0,	,-14,	,1,,
572383.0,	,-15,	,1,,
572475.0,	,-15,	,0,,
572593.0,	,-15,	,0,,
572695.0,	,-15,	,0,,
572793.0,	,-15,	,0,,
572880.0,	,-15,	,0,,
572993.0,	,-15,	,0,,
573093.0,	,-15,	,0,,
573181.0,	,-15,	,0,,
573273.0,	,-15,	,0,,
573389.0,	,-15,	,0,,
573481.0,	,-15,	,0,,
573589.0,	,-15,	,0,,
573712.0,	,-15,	,0,,
573802.0,	,-15,	,0,,
573889.0,	,-15,	,0,,
573986.0,	,-15,	,0,,
574080.0,	,-15,	,0,,
574196.0,	,-15,	,0,,
574287.0,	,-15,	,0,,
574392.0,	,-15,	,0,,
574491.0,	,-15,	,0,,
574587.0,	,-15,	,0,,
574695.0,	,-15,	,0,,
574786.0,	,-15,	,0,,
574887.0,	,-15,	,0,,
574992.0,	,-15,	,1,,
575092.0,	,-15,	,1,,
575192.0,	,-15,	,1,,
575280.0,	,-15,	,1,,
575390.0,	,-15,	,1,,
575498.0,	,-15,	,1,,
575585.0,	,-15,	,1,,
575689.0,	,-15,	,1,,
575783.0,	,-15,	,1,,
575896.0,	,-15,	,1,,
575998.0,	,-15,	,1,,
576093.0,	,-15,	,1,,
576198.0,	,-15,	,1,,
576298.0,	,-15,	,1,,
576397.0,	,-15,	,1,,
576480.0,	,-15,	,1,,
576611.0,	,-15,	,1,,
576690.0,	,-15,	,1,,
576790.0,	,-15,	,1,,
576880.0,	,-15,	,1,,
576997.0,	,-15,	,1,,
577098.0,	,-15,	,1,,
577185.0,	,-15,	,1,,
577294.0,	,-15,	,1,,
577404.0,	,-15,	,1,,
577503.0,	,-15,	,1,,
577590.0,	,-15,	,1,,
577677.0,	,-15,	,1,,
577798.0,	,-15,	,1,,
577897.0,	,-15,	,1,,
577994.0,	,-15,	,1,,
578081.0,	,-15,	,1,,
578196.0,	,-15,	,1,,
578297.0,	,-15,	,1,,
578398.0,	,-15,	,1,,
578481.0,	,-15,	,1,,
578597.0,	,-15,	,1,,
578696.0,	,-15,	,1,,
578784.0,	,-15,	,1,,
578891.0,	,-15,	,1,,
578990.0,	,-15,	,1,,
579097.0,	,-15,	,1,,
579197.0,	,-15,	,1,,
579267.0,	,-15,	,1,,
579397.0,	,-15,	,1,,
579496.0,	,-15,	,1,,
579587.0,	,-15,	,1,,
579684.0,	,-15,	,1,,
579795.0,	,-15,	,1,,
579896.0,	,-15,	,1,,
579996.0,	,-15,	,2,,
580078.0,	,-15,	,2,,
580210.0,	,-15,	,2,,
580296.0,	,-15,	,2,,
580384.0,	,-15,	,2,,
580489.0,	,-15,	,2,,
580596.0,	,-15,	,2,,
580693.0,	,-15,	,2,,
580796.0,	,-15,	,2,,
580884.0,	,-15,	,2,,
580995.0,	,-15,	,2,,
581095.0,	,-15,	,2,,
581186.0,	,-15,	,2,,
581277.0,	,-15,	,2,,
581395.0,	,-15,	,2,,
581495.0,	,-15,	,2,,
581590.0,	,-15,	,2,,
581686.0,	,-15,	,2,,
581794.0,	,-15,	,2,,
581900.0,	,-15,	,2,,
581982.0,	,-15,	,2,,
582081.0,	,-15,	,2,,
582194.0,	,-15,	,2,,
582294.0,	,-15,	,2,,
582395.0,	,-15,	,2,,
582488.0,	,-15,	,2,,
582595.0,	,-15,	,2,,
582698.0,	,-15,	,2,,
582781.0,	,-15,	,2,,
582880.0,	,-15,	,2,,
582995.0,	,-15,	,2,,
583095.0,	,-15,	,2,,
583194.0,	,-15,	,2,,
583280.0,	,-15,	,2,,
583395.0,	,-15,	,2,,
583488.0,	,-15,	,2,,
583582.0,	,-15,	,2,,
583676.0,	,-15,	,2,,
583794.0,	,-15,	,2,,
583894.0,	,-15,	,2,,
583994.0,	,-15,	,2,,
584081.0,	,-15,	,2,,
584194.0,	,-15,	,2,,
584300.0,	,-15,	,2,,
584381.0,	,-15,	,2,,
584479.0,	,-15,	,2,,
584593.0,	,-15,	,2,,
584694.0,	,-15,	,2,,
584794.0,	,-15,	,2,,
584886.0,	,-15,	,2,,
584999.0,	,-15,	,2,,
585080.0,	,-15,	,3,,
585179.0,	,-15,	,3,,
585285.0,	,-15,	,3,,
585394.0,	,-15,	,3,,
585494.0,	,-15,	,3,,
585593.0,	,-15,	,3,,
585667.0,	,-15,	,3,,
585788.0,	,-15,	,3,,
585900.0,	,-15,	,3,,
585985.0,	,-15,	,3,,
586094.0,	,-15,	,3,,
586193.0,	,-15,	,3,,
586293.0,	,-15,	,3,,
586393.0,	,-15,	,3,,
586481.0,	,-15,	,3,,
586593.0,	,-15,	,3,,
586688.0,	,-15,	,3,,
586778.0,	,-15,	,3,,
586868.0,	,-15,	,3,,
586994.0,	,-15,	,3,,
587093.0,	,-15,	,3,,
587193.0,	,-15,	,3,,
587290.0,	,-15,	,3,,
587398.0,	,-15,	,3,,
587485.0,	,-15,	,3,,
587585.0,	,-15,	,3,,
587686.0,	,-15,	,3,,
587793.0,	,-15,	,3,,
587898.0,	,-15,	,3,,
587998.0,	,-15,	,3,,
588068.0,	,-15,	,3,,
588197.0,	,-15,	,3,,
588286.0,	,-15,	,3,,
588378.0,	,-15,	,3,,
588484.0,	,-15,	,3,,
588594.0,	,-15,	,3,,
588698.0,	,-15,	,3,,
588798.0,	,-15,	,3,,
588880.0,	,-15,	,3,,
588986.0,	,-15,	,3,,
589086.0,	,-15,	,3,,
589178.0,	,-15,	,3,,
589288.0,	,-15,	,3,,
589384.0,	,-15,	,3,,
589494.0,	,-15,	,3,,
589593.0,	,-15,	,3,,
589688.0,	,-15,	,3,,
589792.0,	,-15,	,3,,
589898.0,	,-15,	,3,,
589978.0,	,-15,	,3,,
590077.0,	,-15,	,3,,
590194.0,	,-15,	,4,,
590293.0,	,-15,	,4,,
590387.0,	,-15,	,4,,
590481.0,	,-15,	,4,,
590599.0,	,-15,	,4,,
590685.0,	,-15,	,4,,
590777.0,	,-15,	,4,,
590878.0,	,-15,	,4,,
590990.0,	,-15,	,4,,
591093.0,	,-15,	,4,,
591193.0,	,-15,	,4,,
591282.0,	,-15,	,4,,
591393.0,	,-15,	,4,,
591499.0,	,-15,	,4,,
591583.0,	,-16,	,4,,
591684.0,	,-16,	,3,,
591784.0,	,-16,	,3,,
591893.0,	,-16,	,3,,
591993.0,	,-16,	,3,,
592082.0,	,-16,	,3,,
592192.0,	,-16,	,3,,
592299.0,	,-16,	,3,,
592385.0,	,-16,	,3,,
592491.0,	,-16,	,3,,
592587.0,	,-16,	,3,,
592685.0,	,-16,	,3,,
592798.0,	,-16,	,3,,
592880.0,	,-16,	,3,,
592993.0,	,-16,	,3,,
593086.0,	,-16,	,3,,
593183.0,	,-17,	,3,,
593290.0,	,-17,	,2,,
593385.0,	,-17,	,2,,
593493.0,	,-17,	,2,,
593579.0,	,-17,	,2,,
593679.0,	,-17,	,2,,
593794.0,	,-17,	,2,,
593891.0,	,-17,	,2,,
593973.0,	,-17,	,2,,
594081.0,	,-17,	,2,,
594195.0,	,-17,	,2,,
594287.0,	,-17,	,2,,
594386.0,	,-17,	,2,,
594497.0,	,-17,	,2,,
594594.0,	,-17,	,2,,
594685.0,	,-17,	,2,,
594777.0,	,-18,	,2,,
594883.0,	,-18,	,1,,
594994.0,	,-18,	,1,,
595082.0,	,-18,	,1,,
595199.0,	,-18,	,1,,
595281.0,	,-18,	,1,,
595387.0,	,-18,	,1,,
595485.0,	,-18,	,2,,
595583.0,	,-18,	,2,,
595681.0,	,-18,	,2,,
595792.0,	,-18,	,2,,
595889.0,	,-18,	,2,,
595986.0,	,-18,	,2,,
596081.0,	,-18,	,2,,
596198.0,	,-18,	,2,,
596286.0,	,-18,	,2,,
596373.0,	,-19,	,2,,
596477.0,	,-19,	,1,,
596593.0,	,-19,	,1,,
596693.0,	,-19,	,1,,
596793.0,	,-19,	,1,,
596889.0,	,-19,	,1,,
596997.0,	,-19,	,1,,
597086.0,	,-19,	,1,,
597171.0,	,-20,	,1,,
597277.0,	,-20,	,0,,
597385.0,	,-20,	,0,,
597493.0,	,-20,	,0,,
597585.0,	,-20,	,0,,
597676.0,	,-20,	,0,,
597799.0,	,-20,	,0,,
597885.0,	,-20,	,0,,
597973.0,	,-20,	,0,,
598077.0,	,-20,	,0,,
598193.0,	,-20,	,0,,
598286.0,	,-20,	,0,,
598398.0,	,-20,	,0,,
598481.0,	,-20,	,0,,
598593.0,	,-20,	,0,,
598689.0,	,-20,	,0,,
598773.0,	,-21,	,0,,
598882.0,	,-21,	,-1,,
598980.0,	,-21,	,-1,,
599086.0,	,-21,	,-1,,
599187.0,	,-21,	,-1,,
599281.0,	,-21,	,-1,,
599386.0,	,-21,	,-1,,
599489.0,	,-21,	,-1,,
599577.0,	,-22,	,-1,,
599668.0,	,-22,	,-2,,
599785.0,	,-22,	,-2,,
599899.0,	,-22,	,-2,,
599986.0,	,-22,	,-2,,
600075.0,	,-22,	,-2,,
600172.0,	,-22,	,-2,,
600271.0,	,-22,	,-2,,
600373.0,	,-23,	,-2,,
600459.0,	,-23,	,-3,,
600560.0,	,-23,	,-3,,
600670.0,	,-23,	,-3,,
600785.0,	,-23,	,-3,,
600881.0,	,-23,	,-2,,
600993.0,	,-23,	,-2,,
601085.0,	,-23,	,-2,,
601183.0,	,-23,	,-2,,
601276.0,	,-23,	,-2,,
601387.0,	,-23,	,-2,,
601486.0,	,-23,	,-2,,
601599.0,	,-23,	,-2,,
601681.0,	,-23,	,-2,,
601783.0,	,-23,	,-2,,
601900.0,	,-23,	,-2,,
601975.0,	,-24,	,-2,,
602082.0,	,-24,	,-3,,
602193.0,	,-24,	,-3,,
602298.0,	,-24,	,-3,,
602394.0,	,-24,	,-3,,
602481.0,	,-24,	,-3,,
602595.0,	,-24,	,-3,,
602690.0,	,-24,	,-3,,
602773.0,	,-24,	,-3,,
602868.0,	,-24,	,-3,,
602993.0,	,-24,	,-3,,
603087.0,	,-24,	,-3,,
603200.0,	,-24,	,-3,,
603286.0,	,-24,	,-3,,
603395.0,	,-24,	,-3,,
603485.0,	,-24,	,-3,,
603573.0,	,-25,	,-3,,
603676.0,	,-25,	,-4,,
603792.0,	,-25,	,-4,,
603891.0,	,-25,	,-4,,
603991.0,	,-25,	,-4,,
604078.0,	,-25,	,-4,,
604198.0,	,-25,	,-4,,
604286.0,	,-25,	,-4,,
604376.0,	,-25,	,-4,,
604481.0,	,-25,	,-4,,
604584.0,	,-25,	,-4,,
604686.0,	,-25,	,-4,,
604800.0,	,-25,	,-4,,
604882.0,	,-25,	,-4,,
604993.0,	,-25,	,-4,,
605091.0,	,-25,	,-4,,
605172.0,	,-26,	,-4,,
605276.0,	,-26,	,-5,,
605393.0,	,-26,	,-5,,
605490.0,	,-26,	,-5,,
605586.0,	,-26,	,-5,,
605682.0,	,-26,	,-5,,
605797.0,	,-26,	,-5,,
605891.0,	,-26,	,-5,,
605981.0,	,-26,	,-5,,
606083.0,	,-26,	,-5,,
606193.0,	,-26,	,-5,,
606293.0,	,-26,	,-5,,
606389.0,	,-26,	,-4,,
606468.0,	,-26,	,-4,,
606585.0,	,-26,	,-4,,
606693.0,	,-26,	,-4,,
606770.0,	,-26,	,-4,,
606868.0,	,-26,	,-4,,
606994.0,	,-26,	,-4,,
607081.0,	,-26,	,-4,,
607193.0,	,-26,	,-4,,
607288.0,	,-26,	,-4,,
607393.0,	,-26,	,-4,,
607492.0,	,-26,	,-4,,
607574.0,	,-27,	,-4,,
607677.0,	,-27,	,-5,,
607799.0,	,-27,	,-5,,
607894.0,	,-27,	,-5,,
607998.0,	,-27,	,-5,,
608076.0,	,-27,	,-5,,
608194.0,	,-27,	,-5,,
608287.0,	,-27,	,-5,,
608380.0,	,-27,	,-5,,
608484.0,	,-27,	,-5,,
608594.0,	,-27,	,-5,,
608683.0,	,-27,	,-5,,
608779.0,	,-27,	,-5,,
608875.0,	,-27,	,-5,,
608980.0,	,-27,	,-5,,
609084.0,	,-27,	,-5,,
609174.0,	,-27,	,-5,,
609275.0,	,-27,	,-5,,
609381.0,	,-27,	,-5,,
