Time,	,Position,	,Error
857891.0,	,34,	,-1
858005.0,	,34,	,-1
858083.0,	,34,	,-1
858176.0,	,34,	,-1
858290.0,	,34,	,-1
858402.0,	,34,	,-1
858498.0,	,34,	,-1
858600.0,	,34,	,-1
858694.0,	,34,	,-1
858802.0,	,34,	,-1
858873.0,	,34,	,-1
858976.0,	,34,	,-1
859067.0,	,34,	,-1
859198.0,	,34,	,-1
859303.0,	,34,	,-1
859393.0,	,34,	,-1
859494.0,	,34,	,-1
859590.0,	,34,	,-1
859708.0,	,34,	,-1
859797.0,	,34,	,-1
859897.0,	,34,	,-1
860010.0,	,34,	,-1
860096.0,	,34,	,-1
860207.0,	,34,	,-1
860290.0,	,34,	,-1
860396.0,	,34,	,-1
860474.0,	,34,	,-1
860576.0,	,34,	,-1
860676.0,	,34,	,-1
860781.0,	,34,	,-1
860906.0,	,34,	,-1
860986.0,	,34,	,-1
861092.0,	,34,	,-1
861193.0,	,34,	,-1
861277.0,	,34,	,0
861379.0,	,34,	,0
861472.0,	,34,	,0
861576.0,	,34,	,0
861669.0,	,34,	,0
861775.0,	,34,	,0
861872.0,	,34,	,0
862001.0,	,34,	,0
862073.0,	,34,	,0
862176.0,	,34,	,0
862294.0,	,34,	,0
862404.0,	,34,	,0
862494.0,	,34,	,0
862607.0,	,34,	,0
862693.0,	,34,	,0
862799.0,	,34,	,0
862876.0,	,34,	,0
862975.0,	,34,	,0
863067.0,	,34,	,0
863209.0,	,34,	,0
863286.0,	,34,	,0
863400.0,	,34,	,0
863494.0,	,34,	,0
863617.0,	,34,	,0
863708.0,	,34,	,0
863786.0,	,34,	,0
863895.0,	,34,	,0
863982.0,	,34,	,0
864092.0,	,34,	,0
864170.0,	,34,	,0
864293.0,	,34,	,0
864371.0,	,34,	,1
864469.0,	,34,	,1
864572.0,	,34,	,1
864669.0,	,34,	,1
864777.0,	,34,	,1
864869.0,	,34,	,1
864976.0,	,34,	,1
865068.0,	,34,	,1
865175.0,	,34,	,1
865270.0,	,34,	,1
865371.0,	,34,	,1
865464.0,	,34,	,1
865579.0,	,34,	,1
865694.0,	,34,	,1
865801.0,	,34,	,1
865907.0,	,34,	,1
866007.0,	,34,	,1
866072.0,	,34,	,1
866176.0,	,34,	,1
866266.0,	,34,	,1
866409.0,	,34,	,1
866491.0,	,34,	,1
866605.0,	,34,	,1
866707.0,	,34,	,1
866829.0,	,34,	,2
866891.0,	,34,	,2
867011.0,	,34,	,2
867115.0,	,34,	,2
867202.0,	,34,	,2
867291.0,	,34,	,2
867409.0,	,34,	,2
867507.0,	,34,	,2
867609.0,	,34,	,2
867677.0,	,34,	,2
867770.0,	,34,	,2
867884.0,	,34,	,2
867972.0,	,34,	,2
868081.0,	,34,	,2
868169.0,	,34,	,2
868277.0,	,34,	,2
868385.0,	,34,	,2
868476.0,	,34,	,2
868572.0,	,34,	,2
868676.0,	,34,	,2
868825.0,	,34,	,2
868882.0,	,34,	,3
869004.0,	,34,	,3
869113.0,	,34,	,3
869228.0,	,34,	,3
869304.0,	,34,	,3
869405.0,	,34,	,3
869494.0,	,34,	,3
869595.0,	,34,	,3
869696.0,	,34,	,3
869794.0,	,34,	,3
869892.0,	,34,	,3
870005.0,	,34,	,3
870083.0,	,34,	,3
870176.0,	,34,	,3
870272.0,	,34,	,3
870406.0,	,34,	,3
870471.0,	,34,	,3
870596.0,	,34,	,3
870693.0,	,34,	,4
870805.0,	,34,	,4
870904.0,	,34,	,4
871005.0,	,34,	,4
871087.0,	,34,	,4
871203.0,	,34,	,4
871305.0,	,34,	,4
871401.0,	,34,	,4
871492.0,	,34,	,4
871595.0,	,34,	,4
871669.0,	,34,	,4
871777.0,	,34,	,4
871867.0,	,34,	,4
871998.0,	,34,	,4
872105.0,	,34,	,4
872204.0,	,34,	,4
872288.0,	,34,	,4
872427.0,	,34,	,5
872476.0,	,34,	,5
872580.0,	,34,	,5
872670.0,	,34,	,5
872797.0,	,34,	,5
872896.0,	,34,	,5
872995.0,	,34,	,5
873091.0,	,34,	,5
873228.0,	,34,	,5
873305.0,	,34,	,5
873405.0,	,34,	,5
873488.0,	,34,	,5
873604.0,	,34,	,5
873705.0,	,34,	,5
873805.0,	,34,	,5
873892.0,	,34,	,6
874001.0,	,34,	,6
874071.0,	,34,	,6
874175.0,	,34,	,6
874267.0,	,34,	,6
874397.0,	,34,	,6
874518.0,	,34,	,6
874601.0,	,34,	,6
874666.0,	,34,	,6
874824.0,	,34,	,6
874890.0,	,34,	,6
875005.0,	,34,	,6
875091.0,	,34,	,6
875185.0,	,34,	,6
875310.0,	,34,	,6
875391.0,	,34,	,7
875479.0,	,34,	,7
875607.0,	,34,	,7
875668.0,	,34,	,7
875771.0,	,34,	,7
875862.0,	,34,	,7
875970.0,	,34,	,7
876088.0,	,34,	,7
876164.0,	,34,	,7
876270.0,	,34,	,7
876360.0,	,34,	,7
876460.0,	,34,	,7
876559.0,	,34,	,7
876659.0,	,34,	,7
876771.0,	,34,	,8
876871.0,	,34,	,8
876969.0,	,34,	,8
877063.0,	,34,	,8
877191.0,	,34,	,8
877269.0,	,34,	,8
877369.0,	,34,	,8
877465.0,	,34,	,8
877573.0,	,34,	,8
877665.0,	,34,	,8
877798.0,	,34,	,8
877866.0,	,34,	,8
877999.0,	,34,	,8
878064.0,	,34,	,9
878167.0,	,34,	,9
878263.0,	,34,	,9
878370.0,	,34,	,9
878465.0,	,34,	,9
878572.0,	,34,	,9
878659.0,	,34,	,9
878785.0,	,34,	,9
878868.0,	,34,	,9
878970.0,	,34,	,9
879065.0,	,34,	,9
879179.0,	,34,	,9
879291.0,	,34,	,10
879398.0,	,34,	,10
879479.0,	,34,	,10
879613.0,	,34,	,10
879669.0,	,33,	,10
879763.0,	,33,	,9
879869.0,	,33,	,9
879965.0,	,33,	,9
880072.0,	,33,	,9
880164.0,	,33,	,9
880262.0,	,33,	,9
880368.0,	,33,	,9
880475.0,	,33,	,10
880572.0,	,33,	,10
880768.0,	,33,	,10
880891.0,	,33,	,10
880979.0,	,33,	,10
881089.0,	,33,	,10
881183.0,	,33,	,10
881278.0,	,33,	,10
881375.0,	,33,	,10
881468.0,	,33,	,10
881585.0,	,33,	,10
881689.0,	,33,	,10
881787.0,	,33,	,11
881910.0,	,33,	,11
882013.0,	,32,	,11
882088.0,	,32,	,10
882193.0,	,32,	,10
882313.0,	,32,	,10
882400.0,	,32,	,10
882465.0,	,32,	,10
882578.0,	,32,	,10
882664.0,	,32,	,10
882826.0,	,32,	,10
882924.0,	,32,	,11
883009.0,	,32,	,11
883091.0,	,32,	,11
883191.0,	,32,	,11
883325.0,	,32,	,11
883410.0,	,32,	,11
883494.0,	,32,	,11
883633.0,	,31,	,11
883719.0,	,31,	,10
883782.0,	,31,	,10
883876.0,	,31,	,10
883970.0,	,31,	,11
884075.0,	,31,	,11
884185.0,	,31,	,11
884288.0,	,31,	,11
884421.0,	,31,	,11
884473.0,	,30,	,11
884570.0,	,30,	,10
884665.0,	,30,	,10
884774.0,	,30,	,10
884871.0,	,30,	,10
884969.0,	,30,	,10
885065.0,	,30,	,11
885170.0,	,30,	,11
885269.0,	,30,	,11
885368.0,	,30,	,11
885462.0,	,30,	,11
885592.0,	,30,	,11
885694.0,	,30,	,11
885785.0,	,30,	,11
885892.0,	,30,	,11
886013.0,	,30,	,11
886075.0,	,29,	,11
886168.0,	,29,	,11
886267.0,	,29,	,11
886398.0,	,29,	,11
886486.0,	,29,	,11
886599.0,	,29,	,11
886679.0,	,29,	,11
886835.0,	,27,	,11
886878.0,	,27,	,9
886991.0,	,27,	,9
887077.0,	,27,	,9
887198.0,	,27,	,10
887285.0,	,27,	,10
887398.0,	,27,	,10
887479.0,	,27,	,10
887629.0,	,26,	,10
887711.0,	,26,	,9
887791.0,	,26,	,9
887883.0,	,26,	,9
887991.0,	,26,	,9
888086.0,	,26,	,9
888199.0,	,26,	,10
888279.0,	,26,	,10
888400.0,	,26,	,10
888473.0,	,25,	,10
888566.0,	,25,	,9
888669.0,	,25,	,9
888767.0,	,25,	,9
888871.0,	,25,	,9
888995.0,	,25,	,9
889075.0,	,25,	,9
889195.0,	,25,	,10
889373.0,	,24,	,10
889467.0,	,24,	,9
889585.0,	,24,	,9
889686.0,	,24,	,9
889810.0,	,24,	,9
889893.0,	,24,	,9
889987.0,	,24,	,9
890076.0,	,22,	,9
890164.0,	,22,	,7
890263.0,	,22,	,8
890390.0,	,22,	,8
890500.0,	,22,	,8
890589.0,	,22,	,8
890673.0,	,22,	,8
890833.0,	,21,	,8
890896.0,	,21,	,7
890995.0,	,21,	,7
891089.0,	,21,	,7
891196.0,	,21,	,8
891298.0,	,21,	,8
891395.0,	,21,	,8
891488.0,	,21,	,8
891584.0,	,21,	,8
891672.0,	,19,	,8
891776.0,	,19,	,6
891871.0,	,19,	,6
892009.0,	,19,	,6
892114.0,	,19,	,6
892202.0,	,19,	,7
892291.0,	,19,	,7
892413.0,	,18,	,7
892491.0,	,18,	,6
892601.0,	,18,	,6
892681.0,	,18,	,6
892796.0,	,18,	,6
892886.0,	,18,	,6
892991.0,	,18,	,6
893073.0,	,18,	,7
893179.0,	,18,	,7
893270.0,	,16,	,7
893372.0,	,16,	,5
893470.0,	,16,	,5
893603.0,	,16,	,5
893699.0,	,16,	,5
893792.0,	,16,	,5
893879.0,	,16,	,5
894014.0,	,15,	,5
894101.0,	,15,	,5
894206.0,	,15,	,5
894289.0,	,15,	,5
894390.0,	,15,	,5
894491.0,	,15,	,5
894591.0,	,15,	,5
894692.0,	,15,	,5
894813.0,	,13,	,5
894900.0,	,13,	,3
894999.0,	,13,	,4
895086.0,	,13,	,4
895202.0,	,13,	,4
895290.0,	,13,	,4
895406.0,	,13,	,4
895489.0,	,13,	,4
895585.0,	,13,	,4
895672.0,	,12,	,4
895775.0,	,12,	,3
895867.0,	,12,	,4
895993.0,	,12,	,4
896098.0,	,12,	,4
896201.0,	,12,	,4
896271.0,	,12,	,4
896398.0,	,12,	,4
896473.0,	,11,	,4
896581.0,	,11,	,3
896665.0,	,11,	,3
896790.0,	,11,	,4
896899.0,	,11,	,4
897000.0,	,11,	,4
897076.0,	,11,	,4
897196.0,	,11,	,4
897278.0,	,9,	,2
897394.0,	,9,	,2
897493.0,	,9,	,2
897599.0,	,9,	,2
897701.0,	,9,	,3
897795.0,	,9,	,3
897892.0,	,9,	,3
897998.0,	,9,	,3
898101.0,	,8,	,2
898195.0,	,8,	,2
898291.0,	,8,	,2
898399.0,	,8,	,2
898497.0,	,8,	,2
898599.0,	,8,	,3
898677.0,	,8,	,3
898774.0,	,8,	,3
898869.0,	,7,	,3
898970.0,	,7,	,2
899068.0,	,7,	,2
899199.0,	,7,	,2
899296.0,	,7,	,2
899402.0,	,7,	,2
899490.0,	,7,	,3
899623.0,	,7,	,3
899670.0,	,6,	,3
899781.0,	,6,	,2
899869.0,	,6,	,2
899995.0,	,6,	,2
900100.0,	,6,	,2
900193.0,	,6,	,2
900288.0,	,6,	,2
900413.0,	,6,	,3
900503.0,	,5,	,2
900598.0,	,5,	,2
900687.0,	,5,	,2
900801.0,	,5,	,2
900896.0,	,5,	,2
901001.0,	,5,	,2
901089.0,	,5,	,2
901197.0,	,5,	,2
901281.0,	,4,	,2
901389.0,	,4,	,2
901488.0,	,4,	,2
901602.0,	,4,	,2
901699.0,	,4,	,2
901798.0,	,4,	,2
901888.0,	,4,	,2
901995.0,	,4,	,2
902095.0,	,4,	,2
902195.0,	,4,	,3
902277.0,	,4,	,3
902378.0,	,4,	,3
902487.0,	,4,	,3
902596.0,	,4,	,3
902689.0,	,4,	,3
902797.0,	,4,	,3
902902.0,	,3,	,2
903001.0,	,3,	,2
903088.0,	,3,	,3
903199.0,	,3,	,3
903300.0,	,3,	,3
903394.0,	,3,	,3
903490.0,	,3,	,3
903598.0,	,3,	,3
903670.0,	,2,	,3
903781.0,	,2,	,2
903891.0,	,2,	,2
904002.0,	,2,	,2
904100.0,	,2,	,2
904188.0,	,2,	,2
904271.0,	,2,	,2
904384.0,	,2,	,2
904470.0,	,1,	,2
904572.0,	,1,	,1
904687.0,	,1,	,1
904790.0,	,1,	,2
904895.0,	,1,	,2
904997.0,	,1,	,2
905090.0,	,1,	,2
905207.0,	,1,	,2
905276.0,	,1,	,2
905380.0,	,1,	,2
905474.0,	,1,	,2
905580.0,	,1,	,2
905676.0,	,1,	,3
905810.0,	,1,	,3
905887.0,	,1,	,3
905999.0,	,1,	,3
906099.0,	,1,	,3
906192.0,	,1,	,3
906288.0,	,1,	,3
906398.0,	,1,	,3
906500.0,	,1,	,3
906598.0,	,1,	,4
906689.0,	,1,	,4
906805.0,	,1,	,4
906877.0,	,0,	,4
906973.0,	,0,	,3
907088.0,	,0,	,3
907199.0,	,0,	,3
907292.0,	,0,	,3
907402.0,	,0,	,3
907479.0,	,0,	,4
907577.0,	,0,	,4
907698.0,	,0,	,4
907795.0,	,0,	,4
907886.0,	,0,	,4
908000.0,	,0,	,4
908098.0,	,0,	,4
908198.0,	,0,	,4
908289.0,	,0,	,4
908398.0,	,0,	,5
908476.0,	,0,	,5
908605.0,	,0,	,5
908689.0,	,0,	,5
908808.0,	,0,	,5
908895.0,	,0,	,5
908995.0,	,0,	,5
909093.0,	,0,	,5
909192.0,	,0,	,5
909272.0,	,0,	,6
909377.0,	,0,	,6
909487.0,	,0,	,6
909596.0,	,0,	,6
909691.0,	,0,	,6
909796.0,	,0,	,6
909879.0,	,0,	,6
910029.0,	,0,	,6
910087.0,	,0,	,6
910182.0,	,0,	,7
910281.0,	,0,	,7
910369.0,	,0,	,7
910485.0,	,0,	,7
910587.0,	,0,	,7
910673.0,	,0,	,7
910773.0,	,0,	,7
910877.0,	,-1,	,7
910975.0,	,-1,	,6
911081.0,	,-1,	,7
911217.0,	,-1,	,7
911318.0,	,-1,	,7
911417.0,	,-1,	,7
911477.0,	,-1,	,7
911576.0,	,-1,	,7
911675.0,	,-1,	,7
911774.0,	,-1,	,7
911872.0,	,-1,	,7
911968.0,	,-1,	,8
912075.0,	,-1,	,8
912217.0,	,-1,	,8
912279.0,	,-1,	,8
912411.0,	,-1,	,8
912470.0,	,-1,	,8
912576.0,	,-1,	,8
912671.0,	,-1,	,8
912813.0,	,-1,	,8
912912.0,	,-1,	,9
912998.0,	,-1,	,9
913076.0,	,-1,	,9
913172.0,	,-1,	,9
913271.0,	,-1,	,9
913371.0,	,-1,	,9
913476.0,	,-1,	,9
913575.0,	,-1,	,9
913667.0,	,-1,	,9
913766.0,	,-1,	,10
913867.0,	,-1,	,10
913972.0,	,-1,	,10
914070.0,	,-2,	,10
914170.0,	,-2,	,9
914302.0,	,-2,	,9
914404.0,	,-2,	,9
914465.0,	,-2,	,9
914577.0,	,-2,	,9
914665.0,	,-2,	,9
914771.0,	,-2,	,10
914871.0,	,-2,	,10
914970.0,	,-2,	,10
915105.0,	,-2,	,10
915209.0,	,-2,	,10
915304.0,	,-2,	,10
915380.0,	,-2,	,10
915506.0,	,-2,	,10
915611.0,	,-3,	,10
915684.0,	,-3,	,10
915790.0,	,-3,	,10
915903.0,	,-3,	,10
916011.0,	,-3,	,10
916092.0,	,-3,	,10
916207.0,	,-3,	,10
916302.0,	,-3,	,10
916412.0,	,-4,	,10
916508.0,	,-4,	,9
916587.0,	,-4,	,9
916704.0,	,-4,	,10
916808.0,	,-4,	,10
916891.0,	,-4,	,10
916996.0,	,-4,	,10
917081.0,	,-4,	,10
917186.0,	,-4,	,10
917265.0,	,-4,	,10
917375.0,	,-4,	,10
917485.0,	,-4,	,10
917583.0,	,-4,	,11
917687.0,	,-4,	,11
917804.0,	,-4,	,11
917906.0,	,-4,	,11
917986.0,	,-4,	,11
918065.0,	,-5,	,11
918176.0,	,-5,	,10
918294.0,	,-5,	,10
918392.0,	,-5,	,10
918493.0,	,-5,	,10
918589.0,	,-5,	,11
918695.0,	,-5,	,11
918783.0,	,-5,	,11
918876.0,	,-6,	,11
918975.0,	,-6,	,10
919092.0,	,-6,	,10
919197.0,	,-6,	,10
919293.0,	,-6,	,10
919389.0,	,-6,	,10
919493.0,	,-6,	,10
919591.0,	,-6,	,11
919668.0,	,-7,	,11
919773.0,	,-7,	,10
919862.0,	,-7,	,10
919997.0,	,-7,	,10
920086.0,	,-7,	,10
920198.0,	,-7,	,10
920269.0,	,-7,	,10
920369.0,	,-7,	,10
920470.0,	,-8,	,10
920570.0,	,-8,	,10
920702.0,	,-8,	,10
920797.0,	,-8,	,10
920898.0,	,-8,	,10
920990.0,	,-8,	,10
921095.0,	,-8,	,10
921195.0,	,-8,	,10
921266.0,	,-9,	,10
921369.0,	,-9,	,9
921491.0,	,-9,	,9
921593.0,	,-9,	,10
921684.0,	,-9,	,10
921770.0,	,-9,	,10
921859.0,	,-9,	,10
921972.0,	,-9,	,10
922073.0,	,-10,	,10
922259.0,	,-10,	,9
922388.0,	,-10,	,9
922499.0,	,-10,	,9
922602.0,	,-10,	,9
922664.0,	,-10,	,9
922809.0,	,-10,	,10
922877.0,	,-11,	,10
922983.0,	,-11,	,9
923058.0,	,-11,	,9
923200.0,	,-11,	,9
923323.0,	,-11,	,9
923395.0,	,-11,	,9
923491.0,	,-11,	,9
923632.0,	,-13,	,9
923726.0,	,-13,	,7
923824.0,	,-13,	,7
923889.0,	,-13,	,8
924024.0,	,-13,	,8
924124.0,	,-13,	,8
924223.0,	,-13,	,8
924276.0,	,-13,	,8
924403.0,	,-13,	,8
924482.0,	,-14,	,8
924577.0,	,-14,	,7
924685.0,	,-14,	,7
924818.0,	,-14,	,7
924923.0,	,-14,	,7
924991.0,	,-14,	,8
925094.0,	,-14,	,8
925209.0,	,-14,	,8
925323.0,	,-15,	,7
925420.0,	,-15,	,7
925493.0,	,-15,	,7
925626.0,	,-15,	,7
925719.0,	,-15,	,7
925797.0,	,-15,	,7
925885.0,	,-15,	,7
926022.0,	,-17,	,7
926119.0,	,-17,	,6
926212.0,	,-17,	,6
926296.0,	,-17,	,6
926407.0,	,-17,	,6
926492.0,	,-17,	,6
926597.0,	,-17,	,6
926692.0,	,-17,	,6
926806.0,	,-17,	,6
926877.0,	,-18,	,6
926981.0,	,-18,	,5
927072.0,	,-18,	,5
927201.0,	,-18,	,5
927305.0,	,-18,	,6
927402.0,	,-18,	,6
927495.0,	,-18,	,6
927602.0,	,-18,	,6
927703.0,	,-20,	,4
927802.0,	,-20,	,4
927896.0,	,-20,	,4
928007.0,	,-20,	,4
928109.0,	,-20,	,4
928208.0,	,-20,	,4
928284.0,	,-20,	,4
928407.0,	,-20,	,4
928484.0,	,-21,	,4
928601.0,	,-21,	,4
928694.0,	,-21,	,4
928802.0,	,-21,	,4
928909.0,	,-21,	,4
929002.0,	,-21,	,4
929096.0,	,-21,	,4
929210.0,	,-21,	,4
929294.0,	,-23,	,2
929394.0,	,-23,	,2
929486.0,	,-23,	,2
929608.0,	,-23,	,2
929702.0,	,-23,	,3
929799.0,	,-23,	,3
929896.0,	,-23,	,3
930007.0,	,-23,	,3
930112.0,	,-24,	,2
930211.0,	,-24,	,2
930285.0,	,-24,	,2
930408.0,	,-24,	,2
930505.0,	,-24,	,2
930610.0,	,-24,	,2
930704.0,	,-24,	,2
930796.0,	,-24,	,2
930883.0,	,-25,	,1
930995.0,	,-25,	,2
931097.0,	,-25,	,2
931203.0,	,-25,	,2
931308.0,	,-25,	,2
931406.0,	,-25,	,2
931496.0,	,-25,	,2
931600.0,	,-25,	,2
931708.0,	,-26,	,1
931805.0,	,-26,	,1
931897.0,	,-26,	,1
932007.0,	,-26,	,1
932106.0,	,-26,	,1
932202.0,	,-26,	,1
932289.0,	,-26,	,1
932407.0,	,-26,	,2
932510.0,	,-28,	,0
932601.0,	,-28,	,0
932702.0,	,-28,	,0
932810.0,	,-28,	,0
932911.0,	,-28,	,0
933006.0,	,-28,	,0
933093.0,	,-28,	,0
933184.0,	,-28,	,0
933301.0,	,-29,	,-1
933397.0,	,-29,	,-1
933497.0,	,-29,	,-1
933612.0,	,-29,	,-1
933710.0,	,-29,	,-1
933802.0,	,-29,	,-1
933887.0,	,-29,	,0
934005.0,	,-29,	,0
934104.0,	,-29,	,0
934203.0,	,-29,	,0
934298.0,	,-29,	,0
934399.0,	,-29,	,0
934502.0,	,-29,	,0
934604.0,	,-29,	,0
934697.0,	,-29,	,0
934807.0,	,-29,	,0
934906.0,	,-30,	,-1
935005.0,	,-30,	,-1
935096.0,	,-30,	,-1
935212.0,	,-30,	,-1
935302.0,	,-30,	,-1
935401.0,	,-30,	,0
935496.0,	,-30,	,0
935599.0,	,-30,	,0
935700.0,	,-31,	,-1
935796.0,	,-31,	,-1
935893.0,	,-31,	,-1
936004.0,	,-31,	,-1
936106.0,	,-31,	,-1
936206.0,	,-31,	,-1
936284.0,	,-31,	,-1
936384.0,	,-31,	,-1
936479.0,	,-32,	,-1
936582.0,	,-32,	,-2
936672.0,	,-32,	,-2
936782.0,	,-32,	,-2
936881.0,	,-32,	,-2
936979.0,	,-32,	,-2
937080.0,	,-32,	,-1
937184.0,	,-32,	,-1
937287.0,	,-33,	,-1
937388.0,	,-33,	,-2
937483.0,	,-33,	,-2
937577.0,	,-33,	,-2
937694.0,	,-33,	,-2
937811.0,	,-33,	,-2
937893.0,	,-33,	,-2
937998.0,	,-33,	,-2
938105.0,	,-33,	,-2
938209.0,	,-33,	,-2
938296.0,	,-33,	,-2
938405.0,	,-33,	,-2
938505.0,	,-33,	,-2
938602.0,	,-33,	,-2
938696.0,	,-33,	,-2
938802.0,	,-33,	,-2
938901.0,	,-34,	,-2
939000.0,	,-34,	,-2
939095.0,	,-34,	,-2
939202.0,	,-34,	,-2
939299.0,	,-34,	,-2
939403.0,	,-34,	,-2
939496.0,	,-34,	,-2
939607.0,	,-34,	,-2
939697.0,	,-34,	,-2
939803.0,	,-34,	,-2
939896.0,	,-34,	,-2
940006.0,	,-34,	,-2
940109.0,	,-34,	,-2
940203.0,	,-34,	,-2
940293.0,	,-34,	,-2
940400.0,	,-34,	,-2
940511.0,	,-35,	,-3
940609.0,	,-35,	,-3
940692.0,	,-35,	,-3
940809.0,	,-35,	,-3
940903.0,	,-35,	,-3
941003.0,	,-35,	,-2
941096.0,	,-35,	,-2
941210.0,	,-35,	,-2
941311.0,	,-35,	,-2
941405.0,	,-35,	,-2
941496.0,	,-35,	,-2
941600.0,	,-35,	,-2
941703.0,	,-35,	,-2
941785.0,	,-35,	,-2
941883.0,	,-35,	,-2
941984.0,	,-35,	,-2
942087.0,	,-35,	,-2
942189.0,	,-35,	,-2
942296.0,	,-35,	,-2
942393.0,	,-35,	,-2
942502.0,	,-35,	,-2
942601.0,	,-35,	,-2
942683.0,	,-35,	,-2
942797.0,	,-35,	,-2
942908.0,	,-35,	,-2
943011.0,	,-35,	,-2
943098.0,	,-35,	,-2
943205.0,	,-35,	,-2
943305.0,	,-35,	,-2
943399.0,	,-35,	,-1
943498.0,	,-35,	,-1
943597.0,	,-35,	,-1
943706.0,	,-35,	,-1
943793.0,	,-35,	,-1
943891.0,	,-35,	,-1
944004.0,	,-35,	,-1
944104.0,	,-35,	,-1
944203.0,	,-35,	,-1
944288.0,	,-35,	,-1
944382.0,	,-35,	,-1
944490.0,	,-35,	,-1
944586.0,	,-35,	,-1
944683.0,	,-35,	,-1
944782.0,	,-35,	,-1
944882.0,	,-35,	,-1
944987.0,	,-35,	,-1
945086.0,	,-35,	,-1
945188.0,	,-35,	,-1
945287.0,	,-35,	,-1
945391.0,	,-35,	,-1
945496.0,	,-35,	,-1
945603.0,	,-35,	,-1
945704.0,	,-35,	,-1
945806.0,	,-35,	,-1
945895.0,	,-35,	,-1
945998.0,	,-35,	,-1
946082.0,	,-35,	,-1
946190.0,	,-35,	,-1
946296.0,	,-35,	,-1
946403.0,	,-35,	,-1
946503.0,	,-35,	,0
946604.0,	,-35,	,0
946694.0,	,-35,	,0
946798.0,	,-35,	,0
946878.0,	,-35,	,0
946991.0,	,-35,	,0
947067.0,	,-35,	,0
947195.0,	,-35,	,0
947300.0,	,-35,	,0
947404.0,	,-35,	,0
947493.0,	,-35,	,0
947600.0,	,-35,	,0
947700.0,	,-35,	,0
947799.0,	,-35,	,0
947891.0,	,-35,	,0
948000.0,	,-35,	,0
948100.0,	,-35,	,0
948204.0,	,-35,	,0
948295.0,	,-35,	,0
948399.0,	,-35,	,0
948499.0,	,-35,	,0
948608.0,	,-35,	,0
948695.0,	,-35,	,0
948802.0,	,-35,	,0
948895.0,	,-35,	,0
949003.0,	,-35,	,0
949097.0,	,-35,	,0
949199.0,	,-35,	,0
949287.0,	,-35,	,0
949370.0,	,-35,	,0
949489.0,	,-35,	,0
949605.0,	,-35,	,0
949703.0,	,-35,	,0
949801.0,	,-35,	,0
949895.0,	,-35,	,0
949998.0,	,-35,	,0
950103.0,	,-35,	,0
950203.0,	,-35,	,0
950297.0,	,-35,	,0
950407.0,	,-35,	,0
950496.0,	,-35,	,0
950607.0,	,-35,	,0
950701.0,	,-35,	,0
950801.0,	,-35,	,0
950896.0,	,-35,	,0
951009.0,	,-35,	,0
951099.0,	,-35,	,0
951209.0,	,-35,	,0
951309.0,	,-35,	,0
951409.0,	,-35,	,0
951495.0,	,-35,	,0
951600.0,	,-35,	,0
951677.0,	,-35,	,0
951785.0,	,-35,	,0
951870.0,	,-35,	,0
951996.0,	,-35,	,0
952109.0,	,-35,	,0
952209.0,	,-35,	,0
952296.0,	,-35,	,0
952401.0,	,-35,	,0
952478.0,	,-35,	,0
952584.0,	,-35,	,0
952667.0,	,-35,	,0
952801.0,	,-35,	,0
952908.0,	,-35,	,0
953002.0,	,-35,	,0
953092.0,	,-35,	,0
953197.0,	,-35,	,0
953287.0,	,-35,	,0
953372.0,	,-35,	,0
953480.0,	,-35,	,0
953586.0,	,-35,	,0
953670.0,	,-35,	,0
953783.0,	,-35,	,0
953867.0,	,-35,	,0
953995.0,	,-35,	,1
954110.0,	,-35,	,0
954192.0,	,-35,	,0
954292.0,	,-35,	,0
954404.0,	,-35,	,0
954506.0,	,-35,	,0
954605.0,	,-35,	,0
954695.0,	,-35,	,0
954799.0,	,-35,	,0
954871.0,	,-35,	,0
954976.0,	,-35,	,0
955066.0,	,-35,	,0
955183.0,	,-35,	,0
955265.0,	,-35,	,0
955376.0,	,-35,	,0
955464.0,	,-35,	,0
955576.0,	,-35,	,0
955680.0,	,-35,	,0
955771.0,	,-35,	,0
955867.0,	,-35,	,0
955994.0,	,-35,	,0
956096.0,	,-35,	,0
956207.0,	,-35,	,0
956291.0,	,-35,	,0
956400.0,	,-35,	,0
956478.0,	,-35,	,0
956570.0,	,-35,	,0
956688.0,	,-35,	,0
956808.0,	,-35,	,0
956892.0,	,-35,	,0
957004.0,	,-35,	,0
957095.0,	,-35,	,0
957184.0,	,-35,	,0
957279.0,	,-35,	,0
957367.0,	,-35,	,0
957491.0,	,-35,	,0
957609.0,	,-35,	,0
957682.0,	,-35,	,0
957772.0,	,-35,	,0
957882.0,	,-35,	,0
957987.0,	,-35,	,0
958083.0,	,-35,	,0
958164.0,	,-35,	,0
958274.0,	,-35,	,0
958396.0,	,-35,	,0
958494.0,	,-35,	,0
958597.0,	,-35,	,0
958686.0,	,-35,	,0
958784.0,	,-35,	,0
958882.0,	,-35,	,0
958964.0,	,-35,	,0
959082.0,	,-35,	,0
959209.0,	,-35,	,0
959295.0,	,-35,	,0
959422.0,	,-35,	,0
959493.0,	,-35,	,0
959577.0,	,-35,	,0
959684.0,	,-35,	,0
959763.0,	,-35,	,0
959884.0,	,-35,	,0
959982.0,	,-35,	,0
960072.0,	,-35,	,0
960188.0,	,-35,	,0
960289.0,	,-35,	,0
960381.0,	,-35,	,0
960475.0,	,-35,	,0
960609.0,	,-35,	,0
