Time,	,Position,	,AnalogVolt,	,Error
5.8953909375,	,-28,	,0.25565163641340627,	,-4
5.8953909375,	,-28,	,0.25565163641340627,	,-4
5.8953909375,	,-28,	,0.25565163641340627,	,-4
5.8953909375,	,-28,	,0.1479316998313664,	,-5
5.8953909375,	,-28,	,0.1479316998313664,	,-5
5.903386875,	,-28,	,0.1479316998313664,	,-5
5.903386875,	,-28,	,0.1479316998313664,	,-5
5.903386875,	,-28,	,0.1479316998313664,	,-5
5.903386875,	,-28,	,0.1479316998313664,	,-5
5.903386875,	,-28,	,0.1479316998313664,	,-6
5.903386875,	,-28,	,0.1479316998313664,	,-6
5.903386875,	,-28,	,0.1479316998313664,	,-6
5.903386875,	,-28,	,0.1479316998313664,	,-6
5.9112509375,	,-28,	,0.1479316998313664,	,-6
5.9112509375,	,-28,	,0.06284900505587426,	,-6
5.9112509375,	,-28,	,0.06284900505587426,	,-7
5.9112509375,	,-28,	,0.06284900505587426,	,-7
5.9112509375,	,-28,	,0.06284900505587426,	,-7
5.9112509375,	,-28,	,0.06284900505587426,	,-7
5.9112509375,	,-28,	,0.06284900505587426,	,-7
5.9112509375,	,-28,	,0.06284900505587426,	,-8
5.9192228125,	,-28,	,0.06284900505587426,	,-8
5.9192228125,	,-28,	,0.06284900505587426,	,-8
5.9192228125,	,-28,	,0.06284900505587426,	,-8
5.9192228125,	,-28,	,0.06284900505587426,	,-8
5.9192228125,	,-28,	,0.1646051682678807,	,-8
5.9192228125,	,-28,	,0.1646051682678807,	,-9
5.9192228125,	,-28,	,0.1646051682678807,	,-9
5.9192228125,	,-28,	,0.1646051682678807,	,-9
5.9273428125,	,-28,	,0.1646051682678807,	,-9
5.9273428125,	,-28,	,0.1646051682678807,	,-9
5.9273428125,	,-28,	,0.1646051682678807,	,-10
5.9273428125,	,-28,	,0.1646051682678807,	,-10
5.9273428125,	,-28,	,0.1646051682678807,	,-10
5.9273428125,	,-28,	,0.1646051682678807,	,-10
5.9273428125,	,-28,	,0.19370839597358525,	,-10
5.9273428125,	,-28,	,0.19370839597358525,	,-11
5.935261875,	,-28,	,0.19370839597358525,	,-11
5.935261875,	,-28,	,0.19370839597358525,	,-11
5.935261875,	,-28,	,0.19370839597358525,	,-11
5.935261875,	,-28,	,0.19370839597358525,	,-11
5.935261875,	,-28,	,0.19370839597358525,	,-12
5.935261875,	,-28,	,0.19370839597358525,	,-12
5.935261875,	,-28,	,0.19370839597358525,	,-12
5.935261875,	,-28,	,0.19370839597358525,	,-12
5.9432740625,	,-28,	,0.20483300677266508,	,-12
5.9432740625,	,-28,	,0.20483300677266508,	,-13
5.9432740625,	,-28,	,0.20483300677266508,	,-13
5.9432740625,	,-28,	,0.20483300677266508,	,-13
5.9432740625,	,-28,	,0.20483300677266508,	,-13
5.9432740625,	,-28,	,0.20483300677266508,	,-13
5.9432740625,	,-28,	,0.20483300677266508,	,-14
5.9432740625,	,-28,	,0.20483300677266508,	,-14
5.95127,	,-28,	,0.20483300677266508,	,-14
5.95127,	,-28,	,0.20483300677266508,	,-14
5.95127,	,-28,	,0.20483300677266508,	,-14
5.95127,	,-28,	,0.2945678675730575,	,-15
5.95127,	,-28,	,0.2945678675730575,	,-15
5.95127,	,-28,	,0.2945678675730575,	,-15
5.95127,	,-28,	,0.2945678675730575,	,-15
5.95127,	,-28,	,0.2945678675730575,	,-15
5.959383125,	,-28,	,0.2945678675730575,	,-16
5.959383125,	,-28,	,0.2945678675730575,	,-16
5.959383125,	,-28,	,0.2945678675730575,	,-16
5.959383125,	,-28,	,0.2945678675730575,	,-16
5.959383125,	,-28,	,0.2945678675730575,	,-17
5.959383125,	,-28,	,0.2333009475414428,	,-17
5.959383125,	,-28,	,0.2333009475414428,	,-17
5.959383125,	,-28,	,0.2333009475414428,	,-17
5.967385,	,-28,	,0.2333009475414428,	,-17
5.967385,	,-28,	,0.2333009475414428,	,-18
5.967385,	,-28,	,0.2333009475414428,	,-18
5.967385,	,-28,	,0.2333009475414428,	,-18
5.967385,	,-28,	,0.2333009475414428,	,-18
5.967385,	,-28,	,0.2333009475414428,	,-18
5.967385,	,-28,	,0.2333009475414428,	,-19
5.967385,	,-28,	,0.24515863658561526,	,-19
5.9752659375,	,-28,	,0.24515863658561526,	,-19
5.9752659375,	,-28,	,0.24515863658561526,	,-19
5.9752659375,	,-28,	,0.24515863658561526,	,-20
5.9752659375,	,-28,	,0.24515863658561526,	,-20
5.9752659375,	,-28,	,0.24515863658561526,	,-20
5.9752659375,	,-28,	,0.24515863658561526,	,-20
5.9752659375,	,-28,	,0.24515863658561526,	,-20
5.9752659375,	,-28,	,0.24515863658561526,	,-21
5.9832640625,	,-28,	,0.24515863658561526,	,-21
5.9832640625,	,-28,	,0.24515863658561526,	,-21
5.9832640625,	,-28,	,0.2393810676515455,	,-21
5.9832640625,	,-28,	,0.2393810676515455,	,-22
5.9832640625,	,-28,	,0.2393810676515455,	,-22
5.9832640625,	,-28,	,0.2393810676515455,	,-22
5.9832640625,	,-28,	,0.2393810676515455,	,-22
5.9832640625,	,-28,	,0.2393810676515455,	,-22
5.9913171875,	,-28,	,0.2393810676515455,	,-23
5.9913171875,	,-28,	,0.2393810676515455,	,-23
5.9913171875,	,-28,	,0.2393810676515455,	,-23
5.9913171875,	,-28,	,0.2393810676515455,	,-23
5.9913171875,	,-28,	,0.2393810676515455,	,-24
5.9913171875,	,-28,	,0.3479461251169972,	,-24
5.9913171875,	,-28,	,0.3479461251169972,	,-24
5.9913171875,	,-28,	,0.3479461251169972,	,-24
5.999276875,	,-28,	,0.3479461251169972,	,-24
5.999276875,	,-28,	,0.3479461251169972,	,-25
5.999276875,	,-28,	,0.3479461251169972,	,-25
5.999276875,	,-28,	,0.3479461251169972,	,-25
5.999276875,	,-28,	,0.3479461251169972,	,-25
5.999276875,	,-28,	,0.3479461251169972,	,-26
5.999276875,	,-28,	,0.3479461251169972,	,-26
5.999276875,	,-28,	,0.3479461251169972,	,-26
6.0072559375,	,-28,	,0.2698800729692335,	,-26
6.0072559375,	,-28,	,0.2698800729692335,	,-26
6.0072559375,	,-28,	,0.2698800729692335,	,-27
6.0072559375,	,-28,	,0.2698800729692335,	,-27
6.0072559375,	,-28,	,0.2698800729692335,	,-27
6.0072559375,	,-28,	,0.2698800729692335,	,-27
6.0072559375,	,-28,	,0.2698800729692335,	,-28
6.0072559375,	,-28,	,0.2698800729692335,	,-28
6.0072559375,	,-28,	,0.2698800729692335,	,-28
6.0152659375,	,-28,	,0.2698800729692335,	,-28
6.0152659375,	,-28,	,0.2698800729692335,	,-28
6.0152659375,	,-28,	,0.2829440154282201,	,-28
6.0152659375,	,-28,	,0.2829440154282201,	,-28
6.0152659375,	,-28,	,0.2829440154282201,	,-28
6.0152659375,	,-28,	,0.2829440154282201,	,-28
6.0152659375,	,-28,	,0.2829440154282201,	,-29
6.0234028125,	,-28,	,0.2829440154282201,	,-29
6.0234028125,	,-28,	,0.2829440154282201,	,-29
6.0234028125,	,-28,	,0.2829440154282201,	,-29
6.0234028125,	,-28,	,0.2829440154282201,	,-30
6.0234028125,	,-28,	,0.2829440154282201,	,-30
6.0234028125,	,-28,	,0.2829440154282201,	,-30
6.0234028125,	,-28,	,0.2962591861665601,	,-30
6.0234028125,	,-28,	,0.2962591861665601,	,-30
6.031371875,	,-27,	,0.2962591861665601,	,-31
6.031371875,	,-27,	,0.2962591861665601,	,-30
6.031371875,	,-27,	,0.2962591861665601,	,-30
6.031371875,	,-27,	,0.2962591861665601,	,-30
6.031371875,	,-27,	,0.2962591861665601,	,-31
6.031371875,	,-27,	,0.2962591861665601,	,-31
6.031371875,	,-27,	,0.2962591861665601,	,-31
6.031371875,	,-27,	,0.2962591861665601,	,-31
6.0392909375,	,-27,	,0.2962591861665601,	,-31
6.0392909375,	,-27,	,0.30974762756002794,	,-32
6.0392909375,	,-27,	,0.30974762756002794,	,-32
6.0392909375,	,-27,	,0.30974762756002794,	,-32
6.0392909375,	,-27,	,0.30974762756002794,	,-32
6.0392909375,	,-27,	,0.30974762756002794,	,-33
6.0392909375,	,-27,	,0.30974762756002794,	,-33
6.0392909375,	,-27,	,0.30974762756002794,	,-33
6.047313125,	,-27,	,0.30974762756002794,	,-33
6.047313125,	,-27,	,0.30974762756002794,	,-33
6.047313125,	,-27,	,0.30974762756002794,	,-34
6.047313125,	,-27,	,0.30974762756002794,	,-34
6.047313125,	,-27,	,0.30867361970233165,	,-34
6.047313125,	,-27,	,0.30867361970233165,	,-34
6.047313125,	,-27,	,0.30867361970233165,	,-35
6.055306875,	,-26,	,0.30867361970233165,	,-35
6.055306875,	,-26,	,0.30867361970233165,	,-34
6.055306875,	,-26,	,0.30867361970233165,	,-34
6.055306875,	,-26,	,0.30867361970233165,	,-34
6.055306875,	,-26,	,0.30867361970233165,	,-35
6.055306875,	,-26,	,0.30867361970233165,	,-35
6.055306875,	,-26,	,0.30867361970233165,	,-35
6.055306875,	,-26,	,0.30867361970233165,	,-35
6.063283125,	,-25,	,0.3377876265682066,	,-36
6.063283125,	,-25,	,0.3377876265682066,	,-35
6.063283125,	,-25,	,0.3377876265682066,	,-35
6.063283125,	,-25,	,0.3377876265682066,	,-35
6.063283125,	,-25,	,0.3377876265682066,	,-35
6.063283125,	,-25,	,0.3377876265682066,	,-36
6.063283125,	,-25,	,0.3377876265682066,	,-36
6.063283125,	,-25,	,0.3377876265682066,	,-36
6.07129,	,-25,	,0.3377876265682066,	,-36
6.07129,	,-25,	,0.3377876265682066,	,-36
6.07129,	,-25,	,0.2646475217667906,	,-37
6.07129,	,-25,	,0.2646475217667906,	,-37
6.07129,	,-25,	,0.2646475217667906,	,-37
6.07129,	,-25,	,0.2646475217667906,	,-37
6.07129,	,-25,	,0.2646475217667906,	,-38
6.07129,	,-25,	,0.2646475217667906,	,-38
6.07935,	,-24,	,0.2646475217667906,	,-38
6.07935,	,-24,	,0.2646475217667906,	,-37
6.07935,	,-24,	,0.2646475217667906,	,-37
6.07935,	,-24,	,0.2646475217667906,	,-38
6.07935,	,-24,	,0.2646475217667906,	,-38
6.07935,	,-24,	,0.2647736584633765,	,-38
6.07935,	,-24,	,0.2647736584633765,	,-38
6.07935,	,-24,	,0.2647736584633765,	,-38
6.0872859375,	,-23,	,0.2647736584633765,	,-39
6.0872859375,	,-23,	,0.2647736584633765,	,-38
6.0872859375,	,-23,	,0.2647736584633765,	,-38
6.0872859375,	,-23,	,0.2647736584633765,	,-38
6.0872859375,	,-23,	,0.2647736584633765,	,-38
6.0872859375,	,-23,	,0.2647736584633765,	,-39
6.0872859375,	,-23,	,0.2647736584633765,	,-39
6.0872859375,	,-23,	,0.28273905127964777,	,-39
6.095265,	,-22,	,0.28273905127964777,	,-39
6.095265,	,-22,	,0.28273905127964777,	,-38
6.095265,	,-22,	,0.28273905127964777,	,-39
6.095265,	,-22,	,0.28273905127964777,	,-39
6.095265,	,-22,	,0.28273905127964777,	,-39
6.095265,	,-22,	,0.28273905127964777,	,-39
6.095265,	,-22,	,0.28273905127964777,	,-39
6.095265,	,-22,	,0.28273905127964777,	,-40
6.1033040625,	,-21,	,0.28273905127964777,	,-40
6.1033040625,	,-21,	,0.28273905127964777,	,-39
6.1033040625,	,-21,	,0.18703808784484863,	,-39
6.1033040625,	,-21,	,0.18703808784484863,	,-39
6.1033040625,	,-21,	,0.18703808784484863,	,-40
6.1033040625,	,-21,	,0.18703808784484863,	,-40
6.1033040625,	,-21,	,0.18703808784484863,	,-40
6.1033040625,	,-21,	,0.18703808784484863,	,-40
6.1112940625,	,-20,	,0.18703808784484863,	,-40
6.1112940625,	,-20,	,0.18703808784484863,	,-40
6.1112940625,	,-20,	,0.18703808784484863,	,-40
6.1112940625,	,-20,	,0.18703808784484863,	,-40
6.1112940625,	,-20,	,0.18703808784484863,	,-40
6.1112940625,	,-20,	,0.2873384495211394,	,-40
6.1112940625,	,-20,	,0.2873384495211394,	,-40
6.1112940625,	,-20,	,0.2873384495211394,	,-41
6.119343125,	,-19,	,0.2873384495211394,	,-41
6.119343125,	,-19,	,0.2873384495211394,	,-40
6.119343125,	,-19,	,0.2873384495211394,	,-40
6.119343125,	,-19,	,0.2873384495211394,	,-40
6.119343125,	,-19,	,0.2873384495211394,	,-41
6.119343125,	,-19,	,0.2873384495211394,	,-41
6.119343125,	,-19,	,0.2873384495211394,	,-41
6.119343125,	,-19,	,0.2873384495211394,	,-41
6.12731875,	,-18,	,0.296850776947598,	,-41
6.12731875,	,-18,	,0.296850776947598,	,-40
6.12731875,	,-18,	,0.296850776947598,	,-41
6.12731875,	,-18,	,0.296850776947598,	,-41
6.12731875,	,-18,	,0.296850776947598,	,-41
6.12731875,	,-18,	,0.296850776947598,	,-41
6.12731875,	,-18,	,0.296850776947598,	,-41
6.12731875,	,-18,	,0.296850776947598,	,-41
6.13536875,	,-16,	,0.296850776947598,	,-42
6.13536875,	,-16,	,0.296850776947598,	,-40
6.13536875,	,-16,	,0.296850776947598,	,-40
6.13536875,	,-16,	,0.11443908771687326,	,-40
6.13536875,	,-16,	,0.11443908771687326,	,-40
6.13536875,	,-16,	,0.11443908771687326,	,-40
6.13536875,	,-16,	,0.11443908771687326,	,-41
6.13536875,	,-16,	,0.11443908771687326,	,-41
6.14331375,	,-15,	,0.11443908771687326,	,-41
6.14331375,	,-15,	,0.11443908771687326,	,-40
6.14331375,	,-15,	,0.11443908771687326,	,-40
6.14331375,	,-15,	,0.11443908771687326,	,-40
6.14331375,	,-15,	,0.11443908771687326,	,-41
6.14331375,	,-15,	,0.11443908771687326,	,-41
6.14331375,	,-15,	,0.3057667189182864,	,-41
6.14331375,	,-15,	,0.3057667189182864,	,-41
6.1512840625,	,-13,	,0.3057667189182864,	,-41
6.1512840625,	,-13,	,0.3057667189182864,	,-39
6.1512840625,	,-13,	,0.3057667189182864,	,-40
6.1512840625,	,-13,	,0.3057667189182864,	,-40
6.1512840625,	,-13,	,0.3057667189182864,	,-40
6.1512840625,	,-13,	,0.3057667189182864,	,-40
6.1512840625,	,-13,	,0.3057667189182864,	,-40
6.1512840625,	,-13,	,0.3057667189182864,	,-40
6.1593159375,	,-11,	,0.3057667189182864,	,-40
6.1593159375,	,-11,	,0.027313214376772588,	,-39
6.1593159375,	,-11,	,0.027313214376772588,	,-39
6.1593159375,	,-11,	,0.027313214376772588,	,-39
6.1593159375,	,-11,	,0.027313214376772588,	,-39
6.1593159375,	,-11,	,0.027313214376772588,	,-39
6.1593159375,	,-11,	,0.027313214376772588,	,-39
6.1593159375,	,-11,	,0.027313214376772588,	,-39
6.1673109375,	,-10,	,0.027313214376772588,	,-39
6.1673109375,	,-10,	,0.027313214376772588,	,-39
6.1673109375,	,-10,	,0.027313214376772588,	,-39
6.1673109375,	,-10,	,0.21305120944976808,	,-39
6.1673109375,	,-10,	,0.21305120944976808,	,-39
6.1673109375,	,-10,	,0.21305120944976808,	,-39
6.1673109375,	,-10,	,0.21305120944976808,	,-39
6.1673109375,	,-10,	,0.21305120944976808,	,-39
6.1752959375,	,-8,	,0.21305120944976808,	,-40
6.1752959375,	,-8,	,0.21305120944976808,	,-38
6.1752959375,	,-8,	,0.21305120944976808,	,-38
6.1752959375,	,-8,	,0.21305120944976808,	,-38
6.1752959375,	,-8,	,0.21305120944976808,	,-38
6.1752959375,	,-8,	,0.21305120944976808,	,-38
6.1752959375,	,-8,	,0.12126985709622533,	,-38
6.1752959375,	,-8,	,0.12126985709622533,	,-38
6.1833178125,	,-6,	,0.12126985709622533,	,-38
6.1833178125,	,-6,	,0.12126985709622533,	,-37
6.1833178125,	,-6,	,0.12126985709622533,	,-37
6.1833178125,	,-6,	,0.12126985709622533,	,-37
6.1833178125,	,-6,	,0.12126985709622533,	,-37
6.1833178125,	,-6,	,0.12126985709622533,	,-37
6.1833178125,	,-6,	,0.12126985709622533,	,-37
6.1833178125,	,-6,	,0.12126985709622533,	,-37
6.1913090625,	,-4,	,0.1109312867594429,	,-37
6.1913090625,	,-4,	,0.1109312867594429,	,-35
6.1913090625,	,-4,	,0.1109312867594429,	,-36
6.1913090625,	,-4,	,0.1109312867594429,	,-36
6.1913090625,	,-4,	,0.1109312867594429,	,-36
6.1913090625,	,-4,	,0.1109312867594429,	,-36
6.1913090625,	,-4,	,0.1109312867594429,	,-36
6.1913090625,	,-4,	,0.1109312867594429,	,-36
6.1992390625,	,-2,	,0.1109312867594429,	,-36
6.1992390625,	,-2,	,0.1109312867594429,	,-34
6.1992390625,	,-2,	,0.1109312867594429,	,-34
6.1992390625,	,-2,	,-0.07303636871892308,	,-34
6.1992390625,	,-2,	,-0.07303636871892308,	,-35
6.1992390625,	,-2,	,-0.07303636871892308,	,-35
6.1992390625,	,-2,	,-0.07303636871892308,	,-35
6.1992390625,	,-2,	,-0.07303636871892308,	,-35
6.2072909375,	,0,	,-0.07303636871892308,	,-35
6.2072909375,	,0,	,-0.07303636871892308,	,-33
6.2072909375,	,0,	,-0.07303636871892308,	,-33
6.2072909375,	,0,	,-0.07303636871892308,	,-33
6.2072909375,	,0,	,-0.07303636871892308,	,-33
6.2072909375,	,0,	,-0.07303636871892308,	,-33
6.2072909375,	,0,	,0.10739974303714922,	,-33
6.2072909375,	,0,	,0.10739974303714922,	,-33
6.21526875,	,2,	,0.10739974303714922,	,-34
6.21526875,	,2,	,0.10739974303714922,	,-32
6.21526875,	,2,	,0.10739974303714922,	,-32
6.21526875,	,2,	,0.10739974303714922,	,-32
6.21526875,	,2,	,0.10739974303714922,	,-32
6.21526875,	,2,	,0.10739974303714922,	,-32
6.21526875,	,2,	,0.10739974303714922,	,-32
6.21526875,	,2,	,0.10739974303714922,	,-32
6.223261875,	,4,	,0.10739974303714922,	,-32
6.223261875,	,4,	,-0.08625536582906082,	,-30
6.223261875,	,4,	,-0.08625536582906082,	,-30
6.223261875,	,4,	,-0.08625536582906082,	,-30
6.223261875,	,4,	,-0.08625536582906082,	,-30
6.223261875,	,4,	,-0.08625536582906082,	,-30
6.223261875,	,4,	,-0.08625536582906082,	,-30
6.223261875,	,4,	,-0.08625536582906082,	,-30
6.2312859375,	,5,	,-0.08625536582906082,	,-31
6.2312859375,	,5,	,-0.08625536582906082,	,-30
6.2312859375,	,5,	,-0.08625536582906082,	,-30
6.2312859375,	,5,	,0.18959841728210447,	,-30
6.2312859375,	,5,	,0.18959841728210447,	,-30
6.2312859375,	,5,	,0.18959841728210447,	,-30
6.2312859375,	,5,	,0.18959841728210447,	,-30
6.2312859375,	,5,	,0.18959841728210447,	,-30
6.2392940625,	,7,	,0.18959841728210447,	,-30
6.2392940625,	,7,	,0.18959841728210447,	,-28
6.2392940625,	,7,	,0.18959841728210447,	,-28
6.2392940625,	,7,	,0.18959841728210447,	,-28
6.2392940625,	,7,	,0.18959841728210447,	,-28
6.2392940625,	,7,	,-0.01737960007928349,	,-28
6.2392940625,	,7,	,-0.01737960007928349,	,-28
6.2392940625,	,7,	,-0.01737960007928349,	,-28
6.2473678125,	,9,	,-0.01737960007928349,	,-28
6.2473678125,	,9,	,-0.01737960007928349,	,-26
6.2473678125,	,9,	,-0.01737960007928349,	,-26
6.2473678125,	,9,	,-0.01737960007928349,	,-26
6.2473678125,	,9,	,-0.01737960007928349,	,-26
6.2473678125,	,9,	,-0.01737960007928349,	,-26
6.2473678125,	,9,	,-0.01737960007928349,	,-26
6.2473678125,	,9,	,-0.01737960007928349,	,-26
6.2553409375,	,11,	,-0.006738374757919829,	,-26
6.2553409375,	,11,	,-0.006738374757919829,	,-24
6.2553409375,	,11,	,-0.006738374757919829,	,-24
6.2553409375,	,11,	,-0.006738374757919829,	,-24
6.2553409375,	,11,	,-0.006738374757919829,	,-24
6.2553409375,	,11,	,-0.006738374757919829,	,-24
6.2553409375,	,11,	,-0.006738374757919829,	,-24
6.2553409375,	,11,	,-0.006738374757919829,	,-24
6.2553409375,	,11,	,-0.006738374757919829,	,-24
6.264041875,	,13,	,-0.006738374757919829,	,-24
6.264041875,	,13,	,-0.006738374757919829,	,-22
6.264041875,	,13,	,-0.2059604183509518,	,-22
6.264041875,	,13,	,-0.2059604183509518,	,-22
6.264041875,	,13,	,-0.2059604183509518,	,-23
6.264041875,	,13,	,-0.2059604183509518,	,-22
6.264041875,	,13,	,-0.2059604183509518,	,-22
6.2713521875,	,14,	,-0.2059604183509518,	,-22
6.2713521875,	,14,	,-0.2059604183509518,	,-21
6.2713521875,	,14,	,-0.2059604183509518,	,-21
6.2713521875,	,14,	,-0.2059604183509518,	,-21
6.2713521875,	,14,	,-0.2059604183509518,	,-21
6.2713521875,	,14,	,0.05478829533137518,	,-21
6.2713521875,	,14,	,0.05478829533137518,	,-21
6.2713521875,	,14,	,0.05478829533137518,	,-21
6.27935,	,16,	,0.05478829533137518,	,-21
6.27935,	,16,	,0.05478829533137518,	,-19
6.27935,	,16,	,0.05478829533137518,	,-19
6.27935,	,16,	,0.05478829533137518,	,-19
6.27935,	,16,	,0.05478829533137518,	,-19
6.27935,	,16,	,0.05478829533137518,	,-19
6.27935,	,16,	,0.05478829533137518,	,-19
6.27935,	,16,	,0.05478829533137518,	,-19
6.2873259375,	,17,	,-0.034966644212399756,	,-19
6.2873259375,	,17,	,-0.034966644212399756,	,-18
6.2873259375,	,17,	,-0.034966644212399756,	,-18
6.2873259375,	,17,	,-0.034966644212399756,	,-18
6.2873259375,	,17,	,-0.034966644212399756,	,-18
6.2873259375,	,17,	,-0.034966644212399756,	,-18
6.2873259375,	,17,	,-0.034966644212399756,	,-18
6.2873259375,	,17,	,-0.034966644212399756,	,-18
6.295365,	,19,	,-0.034966644212399756,	,-18
6.295365,	,19,	,-0.034966644212399756,	,-16
6.295365,	,19,	,-0.16649568023547048,	,-16
6.295365,	,19,	,-0.16649568023547048,	,-16
6.295365,	,19,	,-0.16649568023547048,	,-16
6.295365,	,19,	,-0.16649568023547048,	,-16
6.295365,	,19,	,-0.16649568023547048,	,-16
6.295365,	,19,	,-0.16649568023547048,	,-16
6.3033878125,	,20,	,-0.16649568023547048,	,-16
6.3033878125,	,20,	,-0.16649568023547048,	,-15
6.3033878125,	,20,	,-0.16649568023547048,	,-15
6.3033878125,	,20,	,-0.16649568023547048,	,-14
6.3033878125,	,20,	,-0.16649568023547048,	,-14
6.3033878125,	,20,	,-0.05682660000005846,	,-14
6.3033878125,	,20,	,-0.05682660000005846,	,-14
6.3033878125,	,20,	,-0.05682660000005846,	,-14
6.311291875,	,22,	,-0.05682660000005846,	,-14
6.311291875,	,22,	,-0.05682660000005846,	,-12
6.311291875,	,22,	,-0.05682660000005846,	,-12
6.311291875,	,22,	,-0.05682660000005846,	,-12
6.311291875,	,22,	,-0.05682660000005846,	,-12
6.311291875,	,22,	,-0.05682660000005846,	,-12
6.311291875,	,22,	,-0.05682660000005846,	,-12
6.311291875,	,22,	,-0.08375312094865622,	,-12
6.319253125,	,23,	,-0.08375312094865622,	,-12
6.319253125,	,23,	,-0.08375312094865622,	,-11
6.319253125,	,23,	,-0.08375312094865622,	,-11
6.319253125,	,23,	,-0.08375312094865622,	,-10
6.319253125,	,23,	,-0.08375312094865622,	,-10
6.319253125,	,23,	,-0.08375312094865622,	,-10
6.319253125,	,23,	,-0.08375312094865622,	,-10
6.319253125,	,23,	,-0.08375312094865622,	,-10
6.327361875,	,24,	,-0.08375312094865622,	,-10
6.327361875,	,24,	,-0.08375312094865622,	,-9
6.327361875,	,24,	,-0.17057785376613663,	,-9
6.327361875,	,24,	,-0.17057785376613663,	,-9
6.327361875,	,24,	,-0.17057785376613663,	,-9
6.327361875,	,24,	,-0.17057785376613663,	,-9
6.327361875,	,24,	,-0.17057785376613663,	,-9
6.327361875,	,24,	,-0.17057785376613663,	,-8
6.3353678125,	,25,	,-0.17057785376613663,	,-8
6.3353678125,	,25,	,-0.17057785376613663,	,-7
6.3353678125,	,25,	,-0.17057785376613663,	,-7
6.3353678125,	,25,	,-0.17057785376613663,	,-7
6.3353678125,	,25,	,-0.10708230196878044,	,-7
6.3353678125,	,25,	,-0.10708230196878044,	,-7
6.3353678125,	,25,	,-0.10708230196878044,	,-7
6.3353678125,	,25,	,-0.10708230196878044,	,-7
6.34325375,	,26,	,-0.10708230196878044,	,-7
6.34325375,	,26,	,-0.10708230196878044,	,-5
6.34325375,	,26,	,-0.10708230196878044,	,-5
6.34325375,	,26,	,-0.10708230196878044,	,-5
6.34325375,	,26,	,-0.10708230196878044,	,-5
6.34325375,	,26,	,-0.10708230196878044,	,-5
6.34325375,	,26,	,-0.10708230196878044,	,-5
6.34325375,	,26,	,-0.09838653700033312,	,-5
6.3513309375,	,27,	,-0.09838653700033312,	,-5
6.3513309375,	,27,	,-0.09838653700033312,	,-4
6.3513309375,	,27,	,-0.09838653700033312,	,-3
6.3513309375,	,27,	,-0.09838653700033312,	,-3
6.3513309375,	,27,	,-0.09838653700033312,	,-3
6.3513309375,	,27,	,-0.09838653700033312,	,-3
6.3513309375,	,27,	,-0.09838653700033312,	,-3
6.3513309375,	,27,	,-0.09838653700033312,	,-3
6.359355,	,28,	,-0.09838653700033312,	,-3
6.359355,	,28,	,-0.2313443638465797,	,-2
6.359355,	,28,	,-0.2313443638465797,	,-2
6.359355,	,28,	,-0.2313443638465797,	,-1
6.359355,	,28,	,-0.2313443638465797,	,-1
6.359355,	,28,	,-0.2313443638465797,	,-1
6.359355,	,28,	,-0.2313443638465797,	,-1
6.3672909375,	,29,	,-0.2313443638465797,	,-1
6.3672909375,	,29,	,-0.2313443638465797,	,0
6.3672909375,	,29,	,-0.2313443638465797,	,0
6.3672909375,	,29,	,-0.24642291813261402,	,1
6.3672909375,	,29,	,-0.24642291813261402,	,1
6.3672909375,	,29,	,-0.24642291813261402,	,1
6.3672909375,	,29,	,-0.24642291813261402,	,1
6.3672909375,	,29,	,-0.24642291813261402,	,1
6.3753878125,	,29,	,-0.24642291813261402,	,1
6.3753878125,	,29,	,-0.24642291813261402,	,1
6.3753878125,	,29,	,-0.24642291813261402,	,1
6.3753878125,	,29,	,-0.24642291813261402,	,2
6.3753878125,	,29,	,-0.24642291813261402,	,2
6.3753878125,	,29,	,-0.24642291813261402,	,2
6.3753878125,	,29,	,-0.04258100667781058,	,2
6.3753878125,	,29,	,-0.04258100667781058,	,2
6.383363125,	,30,	,-0.04258100667781058,	,2
6.383363125,	,30,	,-0.04258100667781058,	,3
6.383363125,	,30,	,-0.04258100667781058,	,4
6.383363125,	,30,	,-0.04258100667781058,	,4
6.383363125,	,30,	,-0.04258100667781058,	,4
6.383363125,	,30,	,-0.04258100667781058,	,4
6.383363125,	,30,	,-0.04258100667781058,	,4
6.383363125,	,30,	,-0.04258100667781058,	,4
6.3913090625,	,30,	,-0.04258100667781058,	,5
6.3913090625,	,30,	,-0.23995054004151892,	,5
6.3913090625,	,30,	,-0.23995054004151892,	,5
6.3913090625,	,30,	,-0.23995054004151892,	,5
6.3913090625,	,30,	,-0.23995054004151892,	,5
6.3913090625,	,30,	,-0.23995054004151892,	,5
6.3913090625,	,30,	,-0.23995054004151892,	,6
6.3913090625,	,30,	,-0.23995054004151892,	,6
6.39936,	,30,	,-0.23995054004151892,	,6
6.39936,	,30,	,-0.23995054004151892,	,6
6.39936,	,30,	,-0.23995054004151892,	,6
6.39936,	,30,	,-0.23995054004151892,	,6
6.39936,	,30,	,-0.15984216441515636,	,7
6.39936,	,30,	,-0.15984216441515636,	,7
6.39936,	,30,	,-0.15984216441515636,	,7
6.39936,	,30,	,-0.15984216441515636,	,7
6.4073528125,	,30,	,-0.15984216441515636,	,7
6.4073528125,	,30,	,-0.15984216441515636,	,7
6.4073528125,	,30,	,-0.15984216441515636,	,8
6.4073528125,	,30,	,-0.15984216441515636,	,8
6.4073528125,	,30,	,-0.15984216441515636,	,8
