Time,	,Position,	,AnalogVolt,	,Error
4.9835009375,	,8,	,-0.09001577006101608,	,5
4.9835009375,	,8,	,-0.09001577006101608,	,5
4.9835009375,	,8,	,-0.09001577006101608,	,5
4.9835009375,	,8,	,-0.09001577006101608,	,6
4.9835009375,	,8,	,-0.09001577006101608,	,6
4.991653125,	,6,	,-0.09001577006101608,	,6
4.991653125,	,6,	,-0.023652302564833867,	,4
4.991653125,	,6,	,-0.023652302564833867,	,4
4.991653125,	,6,	,-0.023652302564833867,	,4
4.991653125,	,6,	,-0.023652302564833867,	,4
4.991653125,	,6,	,-0.023652302564833867,	,4
4.991653125,	,6,	,-0.023652302564833867,	,4
4.991653125,	,6,	,-0.023652302564833867,	,5
4.9996459375,	,5,	,-0.023652302564833867,	,5
4.9996459375,	,5,	,-0.023652302564833867,	,4
4.9996459375,	,5,	,-0.023652302564833867,	,4
4.9996459375,	,5,	,-0.023652302564833867,	,4
4.9996459375,	,5,	,-0.0600166500544548,	,4
4.9996459375,	,5,	,-0.0600166500544548,	,4
4.9996459375,	,5,	,-0.0600166500544548,	,4
4.9996459375,	,5,	,-0.0600166500544548,	,4
5.0076690625,	,3,	,-0.0600166500544548,	,5
5.0076690625,	,3,	,-0.0600166500544548,	,3
5.0076690625,	,3,	,-0.0600166500544548,	,3
5.0076690625,	,3,	,-0.0600166500544548,	,3
5.0076690625,	,3,	,-0.0600166500544548,	,3
5.0076690625,	,3,	,-0.0600166500544548,	,3
5.0076690625,	,3,	,-0.0600166500544548,	,3
5.0076690625,	,3,	,-0.026835420390327252,	,3
5.0076690625,	,3,	,-0.026835420390327252,	,3
5.01575,	,2,	,-0.026835420390327252,	,2
5.01575,	,2,	,-0.026835420390327252,	,2
5.01575,	,2,	,-0.026835420390327252,	,2
5.01575,	,2,	,-0.026835420390327252,	,2
5.01575,	,2,	,-0.026835420390327252,	,2
5.01575,	,2,	,-0.026835420390327252,	,2
5.01575,	,2,	,-0.026835420390327252,	,2
5.0236053125,	,0,	,-0.026835420390327252,	,2
5.0236053125,	,0,	,-0.026835420390327252,	,1
5.0236053125,	,0,	,0.021346817434574852,	,1
5.0236053125,	,0,	,0.021346817434574852,	,1
5.0236053125,	,0,	,0.021346817434574852,	,1
5.0236053125,	,0,	,0.021346817434574852,	,1
5.0236053125,	,0,	,0.021346817434574852,	,1
5.0236053125,	,0,	,0.021346817434574852,	,1
5.0316059375,	,-1,	,0.021346817434574852,	,1
5.0316059375,	,-1,	,0.021346817434574852,	,0
5.0316059375,	,-1,	,0.021346817434574852,	,1
5.0316059375,	,-1,	,0.021346817434574852,	,1
5.0316059375,	,-1,	,0.021346817434574852,	,1
5.0316059375,	,-1,	,-0.01501720005750656,	,1
5.0316059375,	,-1,	,-0.01501720005750656,	,1
5.0316059375,	,-1,	,-0.01501720005750656,	,1
5.0396190625,	,-2,	,-0.01501720005750656,	,1
5.0396190625,	,-2,	,-0.01501720005750656,	,0
5.0396190625,	,-2,	,-0.01501720005750656,	,0
5.0396190625,	,-2,	,-0.01501720005750656,	,1
5.0396190625,	,-2,	,-0.01501720005750656,	,1
5.0396190625,	,-2,	,-0.01501720005750656,	,1
5.0396190625,	,-2,	,-0.01501720005750656,	,1
5.0396190625,	,-2,	,-0.01501730005979538,	,1
5.0476109375,	,-3,	,-0.01501730005979538,	,1
5.0476109375,	,-3,	,-0.01501730005979538,	,0
5.0476109375,	,-3,	,-0.01501730005979538,	,0
5.0476109375,	,-3,	,-0.01501730005979538,	,0
5.0476109375,	,-3,	,-0.01501730005979538,	,1
5.0476109375,	,-3,	,-0.01501730005979538,	,1
5.0476109375,	,-3,	,-0.01501730005979538,	,1
5.0476109375,	,-3,	,-0.01501730005979538,	,1
5.0555321875,	,-4,	,-0.01501730005979538,	,1
5.0555321875,	,-4,	,-0.01501730005979538,	,0
5.0555321875,	,-4,	,0.01816465368665541,	,0
5.0555321875,	,-4,	,0.01816465368665541,	,0
5.0555321875,	,-4,	,0.01816465368665541,	,0
5.0555321875,	,-4,	,0.01816465368665541,	,1
5.0555321875,	,-4,	,0.01816465368665541,	,1
5.0555321875,	,-4,	,0.01816465368665541,	,1
5.0555321875,	,-4,	,0.01816465368665541,	,1
5.063535,	,-5,	,0.01816465368665541,	,0
5.063535,	,-5,	,0.01816465368665541,	,0
5.063535,	,-5,	,0.01816465368665541,	,0
5.063535,	,-5,	,0.01816465368665541,	,0
5.063535,	,-5,	,-1.730005979537962e-05,	,0
5.063535,	,-5,	,-1.730005979537962e-05,	,1
5.063535,	,-5,	,-1.730005979537962e-05,	,1
5.0716090625,	,-6,	,-1.730005979537962e-05,	,1
5.0716090625,	,-6,	,-1.730005979537962e-05,	,0
5.0716090625,	,-6,	,-1.730005979537962e-05,	,0
5.0716090625,	,-6,	,-1.730005979537962e-05,	,0
5.0716090625,	,-6,	,-1.730005979537962e-05,	,0
5.0716090625,	,-6,	,-1.730005979537962e-05,	,0
5.0716090625,	,-6,	,-1.730005979537962e-05,	,0
5.0716090625,	,-6,	,-1.730005979537962e-05,	,1
5.07960125,	,-7,	,-0.03319896973017904,	,1
5.07960125,	,-7,	,-0.03319896973017904,	,0
5.07960125,	,-7,	,-0.03319896973017904,	,0
5.07960125,	,-7,	,-0.03319896973017904,	,0
5.07960125,	,-7,	,-0.03319896973017904,	,0
5.07960125,	,-7,	,-0.03319896973017904,	,0
5.07960125,	,-7,	,-0.03319896973017904,	,0
5.07960125,	,-7,	,-0.03319896973017904,	,0
5.07960125,	,-7,	,-0.03319896973017904,	,1
5.08756125,	,-7,	,-0.03319896973017904,	,1
5.08756125,	,-7,	,-0.03319896973017904,	,1
5.08756125,	,-7,	,-0.015017520060539245,	,1
5.08756125,	,-7,	,-0.015017520060539245,	,1
5.08756125,	,-7,	,-0.015017520060539245,	,1
5.08756125,	,-7,	,-0.015017520060539245,	,1
5.08756125,	,-7,	,-0.015017520060539245,	,1
5.0954859375,	,-8,	,-0.015017520060539245,	,1
5.0954859375,	,-8,	,-0.015017520060539245,	,1
5.0954859375,	,-8,	,-0.015017520060539245,	,1
5.0954859375,	,-8,	,-0.015017520060539245,	,1
5.0954859375,	,-8,	,-0.015017520060539245,	,1
5.0954859375,	,-8,	,-0.015017520060539245,	,1
5.0954859375,	,-8,	,-0.015017630059719084,	,1
5.0954859375,	,-8,	,-0.015017630059719084,	,1
5.10366625,	,-8,	,-0.015017630059719084,	,1
5.10366625,	,-8,	,-0.015017630059719084,	,1
5.10366625,	,-8,	,-0.015017630059719084,	,2
5.10366625,	,-8,	,-0.015017630059719084,	,2
5.10366625,	,-8,	,-0.015017630059719084,	,2
5.10366625,	,-8,	,-0.015017630059719084,	,2
5.10366625,	,-8,	,-0.015017630059719084,	,2
5.10366625,	,-8,	,-0.015017630059719084,	,2
5.111638125,	,-9,	,-0.015017630059719084,	,2
5.111638125,	,-9,	,-0.01501774006128311,	,1
5.111638125,	,-9,	,-0.01501774006128311,	,1
5.111638125,	,-9,	,-0.01501774006128311,	,2
5.111638125,	,-9,	,-0.01501774006128311,	,2
5.111638125,	,-9,	,-0.01501774006128311,	,2
5.111638125,	,-9,	,-0.01501774006128311,	,2
5.111638125,	,-9,	,-0.01501774006128311,	,2
5.1197259375,	,-9,	,-0.01501774006128311,	,2
5.1197259375,	,-9,	,-0.01501774006128311,	,2
5.1197259375,	,-9,	,-0.01501774006128311,	,2
5.1197259375,	,-9,	,-0.01501774006128311,	,2
5.1197259375,	,-9,	,-0.04819991380609358,	,2
5.1197259375,	,-9,	,-0.04819991380609358,	,3
5.1197259375,	,-9,	,-0.04819991380609358,	,3
5.1197259375,	,-9,	,-0.04819991380609358,	,3
5.1197259375,	,-9,	,-0.04819991380609358,	,3
5.1275553125,	,-9,	,-0.04819991380609358,	,3
5.1275553125,	,-9,	,-0.04819991380609358,	,3
5.1275553125,	,-9,	,-0.04819991380609358,	,3
5.1275553125,	,-9,	,-0.04819991380609358,	,3
5.1275553125,	,-9,	,-0.04819991380609358,	,3
5.1275553125,	,-9,	,-0.04819991380609358,	,4
5.1275553125,	,-9,	,-0.09638230754926372,	,4
5.1275553125,	,-9,	,-0.09638230754926372,	,4
5.1360271875,	,-9,	,-0.09638230754926372,	,4
5.1360271875,	,-9,	,-0.09638230754926372,	,4
5.1360271875,	,-9,	,-0.09638230754926372,	,4
5.1360271875,	,-9,	,-0.09638230754926372,	,4
5.1360271875,	,-9,	,-0.09638230754926372,	,4
5.1360271875,	,-9,	,-0.09638230754926372,	,4
5.1360271875,	,-9,	,-0.09638230754926372,	,4
5.1437321875,	,-9,	,-0.09638230754926372,	,5
5.1437321875,	,-9,	,-0.09638230754926372,	,5
5.1437321875,	,-9,	,-0.09320050973300191,	,5
5.1437321875,	,-9,	,-0.09320050973300191,	,5
5.1437321875,	,-9,	,-0.09320050973300191,	,5
5.1437321875,	,-9,	,-0.09320050973300191,	,5
5.1437321875,	,-9,	,-0.09320050973300191,	,5
5.1437321875,	,-9,	,-0.09320050973300191,	,5
5.1516103125,	,-9,	,-0.09320050973300191,	,5
5.1516103125,	,-9,	,-0.09320050973300191,	,6
5.1516103125,	,-9,	,-0.09320050973300191,	,6
5.1516103125,	,-9,	,-0.09320050973300191,	,6
5.1516103125,	,-9,	,-0.09320050973300191,	,6
5.1516103125,	,-9,	,-0.10820156380571211,	,6
5.1516103125,	,-9,	,-0.10820156380571211,	,6
5.1516103125,	,-9,	,-0.10820156380571211,	,6
5.1596721875,	,-9,	,-0.10820156380571211,	,6
5.1596721875,	,-9,	,-0.10820156380571211,	,6
5.1596721875,	,-9,	,-0.10820156380571211,	,6
5.1596721875,	,-9,	,-0.10820156380571211,	,7
5.1596721875,	,-9,	,-0.10820156380571211,	,7
5.1596721875,	,-9,	,-0.10820156380571211,	,7
5.1596721875,	,-9,	,-0.10820156380571211,	,7
5.1596721875,	,-9,	,-0.10820156380571211,	,7
5.1674390625,	,-9,	,-0.12320233379997099,	,7
5.1674390625,	,-9,	,-0.12320233379997099,	,7
5.1674390625,	,-9,	,-0.12320233379997099,	,7
5.1674390625,	,-9,	,-0.12320233379997099,	,7
5.1674390625,	,-9,	,-0.12320233379997099,	,7
5.1674390625,	,-9,	,-0.12320233379997099,	,8
5.1674390625,	,-9,	,-0.12320233379997099,	,8
5.1674390625,	,-9,	,-0.12320233379997099,	,8
5.175708125,	,-9,	,-0.12320233379997099,	,8
5.175708125,	,-9,	,-0.12320233379997099,	,8
5.175708125,	,-9,	,-0.12320233379997099,	,8
5.175708125,	,-9,	,-0.13820281973485204,	,8
5.175708125,	,-9,	,-0.13820281973485204,	,8
5.175708125,	,-9,	,-0.13820281973485204,	,8
5.175708125,	,-9,	,-0.13820281973485204,	,8
5.175708125,	,-9,	,-0.13820281973485204,	,9
5.1837340625,	,-9,	,-0.13820281973485204,	,9
5.1837340625,	,-9,	,-0.13820281973485204,	,9
5.1837340625,	,-9,	,-0.13820281973485204,	,9
5.1837340625,	,-9,	,-0.13820281973485204,	,9
5.1837340625,	,-9,	,-0.13820281973485204,	,9
5.1837340625,	,-9,	,-0.13820281973485204,	,9
5.1837340625,	,-9,	,-0.15320420380510177,	,9
5.1837340625,	,-9,	,-0.15320420380510177,	,9
5.1837340625,	,-9,	,-0.15320420380510177,	,9
5.1915390625,	,-9,	,-0.15320420380510177,	,10
5.1915390625,	,-9,	,-0.15320420380510177,	,10
5.1915390625,	,-9,	,-0.15320420380510177,	,10
5.1915390625,	,-9,	,-0.15320420380510177,	,10
5.1915390625,	,-9,	,-0.15320420380510177,	,10
5.1915390625,	,-9,	,-0.15320420380510177,	,10
5.1915390625,	,-9,	,-0.15320420380510177,	,10
5.199514375,	,-9,	,-0.15320420380510177,	,10
5.199514375,	,-9,	,-0.16820530379690016,	,10
5.199514375,	,-9,	,-0.16820530379690016,	,10
5.199514375,	,-9,	,-0.16820530379690016,	,10
5.199514375,	,-9,	,-0.16820530379690016,	,11
5.199514375,	,-9,	,-0.16820530379690016,	,11
5.199514375,	,-9,	,-0.16820530379690016,	,11
5.199514375,	,-9,	,-0.16820530379690016,	,11
5.2076053125,	,-9,	,-0.16820530379690016,	,11
5.2076053125,	,-9,	,-0.16820530379690016,	,11
5.2076053125,	,-9,	,-0.16820530379690016,	,11
5.2076053125,	,-9,	,-0.16820530379690016,	,11
5.2076053125,	,-9,	,-0.18320611973647327,	,11
5.2076053125,	,-9,	,-0.18320611973647327,	,11
5.2076053125,	,-9,	,-0.18320611973647327,	,11
5.2076053125,	,-9,	,-0.18320611973647327,	,12
5.2076053125,	,-9,	,-0.18320611973647327,	,12
5.2156040625,	,-9,	,-0.18320611973647327,	,12
5.2156040625,	,-9,	,-0.18320611973647327,	,12
5.2156040625,	,-9,	,-0.18320611973647327,	,12
5.2156040625,	,-9,	,-0.18320611973647327,	,12
5.2156040625,	,-9,	,-0.18320611973647327,	,12
5.2156040625,	,-9,	,-0.18320611973647327,	,12
5.2156040625,	,-9,	,-0.19820783380426252,	,12
5.2156040625,	,-9,	,-0.19820783380426252,	,12
5.22362,	,-9,	,-0.19820783380426252,	,12
5.22362,	,-9,	,-0.19820783380426252,	,13
5.22362,	,-9,	,-0.19820783380426252,	,13
5.22362,	,-9,	,-0.19820783380426252,	,13
5.22362,	,-9,	,-0.19820783380426252,	,13
5.22362,	,-9,	,-0.19820783380426252,	,13
5.22362,	,-9,	,-0.19820783380426252,	,13
5.22362,	,-9,	,-0.19820783380426252,	,13
5.231628125,	,-10,	,-0.19820783380426252,	,12
5.231628125,	,-10,	,-0.18002720004796982,	,12
5.231628125,	,-10,	,-0.18002720004796982,	,12
5.231628125,	,-10,	,-0.18002720004796982,	,12
5.231628125,	,-10,	,-0.18002720004796982,	,13
5.231628125,	,-10,	,-0.18002720004796982,	,13
5.231628125,	,-10,	,-0.18002720004796982,	,13
5.2397053125,	,-10,	,-0.18002720004796982,	,13
5.2397053125,	,-10,	,-0.18002720004796982,	,13
5.2397053125,	,-10,	,-0.18002720004796982,	,13
5.2397053125,	,-10,	,-0.18002720004796982,	,13
5.2397053125,	,-10,	,-0.18002720004796982,	,13
5.2397053125,	,-10,	,-0.21321018973712177,	,13
5.2397053125,	,-10,	,-0.21321018973712177,	,13
5.2397053125,	,-10,	,-0.21321018973712177,	,13
5.247638125,	,-10,	,-0.21321018973712177,	,13
5.247638125,	,-10,	,-0.21321018973712177,	,14
5.247638125,	,-10,	,-0.21321018973712177,	,14
5.247638125,	,-10,	,-0.21321018973712177,	,14
5.247638125,	,-10,	,-0.21321018973712177,	,14
5.247638125,	,-10,	,-0.21321018973712177,	,14
5.247638125,	,-10,	,-0.21321018973712177,	,14
5.247638125,	,-10,	,-0.21321018973712177,	,14
5.255563125,	,-11,	,-0.2282121238032707,	,14
5.255563125,	,-11,	,-0.2282121238032707,	,13
5.255563125,	,-11,	,-0.2282121238032707,	,13
5.255563125,	,-11,	,-0.2282121238032707,	,13
5.255563125,	,-11,	,-0.2282121238032707,	,13
5.255563125,	,-11,	,-0.2282121238032707,	,14
5.255563125,	,-11,	,-0.2282121238032707,	,14
5.255563125,	,-11,	,-0.2282121238032707,	,14
5.255563125,	,-11,	,-0.2282121238032707,	,14
5.263513125,	,-11,	,-0.2282121238032707,	,14
5.263513125,	,-11,	,-0.2282121238032707,	,14
5.263513125,	,-11,	,-0.21003171004533766,	,14
5.263513125,	,-11,	,-0.21003171004533766,	,14
5.263513125,	,-11,	,-0.21003171004533766,	,14
5.263513125,	,-11,	,-0.21003171004533766,	,14
5.263513125,	,-11,	,-0.21003171004533766,	,14
5.263513125,	,-11,	,-0.21003171004533766,	,14
5.27164125,	,-12,	,-0.21003171004533766,	,14
5.27164125,	,-12,	,-0.21003171004533766,	,14
5.27164125,	,-12,	,-0.21003171004533766,	,14
5.27164125,	,-12,	,-0.21003171004533766,	,14
5.27164125,	,-12,	,-0.21003171004533766,	,14
5.27164125,	,-12,	,-0.21003325006723403,	,14
5.27164125,	,-12,	,-0.21003325006723403,	,14
5.279633125,	,-13,	,-0.21003325006723403,	,14
5.279633125,	,-13,	,-0.21003325006723403,	,13
5.279633125,	,-13,	,-0.21003325006723403,	,13
5.279633125,	,-13,	,-0.21003325006723403,	,13
5.279633125,	,-13,	,-0.21003325006723403,	,13
5.279633125,	,-13,	,-0.21003325006723403,	,13
5.279633125,	,-13,	,-0.21003325006723403,	,14
5.279633125,	,-13,	,-0.21003325006723403,	,14
5.2875003125,	,-13,	,-0.21003325006723403,	,14
5.2875003125,	,-13,	,-0.2100347900557518,	,14
5.2875003125,	,-13,	,-0.2100347900557518,	,14
5.2875003125,	,-13,	,-0.2100347900557518,	,14
5.2875003125,	,-13,	,-0.2100347900557518,	,14
5.2875003125,	,-13,	,-0.2100347900557518,	,14
5.2875003125,	,-13,	,-0.2100347900557518,	,14
5.2875003125,	,-13,	,-0.2100347900557518,	,14
5.2955040625,	,-14,	,-0.2100347900557518,	,14
5.2955040625,	,-14,	,-0.2100347900557518,	,13
5.2955040625,	,-14,	,-0.2100347900557518,	,13
5.2955040625,	,-14,	,-0.2100347900557518,	,13
5.2955040625,	,-14,	,-0.21003633004426955,	,14
5.2955040625,	,-14,	,-0.21003633004426955,	,14
5.2955040625,	,-14,	,-0.21003633004426955,	,14
5.2955040625,	,-14,	,-0.21003633004426955,	,14
5.303503125,	,-15,	,-0.21003633004426955,	,14
5.303503125,	,-15,	,-0.21003633004426955,	,13
5.303503125,	,-15,	,-0.21003633004426955,	,13
5.303503125,	,-15,	,-0.21003633004426955,	,13
5.303503125,	,-15,	,-0.21003633004426955,	,13
5.303503125,	,-15,	,-0.21003633004426955,	,13
5.303503125,	,-15,	,-0.21003633004426955,	,13
5.303503125,	,-15,	,-0.17685777665947378,	,13
5.311563125,	,-17,	,-0.17685777665947378,	,13
5.311563125,	,-17,	,-0.17685777665947378,	,11
5.311563125,	,-17,	,-0.17685777665947378,	,11
5.311563125,	,-17,	,-0.17685777665947378,	,12
5.311563125,	,-17,	,-0.17685777665947378,	,12
5.311563125,	,-17,	,-0.17685777665947378,	,12
5.311563125,	,-17,	,-0.17685777665947378,	,12
5.311563125,	,-17,	,-0.17685777665947378,	,12
5.3196071875,	,-18,	,-0.17685777665947378,	,12
5.3196071875,	,-18,	,-0.17685777665947378,	,11
5.3196071875,	,-18,	,-0.12867190961901448,	,11
5.3196071875,	,-18,	,-0.12867190961901448,	,11
5.3196071875,	,-18,	,-0.12867190961901448,	,11
5.3196071875,	,-18,	,-0.12867190961901448,	,11
5.3196071875,	,-18,	,-0.12867190961901448,	,11
5.3196071875,	,-18,	,-0.12867190961901448,	,11
5.32764,	,-19,	,-0.12867190961901448,	,11
5.32764,	,-19,	,-0.12867190961901448,	,10
5.32764,	,-19,	,-0.12867190961901448,	,11
5.32764,	,-19,	,-0.12867190961901448,	,11
5.32764,	,-19,	,-0.12867190961901448,	,11
5.32764,	,-19,	,-0.16504018006563184,	,11
5.32764,	,-19,	,-0.16504018006563184,	,11
5.32764,	,-19,	,-0.16504018006563184,	,11
5.33564125,	,-21,	,-0.16504018006563184,	,11
5.33564125,	,-21,	,-0.16504018006563184,	,9
5.33564125,	,-21,	,-0.16504018006563184,	,9
5.33564125,	,-21,	,-0.16504018006563184,	,9
5.33564125,	,-21,	,-0.16504018006563184,	,9
5.33564125,	,-21,	,-0.16504018006563184,	,9
5.33564125,	,-21,	,-0.16504018006563184,	,9
5.33564125,	,-21,	,-0.16504018006563184,	,9
5.343585,	,-22,	,-0.09867805074206887,	,9
5.343585,	,-22,	,-0.09867805074206887,	,8
5.343585,	,-22,	,-0.09867805074206887,	,8
5.343585,	,-22,	,-0.09867805074206887,	,9
5.343585,	,-22,	,-0.09867805074206887,	,9
5.343585,	,-22,	,-0.09867805074206887,	,9
5.343585,	,-22,	,-0.09867805074206887,	,9
5.343585,	,-22,	,-0.09867805074206887,	,9
5.351709375,	,-24,	,-0.09867805074206887,	,9
5.351709375,	,-24,	,-0.09867805074206887,	,7
5.351709375,	,-24,	,-0.09867805074206887,	,7
5.351709375,	,-24,	,-0.06867803258106539,	,7
5.351709375,	,-24,	,-0.06867803258106539,	,7
5.351709375,	,-24,	,-0.06867803258106539,	,7
5.351709375,	,-24,	,-0.06867803258106539,	,7
5.351709375,	,-24,	,-0.06867803258106539,	,7
5.3597040625,	,-25,	,-0.06867803258106539,	,7
5.3597040625,	,-25,	,-0.06867803258106539,	,6
5.3597040625,	,-25,	,-0.06867803258106539,	,6
5.3597040625,	,-25,	,-0.06867803258106539,	,6
5.3597040625,	,-25,	,-0.06867803258106539,	,6
5.3597040625,	,-25,	,-0.06867803258106539,	,7
5.3597040625,	,-25,	,-0.10504271006822585,	,7
5.3597040625,	,-25,	,-0.10504271006822585,	,7
5.3677071875,	,-27,	,-0.10504271006822585,	,7
5.3677071875,	,-27,	,-0.10504271006822585,	,5
5.3677071875,	,-27,	,-0.10504271006822585,	,5
5.3677071875,	,-27,	,-0.10504271006822585,	,5
5.3677071875,	,-27,	,-0.10504271006822585,	,5
5.3677071875,	,-27,	,-0.10504271006822585,	,5
5.3677071875,	,-27,	,-0.10504271006822585,	,5
5.3677071875,	,-27,	,-0.10504271006822585,	,5
5.37563125,	,-28,	,-0.03504412558605942,	,5
5.37563125,	,-28,	,-0.03504412558605942,	,4
5.37563125,	,-28,	,-0.03504412558605942,	,4
5.37563125,	,-28,	,-0.03504412558605942,	,4
5.37563125,	,-28,	,-0.03504412558605942,	,4
5.37563125,	,-28,	,-0.03504412558605942,	,4
5.37563125,	,-28,	,-0.03504412558605942,	,4
5.37563125,	,-28,	,-0.03504412558605942,	,4
5.383735,	,-30,	,-0.03504412558605942,	,4
5.383735,	,-30,	,-0.03504412558605942,	,2
5.383735,	,-30,	,-0.03504412558605942,	,3
5.383735,	,-30,	,-0.008682785028989982,	,3
5.383735,	,-30,	,-0.008682785028989982,	,3
5.383735,	,-30,	,-0.008682785028989982,	,3
5.383735,	,-30,	,-0.008682785028989982,	,3
5.383735,	,-30,	,-0.008682785028989982,	,3
5.3917,	,-31,	,-0.008682785028989982,	,3
5.3917,	,-31,	,-0.008682785028989982,	,2
5.3917,	,-31,	,-0.008682785028989982,	,2
5.3917,	,-31,	,-0.008682785028989982,	,2
5.3917,	,-31,	,-0.008682785028989982,	,2
5.3917,	,-31,	,-0.008682785028989982,	,2
5.3917,	,-31,	,-0.011860229857286329,	,2
5.3917,	,-31,	,-0.011860229857286329,	,2
5.3997359375,	,-32,	,-0.011860229857286329,	,2
5.3997359375,	,-32,	,-0.011860229857286329,	,1
5.3997359375,	,-32,	,-0.011860229857286329,	,1
5.3997359375,	,-32,	,-0.011860229857286329,	,1
5.3997359375,	,-32,	,-0.011860229857286329,	,1
5.3997359375,	,-32,	,-0.011860229857286329,	,1
5.3997359375,	,-32,	,-0.011860229857286329,	,1
5.3997359375,	,-32,	,-0.011860229857286329,	,1
5.40768,	,-33,	,-0.011860229857286329,	,1
5.40768,	,-33,	,0.03631935925253336,	,0
5.40768,	,-33,	,0.03631935925253336,	,1
5.40768,	,-33,	,0.03631935925253336,	,1
5.40768,	,-33,	,0.03631935925253336,	,1
5.40768,	,-33,	,0.03631935925253336,	,1
5.40768,	,-33,	,0.03631935925253336,	,1
5.40768,	,-33,	,0.03631935925253336,	,1
5.40768,	,-33,	,0.03631935925253336,	,1
5.4155809375,	,-35,	,0.03631935925253336,	,-1
5.4155809375,	,-35,	,0.03631935925253336,	,-1
5.4155809375,	,-35,	,0.03631935925253336,	,-1
5.4155809375,	,-35,	,0.03313830366052473,	,-1
5.4155809375,	,-35,	,0.03313830366052473,	,-1
5.4155809375,	,-35,	,0.03313830366052473,	,-1
5.4155809375,	,-35,	,0.03313830366052473,	,-1
5.42373125,	,-36,	,0.03313830366052473,	,-1
5.42373125,	,-36,	,0.03313830366052473,	,-2
5.42373125,	,-36,	,0.03313830366052473,	,-2
5.42373125,	,-36,	,0.03313830366052473,	,-2
5.42373125,	,-36,	,0.03313830366052473,	,-2
5.42373125,	,-36,	,0.03313830366052473,	,-2
5.42373125,	,-36,	,0.03313830366052473,	,-2
5.42373125,	,-36,	,0.04813852365888441,	,-2
5.42373125,	,-36,	,0.04813852365888441,	,-2
5.43157,	,-37,	,0.04813852365888441,	,-3
5.43157,	,-37,	,0.04813852365888441,	,-3
5.43157,	,-37,	,0.04813852365888441,	,-3
5.43157,	,-37,	,0.04813852365888441,	,-3
5.43157,	,-37,	,0.04813852365888441,	,-3
5.43157,	,-37,	,0.04813852365888441,	,-3
5.43157,	,-37,	,0.04813852365888441,	,-3
5.4395590625,	,-38,	,0.04813852365888441,	,-3
5.4395590625,	,-38,	,0.04813852365888441,	,-3
5.4395590625,	,-38,	,0.06313845958594533,	,-3
5.4395590625,	,-38,	,0.06313845958594533,	,-3
5.4395590625,	,-38,	,0.06313845958594533,	,-3
5.4395590625,	,-38,	,0.06313845958594533,	,-3
5.4395590625,	,-38,	,0.06313845958594533,	,-3
5.4395590625,	,-38,	,0.06313845958594533,	,-3
5.447563125,	,-39,	,0.06313845958594533,	,-3
5.447563125,	,-39,	,0.06313845958594533,	,-4
5.447563125,	,-39,	,0.06313845958594533,	,-4
5.447563125,	,-39,	,0.06313845958594533,	,-4
5.447563125,	,-39,	,0.06313845958594533,	,-4
5.447563125,	,-39,	,0.07813929366029584,	,-4
5.447563125,	,-39,	,0.07813929366029584,	,-4
5.447563125,	,-39,	,0.07813929366029584,	,-4
5.4555671875,	,-39,	,0.07813929366029584,	,-4
5.4555671875,	,-39,	,0.07813929366029584,	,-4
5.4555671875,	,-39,	,0.07813929366029584,	,-4
5.4555671875,	,-39,	,0.07813929366029584,	,-4
5.4555671875,	,-39,	,0.07813929366029584,	,-4
5.4555671875,	,-39,	,0.07813929366029584,	,-4
5.4555671875,	,-39,	,0.07813929366029584,	,-4
5.4555671875,	,-39,	,0.059957739951610564,	,-4
5.4555671875,	,-39,	,0.059957739951610564,	,-4
5.46355625,	,-40,	,0.059957739951610564,	,-5
5.46355625,	,-40,	,0.059957739951610564,	,-5
5.46355625,	,-40,	,0.059957739951610564,	,-5
5.46355625,	,-40,	,0.059957739951610564,	,-5
5.46355625,	,-40,	,0.059957739951610564,	,-5
5.46355625,	,-40,	,0.059957739951610564,	,-5
5.46355625,	,-40,	,0.059957739951610564,	,-5
5.4715690625,	,-41,	,0.059957739951610564,	,-5
5.4715690625,	,-41,	,0.059957739951610564,	,-6
5.4715690625,	,-41,	,0.12632546034510828,	,-6
5.4715690625,	,-41,	,0.12632546034510828,	,-6
5.4715690625,	,-41,	,0.12632546034510828,	,-6
5.4715690625,	,-41,	,0.12632546034510828,	,-6
5.4715690625,	,-41,	,0.12632546034510828,	,-6
5.4715690625,	,-41,	,0.12632546034510828,	,-6
5.479615,	,-41,	,0.12632546034510828,	,-6
5.479615,	,-41,	,0.12632546034510828,	,-6
5.479615,	,-41,	,0.12632546034510828,	,-6
5.479615,	,-41,	,0.12632546034510828,	,-6
5.479615,	,-41,	,0.12632546034510828,	,-6
5.479615,	,-41,	,0.0899590598988533,	,-6
5.479615,	,-41,	,0.0899590598988533,	,-6
5.479615,	,-41,	,0.0899590598988533,	,-6
5.487523125,	,-42,	,0.0899590598988533,	,-6
5.487523125,	,-42,	,0.0899590598988533,	,-7
5.487523125,	,-42,	,0.0899590598988533,	,-7
5.487523125,	,-42,	,0.0899590598988533,	,-7
5.487523125,	,-42,	,0.0899590598988533,	,-7
5.487523125,	,-42,	,0.0899590598988533,	,-7
5.487523125,	,-42,	,0.0899590598988533,	,-7
5.487523125,	,-42,	,0.0899590598988533,	,-7
5.49555625,	,-42,	,0.12314178363956296,	,-7
5.49555625,	,-42,	,0.12314178363956296,	,-7
5.49555625,	,-42,	,0.12314178363956296,	,-7
5.49555625,	,-42,	,0.12314178363956296,	,-7
